po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks
1718,709,3559,91,109.000,No,6.27,683.43,18.00,123.02,0.00,806.45,2024-08-06,0.000,109.000,Ordered,Generated PO item from PR item.
1719,710,3560,92,486.000,m,1.27,617.22,18.00,111.10,0.00,728.32,2024-08-17,0.000,486.000,Ordered,Generated PO item from PR item.
1720,710,710,14,156.000,No,233.20,36379.20,18.00,6548.26,0.00,42927.46,2024-08-17,0.000,156.000,Ordered,Generated PO item from PR item.
1721,711,711,15,217.000,No,420.00,91140.00,18.00,16405.20,0.00,107545.20,2024-08-05,0.000,217.000,Ordered,Generated PO item from PR item.
1722,711,3561,93,115.000,No,3.00,345.00,18.00,62.10,0.00,407.10,2024-08-05,0.000,115.000,Ordered,Generated PO item from PR item.
1723,712,3562,94,117.000,No,35.53,4157.01,18.00,748.26,0.00,4905.27,2024-08-11,0.000,117.000,Ordered,Generated PO item from PR item.
1724,712,712,16,126.000,No,1319.50,166257.00,18.00,29926.26,0.00,196183.26,2024-08-11,0.000,126.000,Ordered,Generated PO item from PR item.
1725,713,713,17,118.000,No,2472.00,291696.00,18.00,52505.28,0.00,344201.28,2024-08-08,0.000,118.000,Ordered,Generated PO item from PR item.
1726,713,3563,95,222.000,No,3.09,685.98,18.00,123.48,0.00,809.46,2024-08-08,0.000,222.000,Ordered,Generated PO item from PR item.
1727,714,3564,96,161.000,No,4.18,672.98,18.00,121.14,0.00,794.12,2024-08-21,0.000,161.000,Ordered,Generated PO item from PR item.
1728,714,714,18,156.000,No,5434.00,847704.00,18.00,152586.72,0.00,1000290.72,2024-08-21,0.000,156.000,Ordered,Generated PO item from PR item.
1729,715,715,19,53.000,No,477.00,25281.00,18.00,4550.58,0.00,29831.58,2024-08-12,0.000,53.000,Ordered,Generated PO item from PR item.
1730,715,3565,97,218.000,No,2.12,462.16,18.00,83.19,0.00,545.35,2024-08-12,0.000,218.000,Ordered,Generated PO item from PR item.
1731,716,3566,98,199.000,No,8.00,1592.00,18.00,286.56,0.00,1878.56,2024-08-16,0.000,199.000,Ordered,Generated PO item from PR item.
1732,716,716,20,42.000,No,450.00,18900.00,18.00,3402.00,0.00,22302.00,2024-08-16,0.000,42.000,Ordered,Generated PO item from PR item.
1733,717,717,21,212.000,No,60.90,12910.80,18.00,2323.94,0.00,15234.74,2024-08-12,0.000,212.000,Ordered,Generated PO item from PR item.
1734,717,3567,99,180.000,No,4.06,730.80,18.00,131.54,0.00,862.34,2024-08-12,0.000,180.000,Ordered,Generated PO item from PR item.
1735,718,3568,1,158.000,No,1854.00,292932.00,18.00,52727.76,0.00,345659.76,2024-08-09,0.000,158.000,Ordered,Generated PO item from PR item.
1736,718,718,22,58.000,No,123.60,7168.80,18.00,1290.38,0.00,8459.18,2024-08-09,0.000,58.000,Ordered,Generated PO item from PR item.
1737,719,719,23,53.000,No,125.40,6646.20,18.00,1196.32,0.00,7842.52,2024-08-22,0.000,53.000,Ordered,Generated PO item from PR item.
1738,719,3569,2,229.000,No,2926.00,670054.00,18.00,120609.72,0.00,790663.72,2024-08-22,0.000,229.000,Ordered,Generated PO item from PR item.
1739,720,3570,3,439.000,No,6572.00,2885108.00,18.00,519319.44,0.00,3404427.44,2024-08-06,0.000,439.000,Ordered,Generated PO item from PR item.
1740,720,720,24,30.000,No,233.20,6996.00,18.00,1259.28,0.00,8255.28,2024-08-06,0.000,30.000,Ordered,Generated PO item from PR item.
1741,721,721,25,27.000,No,650.00,17550.00,18.00,3159.00,0.00,20709.00,2024-08-05,0.000,27.000,Ordered,Generated PO item from PR item.
1742,721,3571,4,327.000,No,1200.00,392400.00,18.00,70632.00,0.00,463032.00,2024-08-05,0.000,327.000,Ordered,Generated PO item from PR item.
1743,722,3572,5,176.000,No,2233.00,393008.00,18.00,70741.44,0.00,463749.44,2024-08-12,0.000,176.000,Ordered,Generated PO item from PR item.
1744,722,722,26,152.000,No,15.23,2314.96,18.00,416.69,0.00,2731.65,2024-08-12,0.000,152.000,Ordered,Generated PO item from PR item.
1745,723,723,27,202.000,No,46.35,9362.70,18.00,1685.29,0.00,11047.99,2024-08-16,0.000,202.000,Ordered,Generated PO item from PR item.
1746,723,3573,6,197.000,No,5150.00,1014550.00,18.00,182619.00,0.00,1197169.00,2024-08-16,0.000,197.000,Ordered,Generated PO item from PR item.
1747,724,3574,7,195.000,No,188.10,36679.50,18.00,6602.31,0.00,43281.81,2024-08-11,0.000,195.000,Ordered,Generated PO item from PR item.
1748,724,724,28,113.000,No,114.95,12989.35,18.00,2338.08,0.00,15327.43,2024-08-11,0.000,113.000,Ordered,Generated PO item from PR item.
1749,725,725,29,36.000,kg,901.00,32436.00,18.00,5838.48,0.00,38274.48,2024-08-12,0.000,36.000,Ordered,Generated PO item from PR item.
1750,725,3575,8,48.000,No,254.40,12211.20,18.00,2198.02,0.00,14409.22,2024-08-12,0.000,48.000,Ordered,Generated PO item from PR item.
1751,726,3576,9,32.000,No,360.00,11520.00,18.00,2073.60,0.00,13593.60,2024-08-12,0.000,32.000,Ordered,Generated PO item from PR item.
1752,726,726,30,56.000,kg,880.00,49280.00,18.00,8870.40,0.00,58150.40,2024-08-12,0.000,56.000,Ordered,Generated PO item from PR item.
1753,727,727,31,41.000,kg,933.80,38285.80,18.00,6891.44,0.00,45177.24,2024-08-12,0.000,41.000,Ordered,Generated PO item from PR item.
1754,727,3577,10,193.000,No,456.75,88152.75,18.00,15867.50,0.00,104020.25,2024-08-12,0.000,193.000,Ordered,Generated PO item from PR item.
1755,728,3578,11,75.000,No,772.50,57937.50,18.00,10428.75,0.00,68366.25,2024-08-12,0.000,75.000,Ordered,Generated PO item from PR item.
1756,728,728,32,444.000,m,36.05,16006.20,18.00,2881.12,0.00,18887.32,2024-08-12,0.000,444.000,Ordered,Generated PO item from PR item.
1757,729,729,33,173.000,m,62.70,10847.10,18.00,1952.48,0.00,12799.58,2024-08-22,0.000,173.000,Ordered,Generated PO item from PR item.
1758,729,3579,12,193.000,No,1881.00,363033.00,18.00,65345.94,0.00,428378.94,2024-08-22,0.000,193.000,Ordered,Generated PO item from PR item.
1759,730,3580,13,136.000,No,169.60,23065.60,18.00,4151.81,0.00,27217.41,2024-08-08,0.000,136.000,Ordered,Generated PO item from PR item.
1760,730,730,34,199.000,m,159.00,31641.00,18.00,5695.38,0.00,37336.38,2024-08-08,0.000,199.000,Ordered,Generated PO item from PR item.
1761,731,731,35,22.000,No,90.00,1980.00,18.00,356.40,0.00,2336.40,2024-08-11,0.000,22.000,Ordered,Generated PO item from PR item.
1762,731,3581,14,250.000,No,220.00,55000.00,18.00,9900.00,0.00,64900.00,2024-08-11,0.000,250.000,Ordered,Generated PO item from PR item.
1763,732,3582,15,134.000,No,426.30,57124.20,18.00,10282.36,0.00,67406.56,2024-08-21,0.000,134.000,Ordered,Generated PO item from PR item.
1764,732,732,36,114.000,No,182.70,20827.80,18.00,3749.00,0.00,24576.80,2024-08-21,0.000,114.000,Ordered,Generated PO item from PR item.
1765,733,733,37,229.000,No,432.60,99065.40,18.00,17831.77,0.00,116897.17,2024-08-22,0.000,229.000,Ordered,Generated PO item from PR item.
1766,733,3583,16,218.000,No,1339.00,291902.00,18.00,52542.36,0.00,344444.36,2024-08-22,0.000,218.000,Ordered,Generated PO item from PR item.
1767,734,3584,17,214.000,No,2508.00,536712.00,18.00,96608.16,0.00,633320.16,2024-08-14,0.000,214.000,Ordered,Generated PO item from PR item.
1768,734,734,38,105.000,No,12.54,1316.70,18.00,237.01,0.00,1553.71,2024-08-14,0.000,105.000,Ordered,Generated PO item from PR item.
1769,735,735,39,165.000,No,47.70,7870.50,18.00,1416.69,0.00,9287.19,2024-08-14,0.000,165.000,Ordered,Generated PO item from PR item.
1770,735,3585,18,57.000,No,5512.00,314184.00,18.00,56553.12,0.00,370737.12,2024-08-14,0.000,57.000,Ordered,Generated PO item from PR item.
1771,736,3586,19,250.000,No,450.00,112500.00,18.00,20250.00,0.00,132750.00,2024-08-17,0.000,250.000,Ordered,Generated PO item from PR item.
1772,736,736,40,49.000,No,120.00,5880.00,18.00,1058.40,0.00,6938.40,2024-08-17,0.000,49.000,Ordered,Generated PO item from PR item.
1773,737,737,41,40.000,No,1421.00,56840.00,18.00,10231.20,0.00,67071.20,2024-08-27,0.000,40.000,Ordered,Generated PO item from PR item.
1774,737,3587,20,188.000,No,456.75,85869.00,18.00,15456.42,0.00,101325.42,2024-08-27,0.000,188.000,Ordered,Generated PO item from PR item.
1775,738,3588,21,31.000,No,61.80,1915.80,18.00,344.84,0.00,2260.64,2024-08-15,0.000,31.000,Ordered,Generated PO item from PR item.
1776,738,738,42,184.000,No,3296.00,606464.00,18.00,109163.52,0.00,715627.52,2024-08-15,0.000,184.000,Ordered,Generated PO item from PR item.
1777,739,739,43,21.000,No,88.83,1865.43,18.00,335.78,0.00,2201.21,2024-08-17,0.000,21.000,Ordered,Generated PO item from PR item.
1778,739,3589,22,6.000,No,125.40,752.40,18.00,135.43,0.00,887.83,2024-08-17,0.000,6.000,Ordered,Generated PO item from PR item.
1779,740,3590,23,31.000,No,127.20,3943.20,18.00,709.78,0.00,4652.98,2024-08-18,0.000,31.000,Ordered,Generated PO item from PR item.
1780,740,740,44,115.000,No,233.20,26818.00,18.00,4827.24,0.00,31645.24,2024-08-18,0.000,115.000,Ordered,Generated PO item from PR item.
1781,741,741,45,82.000,No,350.00,28700.00,18.00,5166.00,0.00,33866.00,2024-08-16,0.000,82.000,Ordered,Generated PO item from PR item.
1782,741,3591,24,6.000,No,220.00,1320.00,18.00,237.60,0.00,1557.60,2024-08-16,0.000,6.000,Ordered,Generated PO item from PR item.
1783,742,3592,25,39.000,No,659.75,25730.25,18.00,4631.45,0.00,30361.70,2024-08-16,0.000,39.000,Ordered,Generated PO item from PR item.
1784,742,742,46,8.000,No,761.25,6090.00,18.00,1096.20,0.00,7186.20,2024-08-16,0.000,8.000,Ordered,Generated PO item from PR item.
1785,743,743,47,45.000,Set,463.50,20857.50,18.00,3754.35,0.00,24611.85,2024-08-15,0.000,45.000,Ordered,Generated PO item from PR item.
1786,743,3593,26,250.000,No,15.45,3862.50,18.00,695.25,0.00,4557.75,2024-08-15,0.000,250.000,Ordered,Generated PO item from PR item.
1787,744,3594,27,122.000,No,47.03,5737.66,18.00,1032.78,0.00,6770.44,2024-08-25,0.000,122.000,Ordered,Generated PO item from PR item.
1788,744,744,48,78.000,Set,992.75,77434.50,18.00,13938.21,0.00,91372.71,2024-08-25,0.000,78.000,Ordered,Generated PO item from PR item.
1789,745,745,49,22.000,No,26.50,583.00,18.00,104.94,0.00,687.94,2024-08-22,0.000,22.000,Ordered,Generated PO item from PR item.
1790,745,3595,28,10.000,No,116.60,1166.00,18.00,209.88,0.00,1375.88,2024-08-22,0.000,10.000,Ordered,Generated PO item from PR item.
1791,746,3596,29,104.000,kg,850.00,88400.00,18.00,15912.00,0.00,104312.00,2024-08-26,0.000,104.000,Ordered,Generated PO item from PR item.
1792,746,746,50,205.000,No,40.00,8200.00,18.00,1476.00,0.00,9676.00,2024-08-26,0.000,205.000,Ordered,Generated PO item from PR item.
1793,747,747,51,137.000,No,111.65,15296.05,18.00,2753.29,0.00,18049.34,2024-08-26,0.000,137.000,Ordered,Generated PO item from PR item.
1794,747,3597,30,51.000,kg,893.20,45553.20,18.00,8199.58,0.00,53752.78,2024-08-26,0.000,51.000,Ordered,Generated PO item from PR item.
1795,748,3598,31,173.000,kg,947.60,163934.80,18.00,29508.26,0.00,193443.06,2024-08-21,0.000,173.000,Ordered,Generated PO item from PR item.
1796,748,748,52,182.000,No,2.06,374.92,18.00,67.49,0.00,442.41,2024-08-21,0.000,182.000,Ordered,Generated PO item from PR item.
1797,749,749,53,28.000,No,3.14,87.92,18.00,15.83,0.00,103.75,2024-09-02,0.000,28.000,Ordered,Generated PO item from PR item.
1798,749,3599,32,63.000,m,36.58,2304.54,18.00,414.82,0.00,2719.36,2024-09-02,0.000,63.000,Ordered,Generated PO item from PR item.
1799,750,3600,33,390.000,m,63.60,24804.00,18.00,4464.72,0.00,29268.72,2024-08-29,0.000,390.000,Ordered,Generated PO item from PR item.
1800,750,750,54,218.000,No,5.30,1155.40,18.00,207.97,0.00,1363.37,2024-08-29,0.000,218.000,Ordered,Generated PO item from PR item.
1801,751,751,55,7.000,No,8.00,56.00,18.00,10.08,0.00,66.08,2024-08-31,0.000,7.000,Ordered,Generated PO item from PR item.
1802,751,3601,34,234.000,m,150.00,35100.00,18.00,6318.00,0.00,41418.00,2024-08-31,0.000,234.000,Ordered,Generated PO item from PR item.
1803,752,3602,35,9.000,No,91.35,822.15,18.00,147.99,0.00,970.14,2024-08-26,0.000,9.000,Ordered,Generated PO item from PR item.
1804,752,752,56,228.000,No,10.15,2314.20,18.00,416.56,0.00,2730.76,2024-08-26,0.000,228.000,Ordered,Generated PO item from PR item.
1805,753,753,57,166.000,No,12.36,2051.76,18.00,369.32,0.00,2421.08,2024-08-18,0.000,166.000,Ordered,Generated PO item from PR item.
1806,753,3603,36,170.000,No,185.40,31518.00,18.00,5673.24,0.00,37191.24,2024-08-18,0.000,170.000,Ordered,Generated PO item from PR item.
1807,754,3604,37,116.000,No,438.90,50912.40,18.00,9164.23,0.00,60076.63,2024-08-22,0.000,116.000,Ordered,Generated PO item from PR item.
1808,754,754,58,88.000,No,6.27,551.76,18.00,99.32,0.00,651.08,2024-08-22,0.000,88.000,Ordered,Generated PO item from PR item.
1809,755,755,59,6.000,No,5.30,31.80,18.00,5.72,0.00,37.52,2024-08-24,0.000,6.000,Ordered,Generated PO item from PR item.
1810,755,3605,38,194.000,No,12.72,2467.68,18.00,444.18,0.00,2911.86,2024-08-24,0.000,194.000,Ordered,Generated PO item from PR item.
1811,756,3606,39,157.000,No,45.00,7065.00,18.00,1271.70,0.00,8336.70,2024-08-13,0.000,157.000,Ordered,Generated PO item from PR item.
1812,756,756,60,313.000,m,18.00,5634.00,18.00,1014.12,0.00,6648.12,2024-08-13,0.000,313.000,Ordered,Generated PO item from PR item.
1813,757,757,61,62.000,m,25.38,1573.56,18.00,283.24,0.00,1856.80,2024-08-23,0.000,62.000,Ordered,Generated PO item from PR item.
1814,757,3607,40,198.000,No,121.80,24116.40,18.00,4340.95,0.00,28457.35,2024-08-23,0.000,198.000,Ordered,Generated PO item from PR item.
1815,758,3608,41,118.000,No,1442.00,170156.00,18.00,30628.08,0.00,200784.08,2024-08-15,0.000,118.000,Ordered,Generated PO item from PR item.
1816,758,758,62,312.000,m,46.35,14461.20,18.00,2603.02,0.00,17064.22,2024-08-15,0.000,312.000,Ordered,Generated PO item from PR item.
1817,759,759,63,391.000,No,3.14,1227.74,18.00,220.99,0.00,1448.73,2024-08-14,0.000,391.000,Ordered,Generated PO item from PR item.
1818,759,3609,42,6.000,No,3344.00,20064.00,18.00,3611.52,0.00,23675.52,2024-08-14,0.000,6.000,Ordered,Generated PO item from PR item.
1819,760,3610,43,37.000,No,90.10,3333.70,18.00,600.07,0.00,3933.77,2024-09-01,0.000,37.000,Ordered,Generated PO item from PR item.
1820,760,760,64,148.000,No,5.30,784.40,18.00,141.19,0.00,925.59,2024-09-01,0.000,148.000,Ordered,Generated PO item from PR item.
1821,761,761,65,134.000,No,12.00,1608.00,18.00,289.44,0.00,1897.44,2024-08-27,0.000,134.000,Ordered,Generated PO item from PR item.
1822,761,3611,44,117.000,No,220.00,25740.00,18.00,4633.20,0.00,30373.20,2024-08-27,0.000,117.000,Ordered,Generated PO item from PR item.
1823,762,3612,45,102.000,No,355.25,36235.50,18.00,6522.39,0.00,42757.89,2024-08-23,0.000,102.000,Ordered,Generated PO item from PR item.
1824,762,762,66,126.000,No,1.52,191.52,18.00,34.47,0.00,225.99,2024-08-23,0.000,126.000,Ordered,Generated PO item from PR item.
1825,763,763,67,128.000,No,2.58,330.24,18.00,59.44,0.00,389.68,2024-08-25,0.000,128.000,Ordered,Generated PO item from PR item.
1826,763,3613,46,200.000,No,772.50,154500.00,18.00,27810.00,0.00,182310.00,2024-08-25,0.000,200.000,Ordered,Generated PO item from PR item.
1827,764,3614,47,36.000,Set,470.25,16929.00,18.00,3047.22,0.00,19976.22,2024-08-25,0.000,36.000,Ordered,Generated PO item from PR item.
1828,764,764,68,74.000,No,6.27,463.98,18.00,83.52,0.00,547.50,2024-08-25,0.000,74.000,Ordered,Generated PO item from PR item.
1829,765,765,69,140.000,No,0.85,119.00,18.00,21.42,0.00,140.42,2024-08-31,0.000,140.000,Ordered,Generated PO item from PR item.
1830,765,3615,48,70.000,Set,1007.00,70490.00,18.00,12688.20,0.00,83178.20,2024-08-31,0.000,70.000,Ordered,Generated PO item from PR item.
1831,766,3616,49,51.000,No,25.00,1275.00,18.00,229.50,0.00,1504.50,2024-08-31,0.000,51.000,Ordered,Generated PO item from PR item.
1832,766,766,70,337.000,No,1.20,404.40,18.00,72.79,0.00,477.19,2024-08-31,0.000,337.000,Ordered,Generated PO item from PR item.
1833,767,767,71,165.000,No,2.54,419.10,18.00,75.44,0.00,494.54,2024-08-29,0.000,165.000,Ordered,Generated PO item from PR item.
1834,767,3617,50,99.000,No,40.60,4019.40,18.00,723.49,0.00,4742.89,2024-08-29,0.000,99.000,Ordered,Generated PO item from PR item.
1835,768,3618,51,191.000,No,113.30,21640.30,18.00,3895.25,0.00,25535.55,2024-08-29,0.000,191.000,Ordered,Generated PO item from PR item.
1836,768,768,72,395.000,No,0.82,323.90,18.00,58.30,0.00,382.20,2024-08-29,0.000,395.000,Ordered,Generated PO item from PR item.
1837,769,769,73,414.000,No,1.25,517.50,18.00,93.15,0.00,610.65,2024-08-28,0.000,414.000,Ordered,Generated PO item from PR item.
1838,769,3619,52,35.000,No,2.09,73.15,18.00,13.17,0.00,86.32,2024-08-28,0.000,35.000,Ordered,Generated PO item from PR item.
1839,770,3620,53,84.000,No,3.18,267.12,18.00,48.08,0.00,315.20,2024-08-30,0.000,84.000,Ordered,Generated PO item from PR item.
1840,770,770,74,386.000,No,2.65,1022.90,18.00,184.12,0.00,1207.02,2024-08-30,0.000,386.000,Ordered,Generated PO item from PR item.
1841,771,771,75,279.000,No,4.00,1116.00,18.00,200.88,0.00,1316.88,2024-09-08,0.000,279.000,Ordered,Generated PO item from PR item.
1842,771,3621,54,189.000,No,5.00,945.00,18.00,170.10,0.00,1115.10,2024-09-08,0.000,189.000,Ordered,Generated PO item from PR item.
1843,772,3622,55,149.000,No,8.12,1209.88,18.00,217.78,0.00,1427.66,2024-08-27,0.000,149.000,Ordered,Generated PO item from PR item.
1844,772,772,76,172.000,No,7.11,1222.92,18.00,220.13,0.00,1443.05,2024-08-27,0.000,172.000,Ordered,Generated PO item from PR item.
1845,773,773,77,467.000,No,15.45,7215.15,18.00,1298.73,0.00,8513.88,2024-08-27,0.000,467.000,Ordered,Generated PO item from PR item.
1846,773,3623,56,196.000,No,10.30,2018.80,18.00,363.38,0.00,2382.18,2024-08-27,0.000,196.000,Ordered,Generated PO item from PR item.
1847,774,3624,57,131.000,No,12.54,1642.74,18.00,295.69,0.00,1938.43,2024-08-30,0.000,131.000,Ordered,Generated PO item from PR item.
1848,774,774,78,118.000,No,4.18,493.24,18.00,88.78,0.00,582.02,2024-08-30,0.000,118.000,Ordered,Generated PO item from PR item.
1849,775,775,79,243.000,No,4.24,1030.32,18.00,185.46,0.00,1215.78,2024-08-31,0.000,243.000,Ordered,Generated PO item from PR item.
1850,775,3625,58,216.000,No,6.36,1373.76,18.00,247.28,0.00,1621.04,2024-08-31,0.000,216.000,Ordered,Generated PO item from PR item.
1851,776,3626,59,220.000,No,5.00,1100.00,18.00,198.00,0.00,1298.00,2024-09-06,0.000,220.000,Ordered,Generated PO item from PR item.
1852,776,776,80,48093.000,ml,0.80,38474.40,18.00,6925.39,0.00,45399.79,2024-09-06,0.000,48093.000,Ordered,Generated PO item from PR item.
1853,777,777,81,22622.000,g,1.22,27598.84,18.00,4967.79,0.00,32566.63,2024-09-03,0.000,22622.000,Ordered,Generated PO item from PR item.
1854,777,3627,60,488.000,m,18.27,8915.76,18.00,1604.84,0.00,10520.60,2024-09-03,0.000,488.000,Ordered,Generated PO item from PR item.
1855,778,3628,61,78.000,m,25.75,2008.50,18.00,361.53,0.00,2370.03,2024-08-28,0.000,78.000,Ordered,Generated PO item from PR item.
1856,778,778,82,56947.000,ml,1.55,88267.85,18.00,15888.21,0.00,104156.06,2024-08-28,0.000,56947.000,Ordered,Generated PO item from PR item.
1857,779,779,83,24186.000,g,0.63,15237.18,18.00,2742.69,0.00,17979.87,2024-08-31,0.000,24186.000,Ordered,Generated PO item from PR item.
1858,779,3629,62,304.000,m,47.03,14297.12,18.00,2573.48,0.00,16870.60,2024-08-31,0.000,304.000,Ordered,Generated PO item from PR item.
1859,780,3630,63,74.000,No,3.18,235.32,18.00,42.36,0.00,277.68,2024-09-01,0.000,74.000,Ordered,Generated PO item from PR item.
1860,780,780,84,92314.000,ml,0.27,24924.78,18.00,4486.46,0.00,29411.24,2024-09-01,0.000,92314.000,Ordered,Generated PO item from PR item.
1861,781,781,85,12328.000,g,1.80,22190.40,18.00,3994.27,0.00,26184.67,2024-08-19,0.000,12328.000,Ordered,Generated PO item from PR item.
1862,781,3631,64,130.000,No,5.00,650.00,18.00,117.00,0.00,767.00,2024-08-19,0.000,130.000,Ordered,Generated PO item from PR item.
1863,782,3632,65,164.000,No,12.18,1997.52,18.00,359.55,0.00,2357.07,2024-09-04,0.000,164.000,Ordered,Generated PO item from PR item.
1864,782,782,86,26370.000,g,1.22,32171.40,18.00,5790.85,0.00,37962.25,2024-09-04,0.000,26370.000,Ordered,Generated PO item from PR item.
1865,783,783,87,5920.000,g,0.82,4854.40,18.00,873.79,0.00,5728.19,2024-09-05,0.000,5920.000,Ordered,Generated PO item from PR item.
1866,783,3633,66,330.000,No,1.55,511.50,18.00,92.07,0.00,603.57,2024-09-05,0.000,330.000,Ordered,Generated PO item from PR item.
1867,784,3634,67,227.000,No,2.61,592.47,18.00,106.64,0.00,699.11,2024-09-05,0.000,227.000,Ordered,Generated PO item from PR item.
