pr_item_id,pr_id,item_id,requested_quantity,uom,required_date,estimated_unit_cost,priority,reason_for_requirement,current_stock_quantity,reorder_level,budget_code,remarks,status
1713,1563,27,236.000,No,2025-05-19,45.00,Urgent,Required for Sealing Components consumption plan.,0.000,1280.000,BG-2025-09,Generated PR item.,Converted to PO
1714,1564,28,127.000,No,2025-05-27,110.00,High,Required for Sealing Components consumption plan.,0.000,480.000,BG-2025-10,Generated PR item.,Converted to PO
1715,1565,29,112.000,kg,2025-05-24,850.00,High,Required for Electrical Components consumption plan.,0.000,1440.000,BG-2025-11,Generated PR item.,Converted to PO
1716,1566,30,186.000,kg,2025-06-01,880.00,High,Required for Electrical Components consumption plan.,0.000,1536.000,BG-2025-12,Generated PR item.,Converted to PO
1717,1567,31,107.000,kg,2025-05-21,920.00,Urgent,Required for Electrical Components consumption plan.,0.000,1560.000,BG-2025-01,Generated PR item.,Converted to PO
1718,1568,32,319.000,m,2025-05-31,35.00,High,Required for Electrical Components consumption plan.,0.000,2400.000,BG-2025-02,Generated PR item.,Converted to PO
1719,1569,33,225.000,m,2025-05-15,60.00,High,Required for Electrical Components consumption plan.,0.000,1920.000,BG-2025-03,Generated PR item.,Converted to PO
1720,1570,34,267.000,m,2025-05-24,150.00,High,Required for Electrical Components consumption plan.,0.000,1200.000,BG-2025-04,Generated PR item.,Converted to PO
1721,1571,35,133.000,No,2025-05-30,90.00,Urgent,Required for Electrical Components consumption plan.,0.000,800.000,BG-2025-05,Generated PR item.,Converted to PO
1722,1572,36,179.000,No,2025-05-25,180.00,High,Required for Electrical Components consumption plan.,0.000,480.000,BG-2025-06,Generated PR item.,Converted to PO
1723,1573,37,153.000,No,2025-06-01,420.00,High,Required for Electrical Components consumption plan.,0.000,240.000,BG-2025-07,Generated PR item.,Converted to PO
1724,1574,38,128.000,No,2025-05-22,12.00,High,Required for Electrical Components consumption plan.,0.000,4560.000,BG-2025-08,Generated PR item.,Converted to PO
1725,1575,39,23.000,No,2025-05-17,45.00,Urgent,Required for Electronic Components consumption plan.,0.000,2400.000,BG-2025-09,Generated PR item.,Converted to PO
1726,1576,40,227.000,No,2025-05-30,120.00,High,Required for Electronic Components consumption plan.,0.000,800.000,BG-2025-10,Generated PR item.,Converted to PO
1727,1577,41,223.000,No,2025-05-18,1400.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
1728,1578,42,50.000,No,2025-05-30,3200.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-12,Generated PR item.,Converted to PO
1729,1579,43,77.000,No,2025-05-31,85.00,Urgent,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-01,Generated PR item.,Converted to PO
1730,1580,44,244.000,No,2025-06-02,220.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-02,Generated PR item.,Converted to PO
1731,1581,45,83.000,No,2025-05-27,350.00,High,Required for Electronic Components consumption plan.,0.000,1280.000,BG-2025-03,Generated PR item.,Converted to PO
1732,1582,46,204.000,No,2025-06-04,750.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-04,Generated PR item.,Converted to PO
1733,1583,47,64.000,Set,2025-05-22,450.00,Urgent,Required for Electronic Components consumption plan.,0.000,1280.000,BG-2025-05,Generated PR item.,Converted to PO
1734,1584,48,70.000,Set,2025-05-27,950.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-06,Generated PR item.,Converted to PO
1735,1585,49,8.000,No,2025-05-22,25.00,High,Required for Electronic Components consumption plan.,0.000,800.000,BG-2025-07,Generated PR item.,Converted to PO
1736,1586,50,123.000,No,2025-06-02,40.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-08,Generated PR item.,Converted to PO
1737,1587,51,144.000,No,2025-06-01,110.00,Urgent,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-09,Generated PR item.,Converted to PO
1738,1588,52,210.000,No,2025-06-03,2.00,High,Required for Electronic Components consumption plan.,0.000,4000.000,BG-2025-10,Generated PR item.,Converted to PO
1739,1589,53,60.000,No,2025-06-03,3.00,High,Required for Electronic Components consumption plan.,0.000,2880.000,BG-2025-11,Generated PR item.,Converted to PO
1740,1590,54,80.000,No,2025-05-27,5.00,High,Required for Electronic Components consumption plan.,0.000,1920.000,BG-2025-12,Generated PR item.,Converted to PO
1741,1591,55,49.000,No,2025-05-23,8.00,Urgent,Required for Insulation Materials consumption plan.,0.000,19200.000,BG-2025-01,Generated PR item.,Converted to PO
1742,1592,56,192.000,No,2025-06-07,10.00,High,Required for Insulation Materials consumption plan.,0.000,17280.000,BG-2025-02,Generated PR item.,Converted to PO
1743,1593,57,250.000,No,2025-05-30,12.00,High,Required for Insulation Materials consumption plan.,0.000,11520.000,BG-2025-03,Generated PR item.,Converted to PO
1744,1594,58,39.000,No,2025-05-23,6.00,High,Required for Insulation Materials consumption plan.,0.000,48000.000,BG-2025-04,Generated PR item.,Converted to PO
1745,1595,59,62.000,No,2025-06-08,5.00,Urgent,Required for Insulation Materials consumption plan.,0.000,48000.000,BG-2025-05,Generated PR item.,Converted to PO
1746,1596,60,167.000,m,2025-06-09,18.00,High,Required for Insulation Materials consumption plan.,0.000,400.000,BG-2025-06,Generated PR item.,Converted to PO
1747,1597,61,447.000,m,2025-05-31,25.00,High,Required for Insulation Materials consumption plan.,0.000,384.000,BG-2025-07,Generated PR item.,Converted to PO
1748,1598,62,234.000,m,2025-06-05,45.00,High,Required for Insulation Materials consumption plan.,0.000,240.000,BG-2025-08,Generated PR item.,Converted to PO
1749,1599,63,155.000,No,2025-05-23,3.00,Urgent,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-09,Generated PR item.,Converted to PO
1750,1600,64,175.000,No,2025-05-25,5.00,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-10,Generated PR item.,Converted to PO
1751,1601,65,307.000,No,2025-05-28,12.00,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-11,Generated PR item.,Converted to PO
1752,1602,66,206.000,No,2025-06-04,1.50,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-12,Generated PR item.,Converted to PO
1753,1603,67,87.000,No,2025-05-26,2.50,Urgent,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-01,Generated PR item.,Converted to PO
1754,1604,68,414.000,No,2025-05-25,6.00,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-02,Generated PR item.,Converted to PO
1755,1605,69,223.000,No,2025-06-06,0.80,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-03,Generated PR item.,Converted to PO
1756,1606,70,143.000,No,2025-06-07,1.20,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-04,Generated PR item.,Converted to PO
1757,1607,71,370.000,No,2025-06-07,2.50,Urgent,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-05,Generated PR item.,Converted to PO
1758,1608,72,378.000,No,2025-06-08,0.80,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-06,Generated PR item.,Converted to PO
1759,1609,73,94.000,No,2025-06-09,1.20,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-07,Generated PR item.,Converted to PO
1760,1610,74,55.000,No,2025-06-05,2.50,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-08,Generated PR item.,Converted to PO
1761,1611,75,41.000,No,2025-06-04,4.00,Urgent,Required for Fasteners consumption plan.,0.000,1600.000,BG-2025-09,Generated PR item.,Converted to PO
1762,1612,76,388.000,No,2025-06-10,7.00,High,Required for Fasteners consumption plan.,0.000,960.000,BG-2025-10,Generated PR item.,Converted to PO
1763,1613,77,320.000,No,2025-06-01,15.00,High,Required for Fasteners consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
1764,1614,78,400.000,No,2025-05-28,4.00,High,Required for Fasteners consumption plan.,0.000,3040.000,BG-2025-12,Generated PR item.,Converted to PO
1765,1615,79,321.000,No,2025-06-09,4.00,Urgent,Required for Fasteners consumption plan.,0.000,3040.000,BG-2025-01,Generated PR item.,Converted to PO
1766,1616,80,43161.000,ml,2025-06-01,0.80,High,Required for Consumables consumption plan.,0.000,144000.000,BG-2025-02,Generated PR item.,Converted to PO
1767,1617,81,18097.000,g,2025-06-15,1.20,High,Required for Consumables consumption plan.,0.000,42000.000,BG-2025-03,Generated PR item.,Converted to PO
1768,1618,82,73636.000,ml,2025-06-06,1.50,High,Required for Consumables consumption plan.,0.000,8000.000,BG-2025-04,Generated PR item.,Converted to PO
1769,1619,83,12566.000,g,2025-06-14,0.60,Urgent,Required for Consumables consumption plan.,0.000,24000.000,BG-2025-05,Generated PR item.,Converted to PO
1770,1620,84,91939.000,ml,2025-05-30,0.25,High,Required for Consumables consumption plan.,0.000,156000.000,BG-2025-06,Generated PR item.,Converted to PO
1771,1621,85,27089.000,g,2025-06-11,1.80,High,Required for Consumables consumption plan.,0.000,9000.000,BG-2025-07,Generated PR item.,Converted to PO
1772,1622,86,24221.000,g,2025-06-08,1.20,High,Required for Consumables consumption plan.,0.000,4000.000,BG-2025-08,Generated PR item.,Converted to PO
1773,1623,87,29776.000,g,2025-06-08,0.80,Urgent,Required for Consumables consumption plan.,0.000,12000.000,BG-2025-09,Generated PR item.,Converted to PO
1774,1624,88,101.000,No,2025-06-05,45.00,High,Required for Packaging Materials consumption plan.,0.000,1520.000,BG-2025-10,Generated PR item.,Converted to PO
1775,1625,89,33.000,No,2025-06-18,18.00,High,Required for Packaging Materials consumption plan.,0.000,3040.000,BG-2025-11,Generated PR item.,Converted to PO
1776,1626,90,124.000,Sheet,2025-06-08,10.00,High,Required for Packaging Materials consumption plan.,0.000,1760.000,BG-2025-12,Generated PR item.,Converted to PO
1777,1627,91,188.000,No,2025-06-16,6.00,Urgent,Required for Packaging Materials consumption plan.,0.000,1520.000,BG-2025-01,Generated PR item.,Converted to PO
1778,1628,92,394.000,m,2025-06-08,1.20,High,Required for Packaging Materials consumption plan.,0.000,1600.000,BG-2025-02,Generated PR item.,Converted to PO
1779,1629,93,100.000,No,2025-06-02,3.00,High,Required for Packaging Materials consumption plan.,0.000,1760.000,BG-2025-03,Generated PR item.,Converted to PO
1780,1630,94,76.000,No,2025-06-17,35.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-04,Generated PR item.,Converted to PO
1781,1631,95,114.000,No,2025-06-05,3.00,Urgent,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-05,Generated PR item.,Converted to PO
1782,1632,96,202.000,No,2025-06-06,4.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-06,Generated PR item.,Converted to PO
1783,1633,97,19.000,No,2025-06-17,2.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-07,Generated PR item.,Converted to PO
1784,1634,98,85.000,No,2025-06-19,8.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-08,Generated PR item.,Converted to PO
1785,1635,99,61.000,No,2025-06-19,4.00,Urgent,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-09,Generated PR item.,Converted to PO
1786,1636,1,413.000,No,2025-06-11,1800.00,High,Required for Core Components consumption plan.,0.000,800.000,BG-2025-10,Generated PR item.,Converted to PO
1787,1637,2,261.000,No,2025-06-17,2800.00,High,Required for Core Components consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
1788,1638,3,89.000,No,2025-06-10,6200.00,High,Required for Core Components consumption plan.,0.000,240.000,BG-2025-12,Generated PR item.,Converted to PO
1789,1639,4,168.000,No,2025-06-18,1200.00,Urgent,Required for Core Components consumption plan.,0.000,800.000,BG-2025-01,Generated PR item.,Converted to PO
1790,1640,5,70.000,No,2025-06-14,2200.00,High,Required for Core Components consumption plan.,0.000,480.000,BG-2025-02,Generated PR item.,Converted to PO
1791,1641,6,264.000,No,2025-06-05,5000.00,High,Required for Core Components consumption plan.,0.000,240.000,BG-2025-03,Generated PR item.,Converted to PO
1792,1642,7,250.000,No,2025-06-12,180.00,High,Required for Magnetic Components consumption plan.,0.000,6400.000,BG-2025-04,Generated PR item.,Converted to PO
1793,1643,8,144.000,No,2025-06-13,240.00,Urgent,Required for Magnetic Components consumption plan.,0.000,4800.000,BG-2025-05,Generated PR item.,Converted to PO
1794,1644,9,218.000,No,2025-06-10,360.00,High,Required for Magnetic Components consumption plan.,0.000,2880.000,BG-2025-06,Generated PR item.,Converted to PO
1795,1645,10,187.000,No,2025-06-12,450.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2025-07,Generated PR item.,Converted to PO
1796,1646,11,222.000,No,2025-06-15,750.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2025-08,Generated PR item.,Converted to PO
1797,1647,12,81.000,No,2025-06-07,1800.00,Urgent,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-09,Generated PR item.,Converted to PO
1798,1648,13,239.000,No,2025-06-09,160.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2025-10,Generated PR item.,Converted to PO
1799,1649,14,63.000,No,2025-06-20,220.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
1800,1650,15,112.000,No,2025-06-13,420.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-12,Generated PR item.,Converted to PO
1801,1651,16,172.000,No,2025-06-17,1300.00,Urgent,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2025-01,Generated PR item.,Converted to PO
1802,1652,17,75.000,No,2025-06-17,2400.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2025-02,Generated PR item.,Converted to PO
1803,1653,18,70.000,No,2025-06-17,5200.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-03,Generated PR item.,Converted to PO
1804,1654,19,36.000,No,2025-06-15,450.00,High,Required for Mechanical Components consumption plan.,0.000,1520.000,BG-2025-04,Generated PR item.,Converted to PO
1805,1655,20,6.000,No,2025-06-16,450.00,Urgent,Required for Mechanical Components consumption plan.,0.000,1520.000,BG-2025-05,Generated PR item.,Converted to PO
1806,1656,21,128.000,No,2025-06-22,60.00,High,Required for Mechanical Components consumption plan.,0.000,1280.000,BG-2025-06,Generated PR item.,Converted to PO
1807,1657,22,247.000,No,2025-06-26,120.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-07,Generated PR item.,Converted to PO
1808,1658,23,26.000,No,2025-06-13,120.00,High,Required for Bearings consumption plan.,0.000,1600.000,BG-2025-08,Generated PR item.,Converted to PO
1809,1659,24,47.000,No,2025-06-21,220.00,Urgent,Required for Bearings consumption plan.,0.000,960.000,BG-2025-09,Generated PR item.,Converted to PO
1810,1660,25,94.000,No,2025-06-27,650.00,High,Required for Bearings consumption plan.,0.000,480.000,BG-2025-10,Generated PR item.,Converted to PO
1811,1661,26,194.000,No,2025-06-10,15.00,High,Required for Sealing Components consumption plan.,0.000,1520.000,BG-2025-11,Generated PR item.,Converted to PO
1812,1662,27,5.000,No,2025-06-24,45.00,High,Required for Sealing Components consumption plan.,0.000,1280.000,BG-2025-12,Generated PR item.,Converted to PO
1813,1663,28,128.000,No,2025-06-18,110.00,Urgent,Required for Sealing Components consumption plan.,0.000,480.000,BG-2025-01,Generated PR item.,Converted to PO
1814,1664,29,37.000,kg,2025-06-27,850.00,High,Required for Electrical Components consumption plan.,0.000,1440.000,BG-2025-02,Generated PR item.,Converted to PO
1815,1665,30,57.000,kg,2025-06-20,880.00,High,Required for Electrical Components consumption plan.,0.000,1536.000,BG-2025-03,Generated PR item.,Converted to PO
1816,1666,31,57.000,kg,2025-06-27,920.00,High,Required for Electrical Components consumption plan.,0.000,1560.000,BG-2025-04,Generated PR item.,Converted to PO
