grn_id,grn_number,po_id,vendor_id,received_date,invoice_number,invoice_date,delivery_challan_number,received_by,warehouse_location,inspection_required,grn_status,remarks
1092,GRN-2024-1092,1092,22,2024-12-02,INV-001092,2024-12-01,DC-001092,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1093,GRN-2024-1093,1093,23,2024-11-27,INV-001093,2024-11-26,DC-001093,1,Central Stores,Yes,Accepted,Generated goods receipt.
1094,GRN-2024-1094,1094,24,2024-12-05,INV-001094,2024-12-04,DC-001094,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1095,GRN-2024-1095,1095,25,2024-11-27,INV-001095,2024-11-26,DC-001095,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1096,GRN-2024-1096,1096,26,2024-11-28,INV-001096,2024-11-27,DC-001096,5,Central Stores,Yes,Accepted,Generated goods receipt.
1097,GRN-2024-1097,1097,27,2024-12-01,INV-001097,2024-11-30,DC-001097,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1098,GRN-2024-1098,1098,28,2024-12-06,INV-001098,2024-12-05,DC-001098,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1099,GRN-2024-1099,1099,29,2024-11-28,INV-001099,2024-11-27,DC-001099,8,Central Stores,Yes,Accepted,Generated goods receipt.
1100,GRN-2024-1100,1100,30,2024-12-05,INV-001100,2024-12-04,DC-001100,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1101,GRN-2024-1101,1101,31,2024-12-07,INV-001101,2024-12-06,DC-001101,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1102,GRN-2024-1102,1102,32,2024-12-05,INV-001102,2024-12-04,DC-001102,11,Central Stores,Yes,Accepted,Generated goods receipt.
1103,GRN-2024-1103,1103,33,2024-12-03,INV-001103,2024-12-02,DC-001103,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1104,GRN-2024-1104,1104,34,2024-12-12,INV-001104,2024-12-11,DC-001104,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1105,GRN-2024-1105,1105,35,2024-12-09,INV-001105,2024-12-08,DC-001105,1,Central Stores,Yes,Accepted,Generated goods receipt.
1106,GRN-2024-1106,1106,1,2024-12-06,INV-001106,2024-12-05,DC-001106,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1107,GRN-2024-1107,1107,2,2024-12-19,INV-001107,2024-12-18,DC-001107,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1108,GRN-2024-1108,1108,3,2024-12-15,INV-001108,2024-12-14,DC-001108,5,Central Stores,Yes,Accepted,Generated goods receipt.
1109,GRN-2024-1109,1109,4,2024-12-14,INV-001109,2024-12-13,DC-001109,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1110,GRN-2024-1110,1110,5,2024-12-12,INV-001110,2024-12-11,DC-001110,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1111,GRN-2024-1111,1111,6,2024-12-10,INV-001111,2024-12-09,DC-001111,8,Central Stores,Yes,Accepted,Generated goods receipt.
1112,GRN-2024-1112,1112,7,2024-12-02,INV-001112,2024-12-01,DC-001112,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1113,GRN-2024-1113,1113,8,2024-12-20,INV-001113,2024-12-19,DC-001113,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1114,GRN-2024-1114,1114,9,2024-12-14,INV-001114,2024-12-13,DC-001114,11,Central Stores,Yes,Accepted,Generated goods receipt.
1115,GRN-2024-1115,1115,10,2024-12-04,INV-001115,2024-12-03,DC-001115,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1116,GRN-2024-1116,1116,11,2024-12-13,INV-001116,2024-12-12,DC-001116,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1117,GRN-2024-1117,1117,12,2024-12-06,INV-001117,2024-12-05,DC-001117,1,Central Stores,Yes,Accepted,Generated goods receipt.
1118,GRN-2024-1118,1118,13,2024-12-22,INV-001118,2024-12-21,DC-001118,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1119,GRN-2024-1119,1119,14,2024-12-11,INV-001119,2024-12-10,DC-001119,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1120,GRN-2024-1120,1120,15,2024-12-07,INV-001120,2024-12-06,DC-001120,5,Central Stores,Yes,Accepted,Generated goods receipt.
1121,GRN-2024-1121,1121,16,2024-12-01,INV-001121,2024-11-30,DC-001121,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1122,GRN-2024-1122,1122,17,2024-12-13,INV-001122,2024-12-12,DC-001122,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1123,GRN-2024-1123,1123,18,2024-12-04,INV-001123,2024-12-03,DC-001123,8,Central Stores,Yes,Accepted,Generated goods receipt.
1124,GRN-2024-1124,1124,19,2024-12-08,INV-001124,2024-12-07,DC-001124,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1125,GRN-2024-1125,1125,20,2024-12-03,INV-001125,2024-12-02,DC-001125,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1126,GRN-2024-1126,1126,21,2024-12-13,INV-001126,2024-12-12,DC-001126,11,Central Stores,Yes,Accepted,Generated goods receipt.
1127,GRN-2024-1127,1127,22,2024-12-19,INV-001127,2024-12-18,DC-001127,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1128,GRN-2024-1128,1128,23,2024-12-11,INV-001128,2024-12-10,DC-001128,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1129,GRN-2024-1129,1129,24,2024-12-15,INV-001129,2024-12-14,DC-001129,1,Central Stores,Yes,Accepted,Generated goods receipt.
1130,GRN-2024-1130,1130,25,2024-12-16,INV-001130,2024-12-15,DC-001130,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1131,GRN-2024-1131,1131,26,2024-12-22,INV-001131,2024-12-21,DC-001131,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1132,GRN-2024-1132,1132,27,2024-12-10,INV-001132,2024-12-09,DC-001132,5,Central Stores,Yes,Accepted,Generated goods receipt.
1133,GRN-2024-1133,1133,28,2024-12-07,INV-001133,2024-12-06,DC-001133,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1134,GRN-2024-1134,1134,29,2024-12-11,INV-001134,2024-12-10,DC-001134,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1135,GRN-2024-1135,1135,30,2024-12-15,INV-001135,2024-12-14,DC-001135,8,Central Stores,Yes,Accepted,Generated goods receipt.
1136,GRN-2024-1136,1136,31,2024-12-17,INV-001136,2024-12-16,DC-001136,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1137,GRN-2024-1137,1137,32,2024-12-20,INV-001137,2024-12-19,DC-001137,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1138,GRN-2024-1138,1138,33,2024-12-26,INV-001138,2024-12-25,DC-001138,11,Central Stores,Yes,Accepted,Generated goods receipt.
1139,GRN-2024-1139,1139,34,2024-12-08,INV-001139,2024-12-07,DC-001139,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1140,GRN-2024-1140,1140,35,2024-12-16,INV-001140,2024-12-15,DC-001140,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1141,GRN-2024-1141,1141,1,2024-12-08,INV-001141,2024-12-07,DC-001141,1,Central Stores,Yes,Accepted,Generated goods receipt.
1142,GRN-2024-1142,1142,2,2024-12-21,INV-001142,2024-12-20,DC-001142,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1143,GRN-2024-1143,1143,3,2024-12-24,INV-001143,2024-12-23,DC-001143,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1144,GRN-2024-1144,1144,4,2024-12-20,INV-001144,2024-12-19,DC-001144,5,Central Stores,Yes,Accepted,Generated goods receipt.
1145,GRN-2024-1145,1145,5,2024-12-26,INV-001145,2024-12-25,DC-001145,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1146,GRN-2024-1146,1146,6,2024-12-10,INV-001146,2024-12-09,DC-001146,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1147,GRN-2024-1147,1147,7,2024-12-26,INV-001147,2024-12-25,DC-001147,8,Central Stores,Yes,Accepted,Generated goods receipt.
1148,GRN-2024-1148,1148,8,2024-12-11,INV-001148,2024-12-10,DC-001148,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1149,GRN-2024-1149,1149,9,2024-12-15,INV-001149,2024-12-14,DC-001149,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1150,GRN-2024-1150,1150,10,2024-12-18,INV-001150,2024-12-17,DC-001150,11,Central Stores,Yes,Accepted,Generated goods receipt.
1151,GRN-2024-1151,1151,11,2024-12-27,INV-001151,2024-12-26,DC-001151,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1152,GRN-2024-1152,1152,12,2024-12-19,INV-001152,2024-12-18,DC-001152,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1153,GRN-2024-1153,1153,13,2024-12-19,INV-001153,2024-12-18,DC-001153,1,Central Stores,Yes,Accepted,Generated goods receipt.
1154,GRN-2024-1154,1154,14,2024-12-16,INV-001154,2024-12-15,DC-001154,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1155,GRN-2024-1155,1155,15,2024-12-24,INV-001155,2024-12-23,DC-001155,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1156,GRN-2024-1156,1156,16,2024-12-17,INV-001156,2024-12-16,DC-001156,5,Central Stores,Yes,Accepted,Generated goods receipt.
1157,GRN-2024-1157,1157,17,2024-12-17,INV-001157,2024-12-16,DC-001157,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1158,GRN-2024-1158,1158,18,2024-12-30,INV-001158,2024-12-29,DC-001158,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1159,GRN-2024-1159,1159,19,2024-12-27,INV-001159,2024-12-26,DC-001159,8,Central Stores,Yes,Accepted,Generated goods receipt.
1160,GRN-2024-1160,1160,20,2024-12-27,INV-001160,2024-12-26,DC-001160,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1161,GRN-2024-1161,1161,21,2024-12-20,INV-001161,2024-12-19,DC-001161,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1162,GRN-2024-1162,1162,22,2024-12-18,INV-001162,2024-12-17,DC-001162,11,Central Stores,Yes,Accepted,Generated goods receipt.
1163,GRN-2024-1163,1163,23,2024-12-22,INV-001163,2024-12-21,DC-001163,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1164,GRN-2024-1164,1164,24,2024-12-22,INV-001164,2024-12-21,DC-001164,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1165,GRN-2024-1165,1165,25,2024-12-23,INV-001165,2024-12-22,DC-001165,1,Central Stores,Yes,Accepted,Generated goods receipt.
1166,GRN-2024-1166,1166,26,2024-12-22,INV-001166,2024-12-21,DC-001166,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1167,GRN-2024-1167,1167,27,2024-12-29,INV-001167,2024-12-28,DC-001167,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1168,GRN-2024-1168,1168,28,2024-12-20,INV-001168,2024-12-19,DC-001168,5,Central Stores,Yes,Accepted,Generated goods receipt.
1169,GRN-2024-1169,1169,29,2024-12-29,INV-001169,2024-12-28,DC-001169,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1170,GRN-2024-1170,1170,30,2024-12-24,INV-001170,2024-12-23,DC-001170,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1171,GRN-2024-1171,1171,31,2024-12-28,INV-001171,2024-12-27,DC-001171,8,Central Stores,Yes,Accepted,Generated goods receipt.
1172,GRN-2024-1172,1172,32,2024-12-24,INV-001172,2024-12-23,DC-001172,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1173,GRN-2024-1173,1173,33,2024-12-24,INV-001173,2024-12-23,DC-001173,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1174,GRN-2024-1174,1174,34,2024-12-27,INV-001174,2024-12-26,DC-001174,11,Central Stores,Yes,Accepted,Generated goods receipt.
1175,GRN-2024-1175,1175,35,2024-12-29,INV-001175,2024-12-28,DC-001175,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1176,GRN-2024-1176,1176,1,2024-12-19,INV-001176,2024-12-18,DC-001176,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1177,GRN-2024-1177,1177,2,2024-12-18,INV-001177,2024-12-17,DC-001177,1,Central Stores,Yes,Accepted,Generated goods receipt.
1178,GRN-2025-1178,1178,3,2025-01-02,INV-001178,2025-01-01,DC-001178,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1179,GRN-2025-1179,1179,4,2025-01-03,INV-001179,2025-01-02,DC-001179,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1180,GRN-2024-1180,1180,5,2024-12-29,INV-001180,2024-12-28,DC-001180,5,Central Stores,Yes,Accepted,Generated goods receipt.
1181,GRN-2024-1181,1181,6,2024-12-22,INV-001181,2024-12-21,DC-001181,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1182,GRN-2024-1182,1182,7,2024-12-29,INV-001182,2024-12-28,DC-001182,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1183,GRN-2024-1183,1183,8,2024-12-22,INV-001183,2024-12-21,DC-001183,8,Central Stores,Yes,Accepted,Generated goods receipt.
1184,GRN-2024-1184,1184,9,2024-12-19,INV-001184,2024-12-18,DC-001184,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1185,GRN-2025-1185,1185,10,2025-01-03,INV-001185,2025-01-02,DC-001185,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1186,GRN-2025-1186,1186,11,2025-01-05,INV-001186,2025-01-04,DC-001186,11,Central Stores,Yes,Accepted,Generated goods receipt.
1187,GRN-2024-1187,1187,12,2024-12-26,INV-001187,2024-12-25,DC-001187,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1188,GRN-2024-1188,1188,13,2024-12-21,INV-001188,2024-12-20,DC-001188,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1189,GRN-2025-1189,1189,14,2025-01-06,INV-001189,2025-01-05,DC-001189,1,Central Stores,Yes,Accepted,Generated goods receipt.
1190,GRN-2025-1190,1190,15,2025-01-05,INV-001190,2025-01-04,DC-001190,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1191,GRN-2024-1191,1191,16,2024-12-28,INV-001191,2024-12-27,DC-001191,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1192,GRN-2024-1192,1192,17,2024-12-31,INV-001192,2024-12-30,DC-001192,5,Central Stores,Yes,Accepted,Generated goods receipt.
1193,GRN-2024-1193,1193,18,2024-12-24,INV-001193,2024-12-23,DC-001193,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1194,GRN-2025-1194,1194,19,2025-01-07,INV-001194,2025-01-06,DC-001194,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1195,GRN-2025-1195,1195,20,2025-01-11,INV-001195,2025-01-10,DC-001195,8,Central Stores,Yes,Accepted,Generated goods receipt.
1196,GRN-2024-1196,1196,21,2024-12-27,INV-001196,2024-12-26,DC-001196,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1197,GRN-2025-1197,1197,22,2025-01-11,INV-001197,2025-01-10,DC-001197,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1198,GRN-2025-1198,1198,23,2025-01-06,INV-001198,2025-01-05,DC-001198,11,Central Stores,Yes,Accepted,Generated goods receipt.
1199,GRN-2025-1199,1199,24,2025-01-08,INV-001199,2025-01-07,DC-001199,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1200,GRN-2025-1200,1200,25,2025-01-01,INV-001200,2024-12-31,DC-001200,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1201,GRN-2024-1201,1201,26,2024-12-29,INV-001201,2024-12-28,DC-001201,1,Central Stores,Yes,Accepted,Generated goods receipt.
1202,GRN-2025-1202,1202,27,2025-01-02,INV-001202,2025-01-01,DC-001202,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1203,GRN-2025-1203,1203,28,2025-01-12,INV-001203,2025-01-11,DC-001203,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1204,GRN-2025-1204,1204,29,2025-01-08,INV-001204,2025-01-07,DC-001204,5,Central Stores,Yes,Accepted,Generated goods receipt.
1205,GRN-2025-1205,1205,30,2025-01-03,INV-001205,2025-01-02,DC-001205,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1206,GRN-2025-1206,1206,31,2025-01-07,INV-001206,2025-01-06,DC-001206,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1207,GRN-2025-1207,1207,32,2025-01-06,INV-001207,2025-01-05,DC-001207,8,Central Stores,Yes,Accepted,Generated goods receipt.
1208,GRN-2025-1208,1208,33,2025-01-08,INV-001208,2025-01-07,DC-001208,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1209,GRN-2025-1209,1209,34,2025-01-08,INV-001209,2025-01-07,DC-001209,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1210,GRN-2025-1210,1210,35,2025-01-09,INV-001210,2025-01-08,DC-001210,11,Central Stores,Yes,Accepted,Generated goods receipt.
1211,GRN-2024-1211,1211,1,2024-12-30,INV-001211,2024-12-29,DC-001211,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1212,GRN-2025-1212,1212,2,2025-01-03,INV-001212,2025-01-02,DC-001212,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1213,GRN-2025-1213,1213,3,2025-01-03,INV-001213,2025-01-02,DC-001213,1,Central Stores,Yes,Accepted,Generated goods receipt.
1214,GRN-2025-1214,1214,4,2025-01-09,INV-001214,2025-01-08,DC-001214,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1215,GRN-2025-1215,1215,5,2025-01-07,INV-001215,2025-01-06,DC-001215,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1216,GRN-2025-1216,1216,6,2025-01-14,INV-001216,2025-01-13,DC-001216,5,Central Stores,Yes,Accepted,Generated goods receipt.
1217,GRN-2025-1217,1217,7,2025-01-08,INV-001217,2025-01-07,DC-001217,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1218,GRN-2024-1218,1218,8,2024-12-27,INV-001218,2024-12-26,DC-001218,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1219,GRN-2025-1219,1219,9,2025-01-03,INV-001219,2025-01-02,DC-001219,8,Central Stores,Yes,Accepted,Generated goods receipt.
1220,GRN-2024-1220,1220,10,2024-12-31,INV-001220,2024-12-30,DC-001220,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1221,GRN-2025-1221,1221,11,2025-01-07,INV-001221,2025-01-06,DC-001221,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1222,GRN-2025-1222,1222,12,2025-01-13,INV-001222,2025-01-12,DC-001222,11,Central Stores,Yes,Accepted,Generated goods receipt.
1223,GRN-2024-1223,1223,13,2024-12-28,INV-001223,2024-12-27,DC-001223,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1224,GRN-2025-1224,1224,14,2025-01-03,INV-001224,2025-01-02,DC-001224,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1225,GRN-2025-1225,1225,15,2025-01-09,INV-001225,2025-01-08,DC-001225,1,Central Stores,Yes,Accepted,Generated goods receipt.
1226,GRN-2025-1226,1226,16,2025-01-06,INV-001226,2025-01-05,DC-001226,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1227,GRN-2025-1227,1227,17,2025-01-05,INV-001227,2025-01-04,DC-001227,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1228,GRN-2025-1228,1228,18,2025-01-06,INV-001228,2025-01-05,DC-001228,5,Central Stores,Yes,Accepted,Generated goods receipt.
1229,GRN-2025-1229,1229,19,2025-01-12,INV-001229,2025-01-11,DC-001229,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1230,GRN-2025-1230,1230,20,2025-01-01,INV-001230,2024-12-31,DC-001230,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1231,GRN-2025-1231,1231,21,2025-01-11,INV-001231,2025-01-10,DC-001231,8,Central Stores,Yes,Accepted,Generated goods receipt.
1232,GRN-2025-1232,1232,22,2025-01-04,INV-001232,2025-01-03,DC-001232,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1233,GRN-2025-1233,1233,23,2025-01-05,INV-001233,2025-01-04,DC-001233,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1234,GRN-2025-1234,1234,24,2025-01-04,INV-001234,2025-01-03,DC-001234,11,Central Stores,Yes,Accepted,Generated goods receipt.
1235,GRN-2025-1235,1235,25,2025-01-13,INV-001235,2025-01-12,DC-001235,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1236,GRN-2025-1236,1236,26,2025-01-05,INV-001236,2025-01-04,DC-001236,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1237,GRN-2025-1237,1237,27,2025-01-09,INV-001237,2025-01-08,DC-001237,1,Central Stores,Yes,Accepted,Generated goods receipt.
1238,GRN-2025-1238,1238,28,2025-01-14,INV-001238,2025-01-13,DC-001238,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1239,GRN-2025-1239,1239,29,2025-01-11,INV-001239,2025-01-10,DC-001239,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1240,GRN-2025-1240,1240,30,2025-01-06,INV-001240,2025-01-05,DC-001240,5,Central Stores,Yes,Accepted,Generated goods receipt.
1241,GRN-2025-1241,1241,31,2025-01-17,INV-001241,2025-01-16,DC-001241,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1242,GRN-2025-1242,1242,32,2025-01-13,INV-001242,2025-01-12,DC-001242,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1243,GRN-2025-1243,1243,33,2025-01-20,INV-001243,2025-01-19,DC-001243,8,Central Stores,Yes,Accepted,Generated goods receipt.
1244,GRN-2025-1244,1244,34,2025-01-09,INV-001244,2025-01-08,DC-001244,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1245,GRN-2025-1245,1245,35,2025-01-14,INV-001245,2025-01-13,DC-001245,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1246,GRN-2025-1246,1246,1,2025-01-08,INV-001246,2025-01-07,DC-001246,11,Central Stores,Yes,Accepted,Generated goods receipt.
1247,GRN-2025-1247,1247,2,2025-01-05,INV-001247,2025-01-04,DC-001247,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1248,GRN-2025-1248,1248,3,2025-01-16,INV-001248,2025-01-15,DC-001248,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1249,GRN-2025-1249,1249,4,2025-01-15,INV-001249,2025-01-14,DC-001249,1,Central Stores,Yes,Accepted,Generated goods receipt.
1250,GRN-2025-1250,1250,5,2025-01-15,INV-001250,2025-01-14,DC-001250,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
