fg_receipt_id,fg_receipt_number,production_order_item_id,production_order_id,finished_item_id,received_quantity,accepted_quantity,rejected_quantity,uom,receipt_date,received_by,inspection_status,warehouse_location,batch_number,serial_number_start,serial_number_end,remarks
918,FGR-2024-0918,879,879,102,53.000,53.000,0.000,No,2024-10-11,4,Accepted,Finished Goods Warehouse,FG-0000918,SN0000918A,SN0000918Z,Generated finished goods receipt.
919,FGR-2024-0919,880,880,100,55.000,55.000,0.000,No,2024-10-20,5,Accepted,Finished Goods Warehouse,FG-0000919,SN0000919A,SN0000919Z,Generated finished goods receipt.
920,FGR-2024-0920,881,881,101,59.000,59.000,0.000,No,2024-10-14,6,Accepted,Finished Goods Warehouse,FG-0000920,SN0000920A,SN0000920Z,Generated finished goods receipt.
921,FGR-2024-0921,882,882,102,9.000,9.000,0.000,No,2024-10-11,7,Accepted,Finished Goods Warehouse,FG-0000921,SN0000921A,SN0000921Z,Generated finished goods receipt.
922,FGR-2024-0922,883,883,100,54.000,54.000,0.000,No,2024-10-13,8,Accepted,Finished Goods Warehouse,FG-0000922,SN0000922A,SN0000922Z,Generated finished goods receipt.
923,FGR-2024-0923,884,884,101,13.000,13.000,0.000,No,2024-10-22,9,Accepted,Finished Goods Warehouse,FG-0000923,SN0000923A,SN0000923Z,Generated finished goods receipt.
924,FGR-2024-0924,885,885,102,37.000,37.000,0.000,No,2024-10-21,10,Accepted,Finished Goods Warehouse,FG-0000924,SN0000924A,SN0000924Z,Generated finished goods receipt.
925,FGR-2024-0925,886,886,100,39.000,39.000,0.000,No,2024-10-15,11,Accepted,Finished Goods Warehouse,FG-0000925,SN0000925A,SN0000925Z,Generated finished goods receipt.
926,FGR-2024-0926,887,887,101,15.000,15.000,0.000,No,2024-10-22,12,Accepted,Finished Goods Warehouse,FG-0000926,SN0000926A,SN0000926Z,Generated finished goods receipt.
927,FGR-2024-0927,888,888,102,5.000,5.000,0.000,No,2024-10-12,13,Accepted,Finished Goods Warehouse,FG-0000927,SN0000927A,SN0000927Z,Generated finished goods receipt.
928,FGR-2024-0928,889,889,100,57.000,57.000,0.000,No,2024-10-16,1,Accepted,Finished Goods Warehouse,FG-0000928,SN0000928A,SN0000928Z,Generated finished goods receipt.
929,FGR-2024-0929,890,890,101,54.000,54.000,0.000,No,2024-10-14,3,Accepted,Finished Goods Warehouse,FG-0000929,SN0000929A,SN0000929Z,Generated finished goods receipt.
930,FGR-2024-0930,891,891,102,13.000,13.000,0.000,No,2024-10-19,4,Accepted,Finished Goods Warehouse,FG-0000930,SN0000930A,SN0000930Z,Generated finished goods receipt.
931,FGR-2024-0931,892,892,100,37.000,37.000,0.000,No,2024-10-17,5,Accepted,Finished Goods Warehouse,FG-0000931,SN0000931A,SN0000931Z,Generated finished goods receipt.
932,FGR-2024-0932,893,893,101,13.000,13.000,0.000,No,2024-10-21,6,Accepted,Finished Goods Warehouse,FG-0000932,SN0000932A,SN0000932Z,Generated finished goods receipt.
933,FGR-2024-0933,894,894,102,34.000,34.000,0.000,No,2024-10-11,7,Accepted,Finished Goods Warehouse,FG-0000933,SN0000933A,SN0000933Z,Generated finished goods receipt.
934,FGR-2024-0934,895,895,100,21.000,21.000,0.000,No,2024-10-20,8,Accepted,Finished Goods Warehouse,FG-0000934,SN0000934A,SN0000934Z,Generated finished goods receipt.
935,FGR-2024-0935,896,896,101,46.000,46.000,0.000,No,2024-10-17,9,Accepted,Finished Goods Warehouse,FG-0000935,SN0000935A,SN0000935Z,Generated finished goods receipt.
936,FGR-2024-0936,897,897,102,36.000,36.000,0.000,No,2024-10-18,10,Accepted,Finished Goods Warehouse,FG-0000936,SN0000936A,SN0000936Z,Generated finished goods receipt.
937,FGR-2024-0937,898,898,100,31.000,31.000,0.000,No,2024-10-24,11,Accepted,Finished Goods Warehouse,FG-0000937,SN0000937A,SN0000937Z,Generated finished goods receipt.
938,FGR-2024-0938,899,899,101,42.000,42.000,0.000,No,2024-10-23,12,Accepted,Finished Goods Warehouse,FG-0000938,SN0000938A,SN0000938Z,Generated finished goods receipt.
939,FGR-2024-0939,900,900,102,30.000,30.000,0.000,No,2024-10-26,13,Accepted,Finished Goods Warehouse,FG-0000939,SN0000939A,SN0000939Z,Generated finished goods receipt.
940,FGR-2024-0940,901,901,100,5.000,5.000,0.000,No,2024-10-15,1,Accepted,Finished Goods Warehouse,FG-0000940,SN0000940A,SN0000940Z,Generated finished goods receipt.
941,FGR-2024-0941,902,902,101,38.000,38.000,0.000,No,2024-10-22,3,Accepted,Finished Goods Warehouse,FG-0000941,SN0000941A,SN0000941Z,Generated finished goods receipt.
942,FGR-2024-0942,903,903,102,48.000,48.000,0.000,No,2024-10-20,4,Accepted,Finished Goods Warehouse,FG-0000942,SN0000942A,SN0000942Z,Generated finished goods receipt.
943,FGR-2024-0943,904,904,100,32.000,32.000,0.000,No,2024-10-20,5,Accepted,Finished Goods Warehouse,FG-0000943,SN0000943A,SN0000943Z,Generated finished goods receipt.
944,FGR-2024-0944,905,905,101,12.000,12.000,0.000,No,2024-10-24,6,Accepted,Finished Goods Warehouse,FG-0000944,SN0000944A,SN0000944Z,Generated finished goods receipt.
945,FGR-2024-0945,906,906,102,4.000,4.000,0.000,No,2024-10-22,7,Accepted,Finished Goods Warehouse,FG-0000945,SN0000945A,SN0000945Z,Generated finished goods receipt.
946,FGR-2024-0946,907,907,100,19.000,19.000,0.000,No,2024-10-20,8,Accepted,Finished Goods Warehouse,FG-0000946,SN0000946A,SN0000946Z,Generated finished goods receipt.
947,FGR-2024-0947,908,908,101,46.000,46.000,0.000,No,2024-10-17,9,Accepted,Finished Goods Warehouse,FG-0000947,SN0000947A,SN0000947Z,Generated finished goods receipt.
948,FGR-2024-0948,909,909,102,21.000,21.000,0.000,No,2024-10-23,10,Accepted,Finished Goods Warehouse,FG-0000948,SN0000948A,SN0000948Z,Generated finished goods receipt.
949,FGR-2024-0949,910,910,100,58.000,58.000,0.000,No,2024-10-21,11,Accepted,Finished Goods Warehouse,FG-0000949,SN0000949A,SN0000949Z,Generated finished goods receipt.
950,FGR-2024-0950,911,911,101,21.000,21.000,0.000,No,2024-10-22,12,Accepted,Finished Goods Warehouse,FG-0000950,SN0000950A,SN0000950Z,Generated finished goods receipt.
951,FGR-2024-0951,912,912,102,28.000,28.000,0.000,No,2024-10-27,13,Accepted,Finished Goods Warehouse,FG-0000951,SN0000951A,SN0000951Z,Generated finished goods receipt.
952,FGR-2024-0952,913,913,100,46.000,46.000,0.000,No,2024-10-21,1,Accepted,Finished Goods Warehouse,FG-0000952,SN0000952A,SN0000952Z,Generated finished goods receipt.
953,FGR-2024-0953,914,914,101,38.000,38.000,0.000,No,2024-10-21,3,Accepted,Finished Goods Warehouse,FG-0000953,SN0000953A,SN0000953Z,Generated finished goods receipt.
954,FGR-2024-0954,915,915,102,5.000,5.000,0.000,No,2024-10-19,4,Accepted,Finished Goods Warehouse,FG-0000954,SN0000954A,SN0000954Z,Generated finished goods receipt.
955,FGR-2024-0955,916,916,100,9.000,9.000,0.000,No,2024-10-18,5,Accepted,Finished Goods Warehouse,FG-0000955,SN0000955A,SN0000955Z,Generated finished goods receipt.
956,FGR-2024-0956,917,917,101,15.000,15.000,0.000,No,2024-10-21,6,Accepted,Finished Goods Warehouse,FG-0000956,SN0000956A,SN0000956Z,Generated finished goods receipt.
957,FGR-2024-0957,918,918,102,53.000,53.000,0.000,No,2024-10-19,7,Accepted,Finished Goods Warehouse,FG-0000957,SN0000957A,SN0000957Z,Generated finished goods receipt.
958,FGR-2024-0958,919,919,100,6.000,6.000,0.000,No,2024-10-23,8,Accepted,Finished Goods Warehouse,FG-0000958,SN0000958A,SN0000958Z,Generated finished goods receipt.
959,FGR-2024-0959,920,920,101,7.000,7.000,0.000,No,2024-10-30,9,Accepted,Finished Goods Warehouse,FG-0000959,SN0000959A,SN0000959Z,Generated finished goods receipt.
960,FGR-2024-0960,921,921,102,48.000,48.000,0.000,No,2024-10-29,10,Accepted,Finished Goods Warehouse,FG-0000960,SN0000960A,SN0000960Z,Generated finished goods receipt.
961,FGR-2024-0961,922,922,100,39.000,39.000,0.000,No,2024-10-26,11,Accepted,Finished Goods Warehouse,FG-0000961,SN0000961A,SN0000961Z,Generated finished goods receipt.
962,FGR-2024-0962,923,923,101,58.000,58.000,0.000,No,2024-10-18,12,Accepted,Finished Goods Warehouse,FG-0000962,SN0000962A,SN0000962Z,Generated finished goods receipt.
963,FGR-2024-0963,924,924,102,17.000,17.000,0.000,No,2024-10-26,13,Accepted,Finished Goods Warehouse,FG-0000963,SN0000963A,SN0000963Z,Generated finished goods receipt.
964,FGR-2024-0964,925,925,100,41.000,41.000,0.000,No,2024-10-30,1,Accepted,Finished Goods Warehouse,FG-0000964,SN0000964A,SN0000964Z,Generated finished goods receipt.
965,FGR-2024-0965,926,926,101,12.000,12.000,0.000,No,2024-10-29,3,Accepted,Finished Goods Warehouse,FG-0000965,SN0000965A,SN0000965Z,Generated finished goods receipt.
966,FGR-2024-0966,927,927,102,38.000,38.000,0.000,No,2024-10-22,4,Accepted,Finished Goods Warehouse,FG-0000966,SN0000966A,SN0000966Z,Generated finished goods receipt.
967,FGR-2024-0967,928,928,100,9.000,9.000,0.000,No,2024-10-25,5,Accepted,Finished Goods Warehouse,FG-0000967,SN0000967A,SN0000967Z,Generated finished goods receipt.
968,FGR-2024-0968,929,929,101,55.000,55.000,0.000,No,2024-10-26,6,Accepted,Finished Goods Warehouse,FG-0000968,SN0000968A,SN0000968Z,Generated finished goods receipt.
969,FGR-2024-0969,930,930,102,26.000,26.000,0.000,No,2024-10-27,7,Accepted,Finished Goods Warehouse,FG-0000969,SN0000969A,SN0000969Z,Generated finished goods receipt.
970,FGR-2024-0970,931,931,100,18.000,18.000,0.000,No,2024-10-25,8,Accepted,Finished Goods Warehouse,FG-0000970,SN0000970A,SN0000970Z,Generated finished goods receipt.
971,FGR-2024-0971,932,932,101,58.000,58.000,0.000,No,2024-10-28,9,Accepted,Finished Goods Warehouse,FG-0000971,SN0000971A,SN0000971Z,Generated finished goods receipt.
972,FGR-2024-0972,933,933,102,7.000,7.000,0.000,No,2024-10-26,10,Accepted,Finished Goods Warehouse,FG-0000972,SN0000972A,SN0000972Z,Generated finished goods receipt.
973,FGR-2024-0973,934,934,100,48.000,48.000,0.000,No,2024-11-02,11,Accepted,Finished Goods Warehouse,FG-0000973,SN0000973A,SN0000973Z,Generated finished goods receipt.
974,FGR-2024-0974,935,935,101,33.000,33.000,0.000,No,2024-10-25,12,Accepted,Finished Goods Warehouse,FG-0000974,SN0000974A,SN0000974Z,Generated finished goods receipt.
975,FGR-2024-0975,936,936,102,41.000,41.000,0.000,No,2024-10-26,13,Accepted,Finished Goods Warehouse,FG-0000975,SN0000975A,SN0000975Z,Generated finished goods receipt.
976,FGR-2024-0976,937,937,100,17.000,17.000,0.000,No,2024-10-27,1,Accepted,Finished Goods Warehouse,FG-0000976,SN0000976A,SN0000976Z,Generated finished goods receipt.
977,FGR-2024-0977,938,938,101,54.000,54.000,0.000,No,2024-10-27,3,Accepted,Finished Goods Warehouse,FG-0000977,SN0000977A,SN0000977Z,Generated finished goods receipt.
978,FGR-2024-0978,939,939,102,29.000,29.000,0.000,No,2024-10-30,4,Accepted,Finished Goods Warehouse,FG-0000978,SN0000978A,SN0000978Z,Generated finished goods receipt.
979,FGR-2024-0979,940,940,100,26.000,26.000,0.000,No,2024-10-26,5,Accepted,Finished Goods Warehouse,FG-0000979,SN0000979A,SN0000979Z,Generated finished goods receipt.
980,FGR-2024-0980,941,941,101,28.000,28.000,0.000,No,2024-11-01,6,Accepted,Finished Goods Warehouse,FG-0000980,SN0000980A,SN0000980Z,Generated finished goods receipt.
981,FGR-2024-0981,942,942,102,19.000,19.000,0.000,No,2024-11-02,7,Accepted,Finished Goods Warehouse,FG-0000981,SN0000981A,SN0000981Z,Generated finished goods receipt.
982,FGR-2024-0982,943,943,100,21.000,21.000,0.000,No,2024-10-28,8,Accepted,Finished Goods Warehouse,FG-0000982,SN0000982A,SN0000982Z,Generated finished goods receipt.
983,FGR-2024-0983,944,944,101,10.000,10.000,0.000,No,2024-10-25,9,Accepted,Finished Goods Warehouse,FG-0000983,SN0000983A,SN0000983Z,Generated finished goods receipt.
984,FGR-2024-0984,945,945,102,31.000,31.000,0.000,No,2024-10-26,10,Accepted,Finished Goods Warehouse,FG-0000984,SN0000984A,SN0000984Z,Generated finished goods receipt.
985,FGR-2024-0985,946,946,100,29.000,29.000,0.000,No,2024-11-02,11,Accepted,Finished Goods Warehouse,FG-0000985,SN0000985A,SN0000985Z,Generated finished goods receipt.
986,FGR-2024-0986,947,947,101,25.000,25.000,0.000,No,2024-10-28,12,Accepted,Finished Goods Warehouse,FG-0000986,SN0000986A,SN0000986Z,Generated finished goods receipt.
987,FGR-2024-0987,948,948,102,59.000,59.000,0.000,No,2024-11-02,13,Accepted,Finished Goods Warehouse,FG-0000987,SN0000987A,SN0000987Z,Generated finished goods receipt.
988,FGR-2024-0988,949,949,100,11.000,11.000,0.000,No,2024-10-31,1,Accepted,Finished Goods Warehouse,FG-0000988,SN0000988A,SN0000988Z,Generated finished goods receipt.
989,FGR-2024-0989,950,950,101,55.000,55.000,0.000,No,2024-11-06,3,Accepted,Finished Goods Warehouse,FG-0000989,SN0000989A,SN0000989Z,Generated finished goods receipt.
990,FGR-2024-0990,951,951,102,53.000,53.000,0.000,No,2024-10-31,4,Accepted,Finished Goods Warehouse,FG-0000990,SN0000990A,SN0000990Z,Generated finished goods receipt.
991,FGR-2024-0991,952,952,100,5.000,5.000,0.000,No,2024-11-05,5,Accepted,Finished Goods Warehouse,FG-0000991,SN0000991A,SN0000991Z,Generated finished goods receipt.
992,FGR-2024-0992,953,953,101,42.000,42.000,0.000,No,2024-11-02,6,Accepted,Finished Goods Warehouse,FG-0000992,SN0000992A,SN0000992Z,Generated finished goods receipt.
993,FGR-2024-0993,954,954,102,15.000,15.000,0.000,No,2024-11-02,7,Accepted,Finished Goods Warehouse,FG-0000993,SN0000993A,SN0000993Z,Generated finished goods receipt.
994,FGR-2024-0994,955,955,100,5.000,5.000,0.000,No,2024-11-05,8,Accepted,Finished Goods Warehouse,FG-0000994,SN0000994A,SN0000994Z,Generated finished goods receipt.
995,FGR-2024-0995,956,956,101,51.000,51.000,0.000,No,2024-10-29,9,Accepted,Finished Goods Warehouse,FG-0000995,SN0000995A,SN0000995Z,Generated finished goods receipt.
996,FGR-2024-0996,957,957,102,11.000,11.000,0.000,No,2024-11-03,10,Accepted,Finished Goods Warehouse,FG-0000996,SN0000996A,SN0000996Z,Generated finished goods receipt.
997,FGR-2024-0997,958,958,100,19.000,19.000,0.000,No,2024-11-04,11,Accepted,Finished Goods Warehouse,FG-0000997,SN0000997A,SN0000997Z,Generated finished goods receipt.
998,FGR-2024-0998,959,959,101,10.000,10.000,0.000,No,2024-11-02,12,Accepted,Finished Goods Warehouse,FG-0000998,SN0000998A,SN0000998Z,Generated finished goods receipt.
999,FGR-2024-0999,960,960,102,10.000,10.000,0.000,No,2024-11-02,13,Accepted,Finished Goods Warehouse,FG-0000999,SN0000999A,SN0000999Z,Generated finished goods receipt.
1000,FGR-2024-1000,961,961,100,7.000,7.000,0.000,No,2024-11-02,1,Accepted,Finished Goods Warehouse,FG-0001000,SN0001000A,SN0001000Z,Generated finished goods receipt.
1001,FGR-2024-1001,962,962,101,50.000,50.000,0.000,No,2024-11-03,3,Accepted,Finished Goods Warehouse,FG-0001001,SN0001001A,SN0001001Z,Generated finished goods receipt.
1002,FGR-2024-1002,963,963,102,8.000,8.000,0.000,No,2024-11-06,4,Accepted,Finished Goods Warehouse,FG-0001002,SN0001002A,SN0001002Z,Generated finished goods receipt.
1003,FGR-2024-1003,964,964,100,45.000,45.000,0.000,No,2024-11-11,5,Accepted,Finished Goods Warehouse,FG-0001003,SN0001003A,SN0001003Z,Generated finished goods receipt.
1004,FGR-2024-1004,965,965,101,12.000,12.000,0.000,No,2024-11-08,6,Accepted,Finished Goods Warehouse,FG-0001004,SN0001004A,SN0001004Z,Generated finished goods receipt.
1005,FGR-2024-1005,966,966,102,54.000,54.000,0.000,No,2024-11-11,7,Accepted,Finished Goods Warehouse,FG-0001005,SN0001005A,SN0001005Z,Generated finished goods receipt.
1006,FGR-2024-1006,967,967,100,50.000,50.000,0.000,No,2024-11-13,8,Accepted,Finished Goods Warehouse,FG-0001006,SN0001006A,SN0001006Z,Generated finished goods receipt.
1007,FGR-2024-1007,968,968,101,38.000,38.000,0.000,No,2024-11-03,9,Accepted,Finished Goods Warehouse,FG-0001007,SN0001007A,SN0001007Z,Generated finished goods receipt.
1008,FGR-2024-1008,969,969,102,51.000,51.000,0.000,No,2024-11-06,10,Accepted,Finished Goods Warehouse,FG-0001008,SN0001008A,SN0001008Z,Generated finished goods receipt.
1009,FGR-2024-1009,970,970,100,21.000,21.000,0.000,No,2024-11-07,11,Accepted,Finished Goods Warehouse,FG-0001009,SN0001009A,SN0001009Z,Generated finished goods receipt.
1010,FGR-2024-1010,971,971,101,48.000,48.000,0.000,No,2024-11-10,12,Accepted,Finished Goods Warehouse,FG-0001010,SN0001010A,SN0001010Z,Generated finished goods receipt.
1011,FGR-2024-1011,972,972,102,15.000,15.000,0.000,No,2024-11-06,13,Accepted,Finished Goods Warehouse,FG-0001011,SN0001011A,SN0001011Z,Generated finished goods receipt.
1012,FGR-2024-1012,973,973,100,39.000,39.000,0.000,No,2024-11-08,1,Accepted,Finished Goods Warehouse,FG-0001012,SN0001012A,SN0001012Z,Generated finished goods receipt.
1013,FGR-2024-1013,974,974,101,56.000,56.000,0.000,No,2024-11-06,3,Accepted,Finished Goods Warehouse,FG-0001013,SN0001013A,SN0001013Z,Generated finished goods receipt.
1014,FGR-2024-1014,975,975,102,43.000,43.000,0.000,No,2024-11-03,4,Accepted,Finished Goods Warehouse,FG-0001014,SN0001014A,SN0001014Z,Generated finished goods receipt.
1015,FGR-2024-1015,976,976,100,19.000,19.000,0.000,No,2024-11-03,5,Accepted,Finished Goods Warehouse,FG-0001015,SN0001015A,SN0001015Z,Generated finished goods receipt.
1016,FGR-2024-1016,977,977,101,45.000,45.000,0.000,No,2024-11-10,6,Accepted,Finished Goods Warehouse,FG-0001016,SN0001016A,SN0001016Z,Generated finished goods receipt.
1017,FGR-2024-1017,978,978,102,52.000,52.000,0.000,No,2024-11-05,7,Accepted,Finished Goods Warehouse,FG-0001017,SN0001017A,SN0001017Z,Generated finished goods receipt.
1018,FGR-2024-1018,979,979,100,52.000,52.000,0.000,No,2024-11-12,8,Accepted,Finished Goods Warehouse,FG-0001018,SN0001018A,SN0001018Z,Generated finished goods receipt.
1019,FGR-2024-1019,980,980,101,44.000,44.000,0.000,No,2024-11-08,9,Accepted,Finished Goods Warehouse,FG-0001019,SN0001019A,SN0001019Z,Generated finished goods receipt.
1020,FGR-2024-1020,981,981,102,44.000,44.000,0.000,No,2024-11-08,10,Accepted,Finished Goods Warehouse,FG-0001020,SN0001020A,SN0001020Z,Generated finished goods receipt.
1021,FGR-2024-1021,982,982,100,47.000,47.000,0.000,No,2024-11-07,11,Accepted,Finished Goods Warehouse,FG-0001021,SN0001021A,SN0001021Z,Generated finished goods receipt.
1022,FGR-2024-1022,983,983,101,45.000,45.000,0.000,No,2024-11-04,12,Accepted,Finished Goods Warehouse,FG-0001022,SN0001022A,SN0001022Z,Generated finished goods receipt.
1023,FGR-2024-1023,984,984,102,10.000,10.000,0.000,No,2024-11-16,13,Accepted,Finished Goods Warehouse,FG-0001023,SN0001023A,SN0001023Z,Generated finished goods receipt.
1024,FGR-2024-1024,985,985,100,49.000,49.000,0.000,No,2024-11-08,1,Accepted,Finished Goods Warehouse,FG-0001024,SN0001024A,SN0001024Z,Generated finished goods receipt.
1025,FGR-2024-1025,986,986,101,15.000,15.000,0.000,No,2024-11-15,3,Accepted,Finished Goods Warehouse,FG-0001025,SN0001025A,SN0001025Z,Generated finished goods receipt.
1026,FGR-2024-1026,987,987,102,36.000,36.000,0.000,No,2024-11-17,4,Accepted,Finished Goods Warehouse,FG-0001026,SN0001026A,SN0001026Z,Generated finished goods receipt.
1027,FGR-2024-1027,988,988,100,24.000,24.000,0.000,No,2024-11-08,5,Accepted,Finished Goods Warehouse,FG-0001027,SN0001027A,SN0001027Z,Generated finished goods receipt.
1028,FGR-2024-1028,989,989,101,15.000,15.000,0.000,No,2024-11-18,6,Accepted,Finished Goods Warehouse,FG-0001028,SN0001028A,SN0001028Z,Generated finished goods receipt.
1029,FGR-2024-1029,990,990,102,19.000,19.000,0.000,No,2024-11-09,7,Accepted,Finished Goods Warehouse,FG-0001029,SN0001029A,SN0001029Z,Generated finished goods receipt.
1030,FGR-2024-1030,991,991,100,9.000,9.000,0.000,No,2024-11-18,8,Accepted,Finished Goods Warehouse,FG-0001030,SN0001030A,SN0001030Z,Generated finished goods receipt.
1031,FGR-2024-1031,992,992,101,28.000,28.000,0.000,No,2024-11-07,9,Accepted,Finished Goods Warehouse,FG-0001031,SN0001031A,SN0001031Z,Generated finished goods receipt.
1032,FGR-2024-1032,993,993,102,28.000,28.000,0.000,No,2024-11-09,10,Accepted,Finished Goods Warehouse,FG-0001032,SN0001032A,SN0001032Z,Generated finished goods receipt.
1033,FGR-2024-1033,994,994,100,27.000,27.000,0.000,No,2024-11-20,11,Accepted,Finished Goods Warehouse,FG-0001033,SN0001033A,SN0001033Z,Generated finished goods receipt.
1034,FGR-2024-1034,995,995,101,8.000,8.000,0.000,No,2024-11-13,12,Accepted,Finished Goods Warehouse,FG-0001034,SN0001034A,SN0001034Z,Generated finished goods receipt.
1035,FGR-2024-1035,996,996,102,36.000,36.000,0.000,No,2024-11-16,13,Accepted,Finished Goods Warehouse,FG-0001035,SN0001035A,SN0001035Z,Generated finished goods receipt.
1036,FGR-2024-1036,997,997,100,14.000,14.000,0.000,No,2024-11-10,1,Accepted,Finished Goods Warehouse,FG-0001036,SN0001036A,SN0001036Z,Generated finished goods receipt.
1037,FGR-2024-1037,998,998,101,51.000,51.000,0.000,No,2024-11-14,3,Accepted,Finished Goods Warehouse,FG-0001037,SN0001037A,SN0001037Z,Generated finished goods receipt.
