bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks
3549,580,100,29,54.000,55.080,54.000,0.000,1.080,kg,Production Issue Store,BC-0003549,2024-07-07,5,Consumed,Generated BOM consumption from active BOM.
3550,580,100,32,90.000,91.800,90.000,0.000,1.800,m,Production Issue Store,BC-0003550,2024-07-07,6,Consumed,Generated BOM consumption from active BOM.
3551,581,101,33,112.000,114.240,112.000,0.000,2.240,m,Production Issue Store,BC-0003551,2024-07-05,6,Consumed,Generated BOM consumption from active BOM.
3552,581,101,35,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0003552,2024-07-05,7,Consumed,Generated BOM consumption from active BOM.
3553,582,102,35,17.000,17.340,17.000,0.000,0.340,No,Production Issue Store,BC-0003553,2024-07-06,7,Consumed,Generated BOM consumption from active BOM.
3554,582,102,38,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0003554,2024-07-06,8,Consumed,Generated BOM consumption from active BOM.
3555,583,100,38,123.000,125.460,123.000,0.000,2.460,No,Production Issue Store,BC-0003555,2024-07-06,8,Consumed,Generated BOM consumption from active BOM.
3556,583,100,55,984.000,1003.680,984.000,0.000,19.680,No,Production Issue Store,BC-0003556,2024-07-06,9,Consumed,Generated BOM consumption from active BOM.
3557,584,101,56,720.000,734.400,720.000,0.000,14.400,No,Production Issue Store,BC-0003557,2024-07-10,9,Consumed,Generated BOM consumption from active BOM.
3558,584,101,58,720.000,734.400,720.000,0.000,14.400,No,Production Issue Store,BC-0003558,2024-07-10,10,Consumed,Generated BOM consumption from active BOM.
3559,585,102,58,2544.000,2594.880,2544.000,0.000,50.880,No,Production Issue Store,BC-0003559,2024-07-11,10,Consumed,Generated BOM consumption from active BOM.
3560,585,102,59,2544.000,2594.880,2544.000,0.000,50.880,No,Production Issue Store,BC-0003560,2024-07-11,11,Consumed,Generated BOM consumption from active BOM.
3561,586,100,59,624.000,636.480,624.000,0.000,12.480,No,Production Issue Store,BC-0003561,2024-07-06,11,Consumed,Generated BOM consumption from active BOM.
3562,586,100,60,13.000,13.260,13.000,0.000,0.260,m,Production Issue Store,BC-0003562,2024-07-06,12,Consumed,Generated BOM consumption from active BOM.
3563,587,101,61,40.000,40.800,40.000,0.000,0.800,m,Production Issue Store,BC-0003563,2024-07-06,12,Consumed,Generated BOM consumption from active BOM.
3564,587,101,41,50.000,51.000,50.000,0.000,1.000,No,Production Issue Store,BC-0003564,2024-07-06,13,Consumed,Generated BOM consumption from active BOM.
3565,588,102,41,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0003565,2024-07-08,13,Consumed,Generated BOM consumption from active BOM.
3566,588,102,43,64.000,65.280,64.000,0.000,1.280,No,Production Issue Store,BC-0003566,2024-07-08,1,Consumed,Generated BOM consumption from active BOM.
3567,589,100,40,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0003567,2024-07-13,1,Consumed,Generated BOM consumption from active BOM.
3568,589,100,45,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0003568,2024-07-13,3,Consumed,Generated BOM consumption from active BOM.
3569,590,101,45,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0003569,2024-07-11,3,Consumed,Generated BOM consumption from active BOM.
3570,590,101,47,28.000,28.560,28.000,0.000,0.560,Set,Production Issue Store,BC-0003570,2024-07-11,4,Consumed,Generated BOM consumption from active BOM.
3571,591,102,47,27.000,27.540,27.000,0.000,0.540,Set,Production Issue Store,BC-0003571,2024-07-13,4,Consumed,Generated BOM consumption from active BOM.
3572,591,102,51,27.000,27.540,27.000,0.000,0.540,No,Production Issue Store,BC-0003572,2024-07-13,5,Consumed,Generated BOM consumption from active BOM.
3573,592,100,49,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0003573,2024-07-14,5,Consumed,Generated BOM consumption from active BOM.
3574,592,100,52,150.000,153.000,150.000,0.000,3.000,No,Production Issue Store,BC-0003574,2024-07-14,6,Consumed,Generated BOM consumption from active BOM.
3575,593,101,53,330.000,336.600,330.000,0.000,6.600,No,Production Issue Store,BC-0003575,2024-07-13,6,Consumed,Generated BOM consumption from active BOM.
3576,593,101,65,550.000,561.000,550.000,0.000,11.000,No,Production Issue Store,BC-0003576,2024-07-13,7,Consumed,Generated BOM consumption from active BOM.
3577,594,102,65,516.000,526.320,516.000,0.000,10.320,No,Production Issue Store,BC-0003577,2024-07-12,7,Consumed,Generated BOM consumption from active BOM.
3578,594,102,68,516.000,526.320,516.000,0.000,10.320,No,Production Issue Store,BC-0003578,2024-07-12,8,Consumed,Generated BOM consumption from active BOM.
3579,595,100,66,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0003579,2024-07-11,8,Consumed,Generated BOM consumption from active BOM.
3580,595,100,69,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0003580,2024-07-11,9,Consumed,Generated BOM consumption from active BOM.
3581,596,101,70,70.000,71.400,70.000,0.000,1.400,No,Production Issue Store,BC-0003581,2024-07-12,9,Consumed,Generated BOM consumption from active BOM.
3582,596,101,73,70.000,71.400,70.000,0.000,1.400,No,Production Issue Store,BC-0003582,2024-07-12,10,Consumed,Generated BOM consumption from active BOM.
3583,597,102,74,84.000,85.680,84.000,0.000,1.680,No,Production Issue Store,BC-0003583,2024-07-10,10,Consumed,Generated BOM consumption from active BOM.
3584,597,102,77,14.000,14.280,14.000,0.000,0.280,No,Production Issue Store,BC-0003584,2024-07-10,11,Consumed,Generated BOM consumption from active BOM.
3585,598,100,75,86.000,87.720,86.000,0.000,1.720,No,Production Issue Store,BC-0003585,2024-07-15,11,Consumed,Generated BOM consumption from active BOM.
3586,598,100,80,4300.000,4386.000,4300.000,0.000,86.000,ml,Production Issue Store,BC-0003586,2024-07-15,12,Consumed,Generated BOM consumption from active BOM.
3587,599,101,80,2880.000,2937.600,2880.000,0.000,57.600,ml,Production Issue Store,BC-0003587,2024-07-16,12,Consumed,Generated BOM consumption from active BOM.
3588,599,101,81,720.000,734.400,720.000,0.000,14.400,g,Production Issue Store,BC-0003588,2024-07-16,13,Consumed,Generated BOM consumption from active BOM.
3589,600,102,81,2000.000,2040.000,2000.000,0.000,40.000,g,Production Issue Store,BC-0003589,2024-07-11,13,Consumed,Generated BOM consumption from active BOM.
3590,600,102,82,250.000,255.000,250.000,0.000,5.000,ml,Production Issue Store,BC-0003590,2024-07-11,1,Consumed,Generated BOM consumption from active BOM.
3591,601,100,82,260.000,265.200,260.000,0.000,5.200,ml,Production Issue Store,BC-0003591,2024-07-12,1,Consumed,Generated BOM consumption from active BOM.
3592,601,100,83,1040.000,1060.800,1040.000,0.000,20.800,g,Production Issue Store,BC-0003592,2024-07-12,3,Consumed,Generated BOM consumption from active BOM.
3593,602,101,83,390.000,397.800,390.000,0.000,7.800,g,Production Issue Store,BC-0003593,2024-07-17,3,Consumed,Generated BOM consumption from active BOM.
3594,602,101,84,1950.000,1989.000,1950.000,0.000,39.000,ml,Production Issue Store,BC-0003594,2024-07-17,4,Consumed,Generated BOM consumption from active BOM.
3595,603,102,84,2750.000,2805.000,2750.000,0.000,55.000,ml,Production Issue Store,BC-0003595,2024-07-15,4,Consumed,Generated BOM consumption from active BOM.
3596,603,102,85,220.000,224.400,220.000,0.000,4.400,g,Production Issue Store,BC-0003596,2024-07-15,5,Consumed,Generated BOM consumption from active BOM.
3597,604,100,85,100.000,102.000,100.000,0.000,2.000,g,Production Issue Store,BC-0003597,2024-07-12,5,Consumed,Generated BOM consumption from active BOM.
3598,604,100,86,50.000,51.000,50.000,0.000,1.000,g,Production Issue Store,BC-0003598,2024-07-12,6,Consumed,Generated BOM consumption from active BOM.
3599,605,101,86,144.000,146.880,144.000,0.000,2.880,g,Production Issue Store,BC-0003599,2024-07-14,6,Consumed,Generated BOM consumption from active BOM.
3600,605,101,87,270.000,275.400,270.000,0.000,5.400,g,Production Issue Store,BC-0003600,2024-07-14,7,Consumed,Generated BOM consumption from active BOM.
3601,606,102,87,200.000,204.000,200.000,0.000,4.000,g,Production Issue Store,BC-0003601,2024-07-13,7,Consumed,Generated BOM consumption from active BOM.
3602,606,102,94,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0003602,2024-07-13,8,Consumed,Generated BOM consumption from active BOM.
3603,607,100,94,39.000,39.780,39.000,0.000,0.780,No,Production Issue Store,BC-0003603,2024-07-14,8,Consumed,Generated BOM consumption from active BOM.
3604,607,100,95,39.000,39.780,39.000,0.000,0.780,No,Production Issue Store,BC-0003604,2024-07-14,9,Consumed,Generated BOM consumption from active BOM.
3605,608,101,95,44.000,44.880,44.000,0.000,0.880,No,Production Issue Store,BC-0003605,2024-07-15,9,Consumed,Generated BOM consumption from active BOM.
3606,608,101,96,44.000,44.880,44.000,0.000,0.880,No,Production Issue Store,BC-0003606,2024-07-15,10,Consumed,Generated BOM consumption from active BOM.
3607,609,102,96,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0003607,2024-07-14,10,Consumed,Generated BOM consumption from active BOM.
3608,609,102,97,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0003608,2024-07-14,11,Consumed,Generated BOM consumption from active BOM.
3609,610,100,97,34.000,34.680,34.000,0.000,0.680,No,Production Issue Store,BC-0003609,2024-07-19,11,Consumed,Generated BOM consumption from active BOM.
3610,610,100,88,34.000,34.680,34.000,0.000,0.680,No,Production Issue Store,BC-0003610,2024-07-19,12,Consumed,Generated BOM consumption from active BOM.
3611,611,101,88,19.000,19.380,19.000,0.000,0.380,No,Production Issue Store,BC-0003611,2024-07-20,12,Consumed,Generated BOM consumption from active BOM.
3612,611,101,89,38.000,38.760,38.000,0.000,0.760,No,Production Issue Store,BC-0003612,2024-07-20,13,Consumed,Generated BOM consumption from active BOM.
3613,612,102,89,14.000,14.280,14.000,0.000,0.280,No,Production Issue Store,BC-0003613,2024-07-14,13,Consumed,Generated BOM consumption from active BOM.
3614,612,102,90,14.000,14.280,14.000,0.000,0.280,sheets,Production Issue Store,BC-0003614,2024-07-14,1,Consumed,Generated BOM consumption from active BOM.
3615,613,100,90,30.000,30.600,30.000,0.000,0.600,Sheet,Production Issue Store,BC-0003615,2024-07-16,1,Consumed,Generated BOM consumption from active BOM.
3616,613,100,91,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0003616,2024-07-16,3,Consumed,Generated BOM consumption from active BOM.
3617,614,101,91,43.000,43.860,43.000,0.000,0.860,No,Production Issue Store,BC-0003617,2024-07-15,3,Consumed,Generated BOM consumption from active BOM.
3618,614,101,92,51.600,52.632,51.600,0.000,1.032,m,Production Issue Store,BC-0003618,2024-07-15,4,Consumed,Generated BOM consumption from active BOM.
3619,615,102,92,27.000,27.540,27.000,0.000,0.540,m,Production Issue Store,BC-0003619,2024-07-20,4,Consumed,Generated BOM consumption from active BOM.
3620,615,102,93,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0003620,2024-07-20,5,Consumed,Generated BOM consumption from active BOM.
3621,616,100,93,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0003621,2024-07-23,5,Consumed,Generated BOM consumption from active BOM.
3622,616,100,98,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0003622,2024-07-23,6,Consumed,Generated BOM consumption from active BOM.
3623,617,101,98,59.000,60.180,59.000,0.000,1.180,No,Production Issue Store,BC-0003623,2024-07-22,6,Consumed,Generated BOM consumption from active BOM.
3624,617,101,99,59.000,60.180,59.000,0.000,1.180,No,Production Issue Store,BC-0003624,2024-07-22,7,Consumed,Generated BOM consumption from active BOM.
3625,618,102,99,7.000,7.140,7.000,0.000,0.140,No,Production Issue Store,BC-0003625,2024-07-22,7,Consumed,Generated BOM consumption from active BOM.
3626,618,102,2,7.000,7.140,7.000,0.000,0.140,No,Production Issue Store,BC-0003626,2024-07-22,8,Consumed,Generated BOM consumption from active BOM.
3627,619,100,1,15.000,15.300,15.000,0.000,0.300,No,Production Issue Store,BC-0003627,2024-07-20,8,Consumed,Generated BOM consumption from active BOM.
3628,619,100,4,15.000,15.300,15.000,0.000,0.300,No,Production Issue Store,BC-0003628,2024-07-20,9,Consumed,Generated BOM consumption from active BOM.
3629,620,101,5,21.000,21.420,21.000,0.000,0.420,No,Production Issue Store,BC-0003629,2024-07-19,9,Consumed,Generated BOM consumption from active BOM.
3630,620,101,8,210.000,214.200,210.000,0.000,4.200,No,Production Issue Store,BC-0003630,2024-07-19,10,Consumed,Generated BOM consumption from active BOM.
3631,621,102,9,636.000,648.720,636.000,0.000,12.720,No,Production Issue Store,BC-0003631,2024-07-24,10,Consumed,Generated BOM consumption from active BOM.
3632,621,102,12,53.000,54.060,53.000,0.000,1.060,No,Production Issue Store,BC-0003632,2024-07-24,11,Consumed,Generated BOM consumption from active BOM.
3633,622,100,10,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0003633,2024-07-19,11,Consumed,Generated BOM consumption from active BOM.
3634,622,100,13,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0003634,2024-07-19,12,Consumed,Generated BOM consumption from active BOM.
3635,623,101,14,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0003635,2024-07-23,12,Consumed,Generated BOM consumption from active BOM.
3636,623,101,17,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0003636,2024-07-23,13,Consumed,Generated BOM consumption from active BOM.
3637,624,102,18,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0003637,2024-07-23,13,Consumed,Generated BOM consumption from active BOM.
3638,624,102,19,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0003638,2024-07-23,1,Consumed,Generated BOM consumption from active BOM.
3639,625,100,19,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0003639,2024-07-25,1,Consumed,Generated BOM consumption from active BOM.
3640,625,100,20,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0003640,2024-07-25,3,Consumed,Generated BOM consumption from active BOM.
3641,626,101,20,8.000,8.160,8.000,0.000,0.160,No,Production Issue Store,BC-0003641,2024-07-26,3,Consumed,Generated BOM consumption from active BOM.
3642,626,101,24,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0003642,2024-07-26,4,Consumed,Generated BOM consumption from active BOM.
3643,627,102,25,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0003643,2024-07-25,4,Consumed,Generated BOM consumption from active BOM.
3644,627,102,21,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0003644,2024-07-25,5,Consumed,Generated BOM consumption from active BOM.
3645,628,100,21,8.000,8.160,8.000,0.000,0.160,No,Production Issue Store,BC-0003645,2024-07-27,5,Consumed,Generated BOM consumption from active BOM.
3646,628,100,78,8.000,8.160,8.000,0.000,0.160,No,Production Issue Store,BC-0003646,2024-07-27,6,Consumed,Generated BOM consumption from active BOM.
3647,629,101,78,66.000,67.320,66.000,0.000,1.320,No,Production Issue Store,BC-0003647,2024-07-24,6,Consumed,Generated BOM consumption from active BOM.
3648,629,101,79,66.000,67.320,66.000,0.000,1.320,No,Production Issue Store,BC-0003648,2024-07-24,7,Consumed,Generated BOM consumption from active BOM.
3649,630,102,79,112.000,114.240,112.000,0.000,2.240,No,Production Issue Store,BC-0003649,2024-07-20,7,Consumed,Generated BOM consumption from active BOM.
3650,630,102,26,112.000,114.240,112.000,0.000,2.240,No,Production Issue Store,BC-0003650,2024-07-20,8,Consumed,Generated BOM consumption from active BOM.
3651,631,100,26,24.000,24.480,24.000,0.000,0.480,No,Production Issue Store,BC-0003651,2024-07-27,8,Consumed,Generated BOM consumption from active BOM.
3652,631,100,27,24.000,24.480,24.000,0.000,0.480,No,Production Issue Store,BC-0003652,2024-07-27,9,Consumed,Generated BOM consumption from active BOM.
3653,632,101,27,17.000,17.340,17.000,0.000,0.340,No,Production Issue Store,BC-0003653,2024-07-27,9,Consumed,Generated BOM consumption from active BOM.
3654,632,101,30,54.400,55.488,54.400,0.000,1.088,kg,Production Issue Store,BC-0003654,2024-07-27,10,Consumed,Generated BOM consumption from active BOM.
3655,633,102,31,110.500,112.710,110.500,0.000,2.210,kg,Production Issue Store,BC-0003655,2024-07-27,10,Consumed,Generated BOM consumption from active BOM.
3656,633,102,34,85.000,86.700,85.000,0.000,1.700,m,Production Issue Store,BC-0003656,2024-07-27,11,Consumed,Generated BOM consumption from active BOM.
3657,634,100,32,171.000,174.420,171.000,0.000,3.420,m,Production Issue Store,BC-0003657,2024-07-26,11,Consumed,Generated BOM consumption from active BOM.
3658,634,100,35,57.000,58.140,57.000,0.000,1.140,No,Production Issue Store,BC-0003658,2024-07-26,12,Consumed,Generated BOM consumption from active BOM.
3659,635,101,35,59.000,60.180,59.000,0.000,1.180,No,Production Issue Store,BC-0003659,2024-07-22,12,Consumed,Generated BOM consumption from active BOM.
3660,635,101,38,177.000,180.540,177.000,0.000,3.540,No,Production Issue Store,BC-0003660,2024-07-22,13,Consumed,Generated BOM consumption from active BOM.
3661,636,102,38,117.000,119.340,117.000,0.000,2.340,No,Production Issue Store,BC-0003661,2024-07-22,13,Consumed,Generated BOM consumption from active BOM.
3662,636,102,57,1872.000,1909.440,1872.000,0.000,37.440,No,Production Issue Store,BC-0003662,2024-07-22,1,Consumed,Generated BOM consumption from active BOM.
3663,637,100,55,744.000,758.880,744.000,0.000,14.880,No,Production Issue Store,BC-0003663,2024-07-22,1,Consumed,Generated BOM consumption from active BOM.
