production_order_id,production_order_number,customer_order_id,finished_item_id,department_id,planned_quantity,produced_quantity,rejected_quantity,uom,planned_start_date,planned_end_date,actual_start_date,actual_end_date,priority,production_status,created_by,approved_by,remarks
1059,PROD-2024-1059,1059,102,5,53.000,51.000,1.000,No,2024-11-27,2024-12-04,2024-11-27,2024-12-04,High,Completed,4,6,Generated production order.
1060,PROD-2024-1060,1060,100,5,35.000,33.000,1.000,No,2024-11-25,2024-11-28,2024-11-25,2024-11-28,Urgent,Completed,5,7,Generated production order.
1061,PROD-2024-1061,1061,101,5,49.000,46.000,1.000,No,2024-11-29,2024-12-05,2024-11-29,2024-12-05,Low,Completed,6,8,Generated production order.
1062,PROD-2024-1062,1062,102,5,51.000,50.000,0.000,No,2024-11-30,2024-12-04,2024-11-30,2024-12-04,Medium,Completed,7,9,Generated production order.
1063,PROD-2024-1063,1063,100,5,12.000,9.000,1.000,No,2024-11-29,2024-12-07,2024-11-29,2024-12-07,High,Completed,8,10,Generated production order.
1064,PROD-2024-1064,1064,101,5,12.000,8.000,1.000,No,2024-12-02,2024-12-09,2024-12-02,2024-12-09,Urgent,Completed,9,11,Generated production order.
1065,PROD-2024-1065,1065,102,5,9.000,7.000,1.000,No,2024-11-30,2024-12-07,2024-11-30,2024-12-07,Low,Completed,10,12,Generated production order.
1066,PROD-2024-1066,1066,100,5,42.000,41.000,0.000,No,2024-12-04,2024-12-14,2024-12-04,2024-12-14,Medium,Completed,11,13,Generated production order.
1067,PROD-2024-1067,1067,101,5,57.000,56.000,0.000,No,2024-12-02,2024-12-06,2024-12-02,2024-12-06,High,Completed,12,1,Generated production order.
1068,PROD-2024-1068,1068,102,5,7.000,5.000,0.000,No,2024-12-01,2024-12-06,2024-12-01,2024-12-06,Urgent,Completed,13,3,Generated production order.
1069,PROD-2024-1069,1069,100,5,16.000,12.000,0.000,No,2024-12-05,2024-12-15,2024-12-05,2024-12-15,Low,Completed,1,4,Generated production order.
1070,PROD-2024-1070,1070,101,5,32.000,30.000,0.000,No,2024-12-04,2024-12-11,2024-12-04,2024-12-11,Medium,Completed,3,5,Generated production order.
1071,PROD-2024-1071,1071,102,5,30.000,26.000,0.000,No,2024-12-02,2024-12-11,2024-12-02,2024-12-11,High,Completed,4,6,Generated production order.
1072,PROD-2024-1072,1072,100,5,11.000,8.000,1.000,No,2024-11-30,2024-12-04,2024-11-30,2024-12-04,Urgent,Completed,5,7,Generated production order.
1073,PROD-2024-1073,1073,101,5,41.000,39.000,1.000,No,2024-11-29,2024-12-06,2024-11-29,2024-12-06,Low,Completed,6,8,Generated production order.
1074,PROD-2024-1074,1074,102,5,56.000,54.000,1.000,No,2024-12-05,2024-12-14,2024-12-05,2024-12-14,Medium,Completed,7,9,Generated production order.
1075,PROD-2024-1075,1075,100,5,17.000,15.000,1.000,No,2024-12-06,2024-12-11,2024-12-06,2024-12-11,High,Completed,8,10,Generated production order.
1076,PROD-2024-1076,1076,101,5,8.000,4.000,1.000,No,2024-12-01,2024-12-10,2024-12-01,2024-12-10,Urgent,Completed,9,11,Generated production order.
1077,PROD-2024-1077,1077,102,5,20.000,16.000,1.000,No,2024-12-06,2024-12-14,2024-12-06,2024-12-14,Low,Completed,10,12,Generated production order.
1078,PROD-2024-1078,1078,100,5,16.000,14.000,1.000,No,2024-12-03,2024-12-07,2024-12-03,2024-12-07,Medium,Completed,11,13,Generated production order.
1079,PROD-2024-1079,1079,101,5,30.000,29.000,0.000,No,2024-12-01,2024-12-12,2024-12-01,2024-12-12,High,Completed,12,1,Generated production order.
1080,PROD-2024-1080,1080,102,5,13.000,9.000,1.000,No,2024-12-06,2024-12-16,2024-12-06,2024-12-16,Urgent,Completed,13,3,Generated production order.
1081,PROD-2024-1081,1081,100,5,27.000,24.000,1.000,No,2024-12-08,2024-12-16,2024-12-08,2024-12-16,Low,Completed,1,4,Generated production order.
1082,PROD-2024-1082,1082,101,5,11.000,9.000,1.000,No,2024-12-05,2024-12-15,2024-12-05,2024-12-15,Medium,Completed,3,5,Generated production order.
1083,PROD-2024-1083,1083,102,5,45.000,42.000,1.000,No,2024-12-06,2024-12-11,2024-12-06,2024-12-11,High,Completed,4,6,Generated production order.
1084,PROD-2024-1084,1084,100,5,35.000,30.000,1.000,No,2024-12-08,2024-12-14,2024-12-08,2024-12-14,Urgent,Completed,5,7,Generated production order.
1085,PROD-2024-1085,1085,101,5,12.000,8.000,0.000,No,2024-12-03,2024-12-11,2024-12-03,2024-12-11,Low,Completed,6,8,Generated production order.
1086,PROD-2024-1086,1086,102,5,8.000,6.000,1.000,No,2024-12-03,2024-12-10,2024-12-03,2024-12-10,Medium,Completed,7,9,Generated production order.
1087,PROD-2024-1087,1087,100,5,34.000,31.000,0.000,No,2024-12-04,2024-12-07,2024-12-04,2024-12-07,High,Completed,8,10,Generated production order.
1088,PROD-2024-1088,1088,101,5,39.000,37.000,1.000,No,2024-12-04,2024-12-10,2024-12-04,2024-12-10,Urgent,Completed,9,11,Generated production order.
1089,PROD-2024-1089,1089,102,5,15.000,13.000,1.000,No,2024-12-04,2024-12-09,2024-12-04,2024-12-09,Low,Completed,10,12,Generated production order.
1090,PROD-2024-1090,1090,100,5,25.000,21.000,1.000,No,2024-12-03,2024-12-11,2024-12-03,2024-12-11,Medium,Completed,11,13,Generated production order.
1091,PROD-2024-1091,1091,101,5,39.000,37.000,0.000,No,2024-12-04,2024-12-12,2024-12-04,2024-12-12,High,Completed,12,1,Generated production order.
1092,PROD-2024-1092,1092,102,5,32.000,31.000,0.000,No,2024-12-08,2024-12-17,2024-12-08,2024-12-17,Urgent,Completed,13,3,Generated production order.
1093,PROD-2024-1093,1093,100,5,12.000,9.000,0.000,No,2024-12-08,2024-12-15,2024-12-08,2024-12-15,Low,Completed,1,4,Generated production order.
1094,PROD-2024-1094,1094,101,5,25.000,24.000,0.000,No,2024-12-13,2024-12-22,2024-12-13,2024-12-22,Medium,Completed,3,5,Generated production order.
1095,PROD-2024-1095,1095,102,5,17.000,16.000,0.000,No,2024-12-13,2024-12-20,2024-12-13,2024-12-20,High,Completed,4,6,Generated production order.
1096,PROD-2024-1096,1096,100,5,55.000,54.000,0.000,No,2024-12-13,2024-12-20,2024-12-13,2024-12-20,Urgent,Completed,5,7,Generated production order.
1097,PROD-2024-1097,1097,101,5,52.000,50.000,1.000,No,2024-12-11,2024-12-19,2024-12-11,2024-12-19,Low,Completed,6,8,Generated production order.
1098,PROD-2024-1098,1098,102,5,23.000,22.000,0.000,No,2024-12-12,2024-12-21,2024-12-12,2024-12-21,Medium,Completed,7,9,Generated production order.
1099,PROD-2024-1099,1099,100,5,18.000,17.000,0.000,No,2024-12-12,2024-12-17,2024-12-12,2024-12-17,High,Completed,8,10,Generated production order.
1100,PROD-2024-1100,1100,101,5,16.000,12.000,1.000,No,2024-12-14,2024-12-23,2024-12-14,2024-12-23,Urgent,Completed,9,11,Generated production order.
1101,PROD-2024-1101,1101,102,5,49.000,46.000,0.000,No,2024-12-13,2024-12-17,2024-12-13,2024-12-17,Low,Completed,10,12,Generated production order.
1102,PROD-2024-1102,1102,100,5,58.000,54.000,1.000,No,2024-12-13,2024-12-24,2024-12-13,2024-12-24,Medium,Completed,11,13,Generated production order.
1103,PROD-2024-1103,1103,101,5,23.000,20.000,0.000,No,2024-12-10,2024-12-13,2024-12-10,2024-12-13,High,Completed,12,1,Generated production order.
1104,PROD-2024-1104,1104,102,5,44.000,40.000,1.000,No,2024-12-12,2024-12-21,2024-12-12,2024-12-21,Urgent,Completed,13,3,Generated production order.
1105,PROD-2024-1105,1105,100,5,21.000,17.000,1.000,No,2024-12-15,2024-12-23,2024-12-15,2024-12-23,Low,Completed,1,4,Generated production order.
1106,PROD-2024-1106,1106,101,5,56.000,55.000,0.000,No,2024-12-09,2024-12-12,2024-12-09,2024-12-12,Medium,Completed,3,5,Generated production order.
1107,PROD-2024-1107,1107,102,5,20.000,19.000,0.000,No,2024-12-09,2024-12-17,2024-12-09,2024-12-17,High,Completed,4,6,Generated production order.
1108,PROD-2024-1108,1108,100,5,12.000,9.000,0.000,No,2024-12-14,2024-12-21,2024-12-14,2024-12-21,Urgent,Completed,5,7,Generated production order.
1109,PROD-2024-1109,1109,101,5,54.000,53.000,0.000,No,2024-12-12,2024-12-23,2024-12-12,2024-12-23,Low,Completed,6,8,Generated production order.
1110,PROD-2024-1110,1110,102,5,59.000,57.000,0.000,No,2024-12-15,2024-12-21,2024-12-15,2024-12-21,Medium,Completed,7,9,Generated production order.
1111,PROD-2024-1111,1111,100,5,30.000,25.000,1.000,No,2024-12-16,2024-12-23,2024-12-16,2024-12-23,High,Completed,8,10,Generated production order.
1112,PROD-2024-1112,1112,101,5,55.000,53.000,0.000,No,2024-12-10,2024-12-16,2024-12-10,2024-12-16,Urgent,Completed,9,11,Generated production order.
1113,PROD-2024-1113,1113,102,5,17.000,16.000,0.000,No,2024-12-14,2024-12-24,2024-12-14,2024-12-24,Low,Completed,10,12,Generated production order.
1114,PROD-2024-1114,1114,100,5,24.000,19.000,1.000,No,2024-12-17,2024-12-21,2024-12-17,2024-12-21,Medium,Completed,11,13,Generated production order.
1115,PROD-2024-1115,1115,101,5,39.000,35.000,0.000,No,2024-12-19,2024-12-23,2024-12-19,2024-12-23,High,Completed,12,1,Generated production order.
1116,PROD-2024-1116,1116,102,5,40.000,36.000,0.000,No,2024-12-13,2024-12-19,2024-12-13,2024-12-19,Urgent,Completed,13,3,Generated production order.
1117,PROD-2024-1117,1117,100,5,26.000,24.000,1.000,No,2024-12-16,2024-12-22,2024-12-16,2024-12-22,Low,Completed,1,4,Generated production order.
1118,PROD-2024-1118,1118,101,5,48.000,47.000,0.000,No,2024-12-18,2024-12-27,2024-12-18,2024-12-27,Medium,Completed,3,5,Generated production order.
1119,PROD-2024-1119,1119,102,5,52.000,48.000,0.000,No,2024-12-18,2024-12-27,2024-12-18,2024-12-27,High,Completed,4,6,Generated production order.
1120,PROD-2024-1120,1120,100,5,12.000,10.000,1.000,No,2024-12-17,2024-12-28,2024-12-17,2024-12-28,Urgent,Completed,5,7,Generated production order.
1121,PROD-2024-1121,1121,101,5,64.000,60.000,0.000,No,2024-12-18,2024-12-27,2024-12-18,2024-12-27,Low,Completed,6,8,Generated production order.
1122,PROD-2024-1122,1122,102,5,17.000,13.000,0.000,No,2024-12-14,2024-12-21,2024-12-14,2024-12-21,Medium,Completed,7,9,Generated production order.
1123,PROD-2024-1123,1123,100,5,36.000,33.000,0.000,No,2024-12-18,2024-12-23,2024-12-18,2024-12-23,High,Completed,8,10,Generated production order.
1124,PROD-2024-1124,1124,101,5,29.000,28.000,0.000,No,2024-12-14,2024-12-20,2024-12-14,2024-12-20,Urgent,Completed,9,11,Generated production order.
1125,PROD-2024-1125,1125,102,5,31.000,28.000,1.000,No,2024-12-22,2024-12-31,2024-12-22,2024-12-31,Low,Completed,10,12,Generated production order.
1126,PROD-2024-1126,1126,100,5,11.000,10.000,0.000,No,2024-12-16,2024-12-27,2024-12-16,2024-12-27,Medium,Completed,11,13,Generated production order.
1127,PROD-2024-1127,1127,101,5,25.000,22.000,0.000,No,2024-12-18,2024-12-24,2024-12-18,2024-12-24,High,Completed,12,1,Generated production order.
1128,PROD-2024-1128,1128,102,5,8.000,6.000,0.000,No,2024-12-21,2024-12-30,2024-12-21,2024-12-30,Urgent,Completed,13,3,Generated production order.
1129,PROD-2024-1129,1129,100,5,63.000,59.000,0.000,No,2024-12-19,2024-12-22,2024-12-19,2024-12-22,Low,Completed,1,4,Generated production order.
1130,PROD-2024-1130,1130,101,5,13.000,11.000,0.000,No,2024-12-19,2024-12-24,2024-12-19,2024-12-24,Medium,Completed,3,5,Generated production order.
1131,PROD-2024-1131,1131,102,5,34.000,31.000,1.000,No,2024-12-16,2024-12-22,2024-12-16,2024-12-22,High,Completed,4,6,Generated production order.
1132,PROD-2024-1132,1132,100,5,17.000,15.000,1.000,No,2024-12-20,2024-12-29,2024-12-20,2024-12-29,Urgent,Completed,5,7,Generated production order.
1133,PROD-2024-1133,1133,101,5,16.000,14.000,1.000,No,2024-12-18,2024-12-22,2024-12-18,2024-12-22,Low,Completed,6,8,Generated production order.
1134,PROD-2024-1134,1134,102,5,28.000,26.000,1.000,No,2024-12-18,2024-12-27,2024-12-18,2024-12-27,Medium,Completed,7,9,Generated production order.
1135,PROD-2024-1135,1135,100,5,59.000,58.000,0.000,No,2024-12-20,2024-12-23,2024-12-20,2024-12-23,High,Completed,8,10,Generated production order.
1136,PROD-2024-1136,1136,101,5,35.000,30.000,1.000,No,2024-12-23,2025-01-02,2024-12-23,2025-01-02,Urgent,Completed,9,11,Generated production order.
1137,PROD-2024-1137,1137,102,5,60.000,58.000,0.000,No,2024-12-24,2025-01-04,2024-12-24,2025-01-04,Low,Completed,10,12,Generated production order.
1138,PROD-2024-1138,1138,100,5,53.000,51.000,0.000,No,2024-12-23,2025-01-03,2024-12-23,2025-01-03,Medium,Completed,11,13,Generated production order.
1139,PROD-2024-1139,1139,101,5,32.000,27.000,1.000,No,2024-12-24,2025-01-04,2024-12-24,2025-01-04,High,Completed,12,1,Generated production order.
1140,PROD-2024-1140,1140,102,5,58.000,55.000,1.000,No,2024-12-22,2024-12-30,2024-12-22,2024-12-30,Urgent,Completed,13,3,Generated production order.
1141,PROD-2024-1141,1141,100,5,27.000,23.000,0.000,No,2024-12-27,2025-01-02,2024-12-27,2025-01-02,Low,Completed,1,4,Generated production order.
1142,PROD-2024-1142,1142,101,5,36.000,31.000,1.000,No,2024-12-27,2025-01-02,2024-12-27,2025-01-02,Medium,Completed,3,5,Generated production order.
1143,PROD-2024-1143,1143,102,5,44.000,42.000,0.000,No,2024-12-28,2025-01-02,2024-12-28,2025-01-02,High,Completed,4,6,Generated production order.
1144,PROD-2024-1144,1144,100,5,40.000,38.000,1.000,No,2024-12-24,2024-12-27,2024-12-24,2024-12-27,Urgent,Completed,5,7,Generated production order.
1145,PROD-2024-1145,1145,101,5,55.000,51.000,0.000,No,2024-12-25,2025-01-03,2024-12-25,2025-01-03,Low,Completed,6,8,Generated production order.
1146,PROD-2024-1146,1146,102,5,16.000,13.000,1.000,No,2024-12-28,2025-01-08,2024-12-28,2025-01-08,Medium,Completed,7,9,Generated production order.
1147,PROD-2024-1147,1147,100,5,34.000,30.000,0.000,No,2024-12-26,2025-01-04,2024-12-26,2025-01-04,High,Completed,8,10,Generated production order.
1148,PROD-2024-1148,1148,101,5,44.000,41.000,1.000,No,2024-12-26,2024-12-29,2024-12-26,2024-12-29,Urgent,Completed,9,11,Generated production order.
1149,PROD-2024-1149,1149,102,5,25.000,21.000,0.000,No,2024-12-26,2025-01-06,2024-12-26,2025-01-06,Low,Completed,10,12,Generated production order.
1150,PROD-2024-1150,1150,100,5,53.000,51.000,0.000,No,2024-12-28,2025-01-05,2024-12-28,2025-01-05,Medium,Completed,11,13,Generated production order.
1151,PROD-2024-1151,1151,101,5,25.000,21.000,1.000,No,2024-12-23,2025-01-02,2024-12-23,2025-01-02,High,Completed,12,1,Generated production order.
1152,PROD-2024-1152,1152,102,5,23.000,19.000,0.000,No,2024-12-28,2025-01-07,2024-12-28,2025-01-07,Urgent,Completed,13,3,Generated production order.
1153,PROD-2024-1153,1153,100,5,23.000,21.000,0.000,No,2024-12-24,2025-01-01,2024-12-24,2025-01-01,Low,Completed,1,4,Generated production order.
1154,PROD-2024-1154,1154,101,5,43.000,42.000,0.000,No,2024-12-31,2025-01-04,2024-12-31,2025-01-04,Medium,Completed,3,5,Generated production order.
1155,PROD-2024-1155,1155,102,5,14.000,10.000,0.000,No,2024-12-30,2025-01-09,2024-12-30,2025-01-09,High,Completed,4,6,Generated production order.
1156,PROD-2024-1156,1156,100,5,14.000,12.000,0.000,No,2024-12-27,2025-01-01,2024-12-27,2025-01-01,Urgent,Completed,5,7,Generated production order.
1157,PROD-2025-1157,1157,101,5,49.000,46.000,1.000,No,2025-01-01,2025-01-09,2025-01-01,2025-01-09,Low,Completed,6,8,Generated production order.
1158,PROD-2025-1158,1158,102,5,19.000,15.000,1.000,No,2025-01-01,2025-01-11,2025-01-01,2025-01-11,Medium,Completed,7,9,Generated production order.
1159,PROD-2025-1159,1159,100,5,10.000,9.000,0.000,No,2025-01-03,2025-01-08,2025-01-03,2025-01-08,High,Completed,8,10,Generated production order.
1160,PROD-2024-1160,1160,101,5,21.000,19.000,1.000,No,2024-12-31,2025-01-04,2024-12-31,2025-01-04,Urgent,Completed,9,11,Generated production order.
1161,PROD-2025-1161,1161,102,5,27.000,26.000,0.000,No,2025-01-02,2025-01-05,2025-01-02,2025-01-05,Low,Completed,10,12,Generated production order.
1162,PROD-2025-1162,1162,100,5,7.000,4.000,1.000,No,2025-01-02,2025-01-05,2025-01-02,2025-01-05,Medium,Completed,11,13,Generated production order.
1163,PROD-2025-1163,1163,101,5,53.000,50.000,0.000,No,2025-01-03,2025-01-09,2025-01-03,2025-01-09,High,Completed,12,1,Generated production order.
1164,PROD-2025-1164,1164,102,5,15.000,11.000,1.000,No,2025-01-02,2025-01-09,2025-01-02,2025-01-09,Urgent,Completed,13,3,Generated production order.
1165,PROD-2025-1165,1165,100,5,31.000,27.000,1.000,No,2025-01-02,2025-01-08,2025-01-02,2025-01-08,Low,Completed,1,4,Generated production order.
1166,PROD-2024-1166,1166,101,5,20.000,16.000,1.000,No,2024-12-29,2025-01-08,2024-12-29,2025-01-08,Medium,Completed,3,5,Generated production order.
1167,PROD-2025-1167,1167,102,5,25.000,21.000,1.000,No,2025-01-01,2025-01-04,2025-01-01,2025-01-04,High,Completed,4,6,Generated production order.
1168,PROD-2024-1168,1168,100,5,8.000,5.000,0.000,No,2024-12-29,2025-01-06,2024-12-29,2025-01-06,Urgent,Completed,5,7,Generated production order.
1169,PROD-2025-1169,1169,101,5,63.000,58.000,1.000,No,2025-01-05,2025-01-12,2025-01-05,2025-01-12,Low,Completed,6,8,Generated production order.
1170,PROD-2025-1170,1170,102,5,57.000,55.000,0.000,No,2025-01-01,2025-01-07,2025-01-01,2025-01-07,Medium,Completed,7,9,Generated production order.
1171,PROD-2025-1171,1171,100,5,15.000,11.000,0.000,No,2025-01-02,2025-01-10,2025-01-02,2025-01-10,High,Completed,8,10,Generated production order.
1172,PROD-2025-1172,1172,101,5,17.000,14.000,0.000,No,2025-01-03,2025-01-10,2025-01-03,2025-01-10,Urgent,Completed,9,11,Generated production order.
1173,PROD-2025-1173,1173,102,5,55.000,53.000,0.000,No,2025-01-05,2025-01-13,2025-01-05,2025-01-13,Low,Completed,10,12,Generated production order.
1174,PROD-2025-1174,1174,100,5,29.000,27.000,0.000,No,2025-01-03,2025-01-14,2025-01-03,2025-01-14,Medium,Completed,11,13,Generated production order.
1175,PROD-2024-1175,1175,101,5,10.000,7.000,0.000,No,2024-12-30,2025-01-10,2024-12-30,2025-01-10,High,Completed,12,1,Generated production order.
1176,PROD-2025-1176,1176,102,5,16.000,11.000,1.000,No,2025-01-03,2025-01-10,2025-01-03,2025-01-10,Urgent,Completed,13,3,Generated production order.
1177,PROD-2025-1177,1177,100,5,28.000,26.000,1.000,No,2025-01-02,2025-01-07,2025-01-02,2025-01-07,Low,Completed,1,4,Generated production order.
1178,PROD-2025-1178,1178,101,5,38.000,36.000,0.000,No,2025-01-05,2025-01-09,2025-01-05,2025-01-09,Medium,Completed,3,5,Generated production order.
1179,PROD-2025-1179,1179,102,5,44.000,39.000,1.000,No,2025-01-01,2025-01-11,2025-01-01,2025-01-11,High,Completed,4,6,Generated production order.
1180,PROD-2025-1180,1180,100,5,18.000,13.000,1.000,No,2025-01-07,2025-01-17,2025-01-07,2025-01-17,Urgent,Completed,5,7,Generated production order.
1181,PROD-2025-1181,1181,101,5,26.000,23.000,1.000,No,2025-01-02,2025-01-12,2025-01-02,2025-01-12,Low,Completed,6,8,Generated production order.
1182,PROD-2025-1182,1182,102,5,21.000,18.000,1.000,No,2025-01-03,2025-01-12,2025-01-03,2025-01-12,Medium,Completed,7,9,Generated production order.
1183,PROD-2025-1183,1183,100,5,38.000,33.000,1.000,No,2025-01-03,2025-01-14,2025-01-03,2025-01-14,High,Completed,8,10,Generated production order.
1184,PROD-2025-1184,1184,101,5,25.000,21.000,1.000,No,2025-01-06,2025-01-11,2025-01-06,2025-01-11,Urgent,Completed,9,11,Generated production order.
1185,PROD-2025-1185,1185,102,5,17.000,15.000,0.000,No,2025-01-10,2025-01-15,2025-01-10,2025-01-15,Low,Completed,10,12,Generated production order.
1186,PROD-2025-1186,1186,100,5,53.000,50.000,1.000,No,2025-01-06,2025-01-13,2025-01-06,2025-01-13,Medium,Completed,11,13,Generated production order.
1187,PROD-2025-1187,1187,101,5,37.000,35.000,1.000,No,2025-01-06,2025-01-16,2025-01-06,2025-01-16,High,Completed,12,1,Generated production order.
1188,PROD-2025-1188,1188,102,5,33.000,29.000,1.000,No,2025-01-09,2025-01-20,2025-01-09,2025-01-20,Urgent,Completed,13,3,Generated production order.
1189,PROD-2025-1189,1189,100,5,14.000,10.000,1.000,No,2025-01-07,2025-01-16,2025-01-07,2025-01-16,Low,Completed,1,4,Generated production order.
1190,PROD-2025-1190,1190,101,5,8.000,6.000,0.000,No,2025-01-04,2025-01-15,2025-01-04,2025-01-15,Medium,Completed,3,5,Generated production order.
1191,PROD-2025-1191,1191,102,5,49.000,47.000,0.000,No,2025-01-05,2025-01-10,2025-01-05,2025-01-10,High,Completed,4,6,Generated production order.
1192,PROD-2025-1192,1192,100,5,60.000,57.000,1.000,No,2025-01-10,2025-01-16,2025-01-10,2025-01-16,Urgent,Completed,5,7,Generated production order.
1193,PROD-2025-1193,1193,101,5,39.000,36.000,1.000,No,2025-01-09,2025-01-16,2025-01-09,2025-01-16,Low,Completed,6,8,Generated production order.
