co_id,co_number,customer_id,order_date,required_delivery_date,status,remarks
1337,CO-2025-1337,12,2025-02-21,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1338,CO-2025-1338,13,2025-02-21,2025-03-05,Confirmed,Generated customer order for finished motor supply.
1339,CO-2025-1339,14,2025-02-21,2025-03-24,Confirmed,Generated customer order for finished motor supply.
1340,CO-2025-1340,15,2025-02-21,2025-03-20,Confirmed,Generated customer order for finished motor supply.
1341,CO-2025-1341,16,2025-02-21,2025-03-27,Confirmed,Generated customer order for finished motor supply.
1342,CO-2025-1342,17,2025-02-21,2025-03-03,Confirmed,Generated customer order for finished motor supply.
1343,CO-2025-1343,18,2025-02-22,2025-03-20,Confirmed,Generated customer order for finished motor supply.
1344,CO-2025-1344,19,2025-02-22,2025-03-18,Confirmed,Generated customer order for finished motor supply.
1345,CO-2025-1345,20,2025-02-23,2025-03-21,Confirmed,Generated customer order for finished motor supply.
1346,CO-2025-1346,21,2025-02-23,2025-03-30,Confirmed,Generated customer order for finished motor supply.
1347,CO-2025-1347,22,2025-02-23,2025-03-15,Confirmed,Generated customer order for finished motor supply.
1348,CO-2025-1348,23,2025-02-23,2025-03-08,Confirmed,Generated customer order for finished motor supply.
1349,CO-2025-1349,24,2025-02-23,2025-03-05,Confirmed,Generated customer order for finished motor supply.
1350,CO-2025-1350,25,2025-02-24,2025-03-18,Confirmed,Generated customer order for finished motor supply.
1351,CO-2025-1351,1,2025-02-24,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1352,CO-2025-1352,2,2025-02-24,2025-03-09,Confirmed,Generated customer order for finished motor supply.
1353,CO-2025-1353,3,2025-02-25,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1354,CO-2025-1354,4,2025-02-25,2025-03-14,Confirmed,Generated customer order for finished motor supply.
1355,CO-2025-1355,5,2025-02-25,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1356,CO-2025-1356,6,2025-02-26,2025-03-20,Confirmed,Generated customer order for finished motor supply.
1357,CO-2025-1357,7,2025-02-26,2025-03-25,Confirmed,Generated customer order for finished motor supply.
1358,CO-2025-1358,8,2025-02-26,2025-03-15,Confirmed,Generated customer order for finished motor supply.
1359,CO-2025-1359,9,2025-02-26,2025-03-11,Confirmed,Generated customer order for finished motor supply.
1360,CO-2025-1360,10,2025-02-26,2025-03-22,Confirmed,Generated customer order for finished motor supply.
1361,CO-2025-1361,11,2025-02-26,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1362,CO-2025-1362,12,2025-02-26,2025-03-27,Confirmed,Generated customer order for finished motor supply.
1363,CO-2025-1363,13,2025-02-26,2025-03-17,Confirmed,Generated customer order for finished motor supply.
1364,CO-2025-1364,14,2025-02-26,2025-03-18,Confirmed,Generated customer order for finished motor supply.
1365,CO-2025-1365,15,2025-02-26,2025-03-14,Confirmed,Generated customer order for finished motor supply.
1366,CO-2025-1366,16,2025-02-27,2025-03-16,Confirmed,Generated customer order for finished motor supply.
1367,CO-2025-1367,17,2025-02-27,2025-03-12,Confirmed,Generated customer order for finished motor supply.
1368,CO-2025-1368,18,2025-02-28,2025-03-24,Confirmed,Generated customer order for finished motor supply.
1369,CO-2025-1369,19,2025-02-28,2025-03-13,Confirmed,Generated customer order for finished motor supply.
1370,CO-2025-1370,20,2025-03-01,2025-03-28,Confirmed,Generated customer order for finished motor supply.
1371,CO-2025-1371,21,2025-03-01,2025-03-17,Confirmed,Generated customer order for finished motor supply.
1372,CO-2025-1372,22,2025-03-01,2025-03-25,Confirmed,Generated customer order for finished motor supply.
1373,CO-2025-1373,23,2025-03-02,2025-03-25,Confirmed,Generated customer order for finished motor supply.
1374,CO-2025-1374,24,2025-03-02,2025-03-28,Confirmed,Generated customer order for finished motor supply.
1375,CO-2025-1375,25,2025-03-03,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1376,CO-2025-1376,1,2025-03-03,2025-03-27,Confirmed,Generated customer order for finished motor supply.
1377,CO-2025-1377,2,2025-03-05,2025-04-06,Confirmed,Generated customer order for finished motor supply.
1378,CO-2025-1378,3,2025-03-06,2025-03-22,Confirmed,Generated customer order for finished motor supply.
1379,CO-2025-1379,4,2025-03-06,2025-04-04,Confirmed,Generated customer order for finished motor supply.
1380,CO-2025-1380,5,2025-03-07,2025-03-25,Confirmed,Generated customer order for finished motor supply.
1381,CO-2025-1381,6,2025-03-07,2025-04-02,Confirmed,Generated customer order for finished motor supply.
1382,CO-2025-1382,7,2025-03-08,2025-03-30,Confirmed,Generated customer order for finished motor supply.
1383,CO-2025-1383,8,2025-03-08,2025-04-10,Confirmed,Generated customer order for finished motor supply.
1384,CO-2025-1384,9,2025-03-08,2025-03-25,Confirmed,Generated customer order for finished motor supply.
1385,CO-2025-1385,10,2025-03-08,2025-03-31,Confirmed,Generated customer order for finished motor supply.
1386,CO-2025-1386,11,2025-03-08,2025-03-22,Confirmed,Generated customer order for finished motor supply.
1387,CO-2025-1387,12,2025-03-09,2025-04-04,Confirmed,Generated customer order for finished motor supply.
1388,CO-2025-1388,13,2025-03-09,2025-03-19,Confirmed,Generated customer order for finished motor supply.
1389,CO-2025-1389,14,2025-03-09,2025-03-29,Confirmed,Generated customer order for finished motor supply.
1390,CO-2025-1390,15,2025-03-09,2025-03-19,Confirmed,Generated customer order for finished motor supply.
1391,CO-2025-1391,16,2025-03-09,2025-03-27,Confirmed,Generated customer order for finished motor supply.
1392,CO-2025-1392,17,2025-03-10,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1393,CO-2025-1393,18,2025-03-10,2025-03-28,Confirmed,Generated customer order for finished motor supply.
1394,CO-2025-1394,19,2025-03-10,2025-03-30,Confirmed,Generated customer order for finished motor supply.
1395,CO-2025-1395,20,2025-03-11,2025-03-24,Confirmed,Generated customer order for finished motor supply.
1396,CO-2025-1396,21,2025-03-11,2025-04-08,Confirmed,Generated customer order for finished motor supply.
1397,CO-2025-1397,22,2025-03-11,2025-04-10,Confirmed,Generated customer order for finished motor supply.
1398,CO-2025-1398,23,2025-03-11,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1399,CO-2025-1399,24,2025-03-11,2025-03-22,Confirmed,Generated customer order for finished motor supply.
1400,CO-2025-1400,25,2025-03-12,2025-03-23,Confirmed,Generated customer order for finished motor supply.
1401,CO-2025-1401,1,2025-03-12,2025-04-08,Confirmed,Generated customer order for finished motor supply.
1402,CO-2025-1402,2,2025-03-12,2025-04-15,Confirmed,Generated customer order for finished motor supply.
1403,CO-2025-1403,3,2025-03-12,2025-04-13,Confirmed,Generated customer order for finished motor supply.
1404,CO-2025-1404,4,2025-03-12,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1405,CO-2025-1405,5,2025-03-13,2025-04-04,Confirmed,Generated customer order for finished motor supply.
1406,CO-2025-1406,6,2025-03-13,2025-03-27,Confirmed,Generated customer order for finished motor supply.
1407,CO-2025-1407,7,2025-03-13,2025-03-24,Confirmed,Generated customer order for finished motor supply.
1408,CO-2025-1408,8,2025-03-13,2025-04-11,Confirmed,Generated customer order for finished motor supply.
1409,CO-2025-1409,9,2025-03-14,2025-04-04,Confirmed,Generated customer order for finished motor supply.
1410,CO-2025-1410,10,2025-03-14,2025-04-05,Confirmed,Generated customer order for finished motor supply.
1411,CO-2025-1411,11,2025-03-14,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1412,CO-2025-1412,12,2025-03-14,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1413,CO-2025-1413,13,2025-03-14,2025-04-18,Confirmed,Generated customer order for finished motor supply.
1414,CO-2025-1414,14,2025-03-15,2025-04-15,Confirmed,Generated customer order for finished motor supply.
1415,CO-2025-1415,15,2025-03-15,2025-04-11,Confirmed,Generated customer order for finished motor supply.
1416,CO-2025-1416,16,2025-03-16,2025-04-05,Confirmed,Generated customer order for finished motor supply.
1417,CO-2025-1417,17,2025-03-16,2025-04-13,Confirmed,Generated customer order for finished motor supply.
1418,CO-2025-1418,18,2025-03-16,2025-04-03,Confirmed,Generated customer order for finished motor supply.
1419,CO-2025-1419,19,2025-03-16,2025-04-08,Confirmed,Generated customer order for finished motor supply.
1420,CO-2025-1420,20,2025-03-16,2025-03-29,Confirmed,Generated customer order for finished motor supply.
1421,CO-2025-1421,21,2025-03-16,2025-04-13,Confirmed,Generated customer order for finished motor supply.
1422,CO-2025-1422,22,2025-03-16,2025-03-27,Confirmed,Generated customer order for finished motor supply.
1423,CO-2025-1423,23,2025-03-17,2025-04-14,Confirmed,Generated customer order for finished motor supply.
1424,CO-2025-1424,24,2025-03-17,2025-04-11,Confirmed,Generated customer order for finished motor supply.
1425,CO-2025-1425,25,2025-03-17,2025-03-28,Confirmed,Generated customer order for finished motor supply.
1426,CO-2025-1426,1,2025-03-18,2025-04-10,Confirmed,Generated customer order for finished motor supply.
1427,CO-2025-1427,2,2025-03-18,2025-04-02,Confirmed,Generated customer order for finished motor supply.
1428,CO-2025-1428,3,2025-03-18,2025-04-09,Confirmed,Generated customer order for finished motor supply.
1429,CO-2025-1429,4,2025-03-19,2025-03-29,Confirmed,Generated customer order for finished motor supply.
1430,CO-2025-1430,5,2025-03-19,2025-04-16,Confirmed,Generated customer order for finished motor supply.
1431,CO-2025-1431,6,2025-03-19,2025-04-11,Confirmed,Generated customer order for finished motor supply.
1432,CO-2025-1432,7,2025-03-19,2025-04-07,Confirmed,Generated customer order for finished motor supply.
1433,CO-2025-1433,8,2025-03-19,2025-04-20,Confirmed,Generated customer order for finished motor supply.
1434,CO-2025-1434,9,2025-03-19,2025-04-14,Confirmed,Generated customer order for finished motor supply.
1435,CO-2025-1435,10,2025-03-20,2025-04-14,Confirmed,Generated customer order for finished motor supply.
1436,CO-2025-1436,11,2025-03-20,2025-04-02,Confirmed,Generated customer order for finished motor supply.
1437,CO-2025-1437,12,2025-03-20,2025-04-12,Confirmed,Generated customer order for finished motor supply.
1438,CO-2025-1438,13,2025-03-20,2025-04-17,Confirmed,Generated customer order for finished motor supply.
1439,CO-2025-1439,14,2025-03-20,2025-04-23,Confirmed,Generated customer order for finished motor supply.
1440,CO-2025-1440,15,2025-03-20,2025-04-14,Confirmed,Generated customer order for finished motor supply.
1441,CO-2025-1441,16,2025-03-21,2025-04-04,Confirmed,Generated customer order for finished motor supply.
1442,CO-2025-1442,17,2025-03-21,2025-04-17,Confirmed,Generated customer order for finished motor supply.
1443,CO-2025-1443,18,2025-03-21,2025-04-01,Confirmed,Generated customer order for finished motor supply.
1444,CO-2025-1444,19,2025-03-21,2025-04-08,Confirmed,Generated customer order for finished motor supply.
1445,CO-2025-1445,20,2025-03-21,2025-04-23,Confirmed,Generated customer order for finished motor supply.
1446,CO-2025-1446,21,2025-03-21,2025-04-20,Confirmed,Generated customer order for finished motor supply.
1447,CO-2025-1447,22,2025-03-22,2025-04-24,Confirmed,Generated customer order for finished motor supply.
1448,CO-2025-1448,23,2025-03-22,2025-04-10,Confirmed,Generated customer order for finished motor supply.
1449,CO-2025-1449,24,2025-03-22,2025-04-18,Confirmed,Generated customer order for finished motor supply.
1450,CO-2025-1450,25,2025-03-22,2025-04-19,Confirmed,Generated customer order for finished motor supply.
1451,CO-2025-1451,1,2025-03-23,2025-04-08,Confirmed,Generated customer order for finished motor supply.
1452,CO-2025-1452,2,2025-03-23,2025-04-26,Confirmed,Generated customer order for finished motor supply.
1453,CO-2025-1453,3,2025-03-23,2025-04-27,Confirmed,Generated customer order for finished motor supply.
1454,CO-2025-1454,4,2025-03-23,2025-04-04,Confirmed,Generated customer order for finished motor supply.
1455,CO-2025-1455,5,2025-03-23,2025-04-21,Confirmed,Generated customer order for finished motor supply.
1456,CO-2025-1456,6,2025-03-23,2025-04-13,Confirmed,Generated customer order for finished motor supply.
1457,CO-2025-1457,7,2025-03-24,2025-04-20,Confirmed,Generated customer order for finished motor supply.
1458,CO-2025-1458,8,2025-03-24,2025-04-17,Confirmed,Generated customer order for finished motor supply.
1459,CO-2025-1459,9,2025-03-24,2025-04-08,Confirmed,Generated customer order for finished motor supply.
1460,CO-2025-1460,10,2025-03-24,2025-04-05,Confirmed,Generated customer order for finished motor supply.
1461,CO-2025-1461,11,2025-03-25,2025-04-17,Confirmed,Generated customer order for finished motor supply.
1462,CO-2025-1462,12,2025-03-25,2025-04-25,Confirmed,Generated customer order for finished motor supply.
1463,CO-2025-1463,13,2025-03-26,2025-04-26,Confirmed,Generated customer order for finished motor supply.
1464,CO-2025-1464,14,2025-03-27,2025-04-13,Confirmed,Generated customer order for finished motor supply.
1465,CO-2025-1465,15,2025-03-27,2025-04-28,Confirmed,Generated customer order for finished motor supply.
1466,CO-2025-1466,16,2025-03-27,2025-04-15,Confirmed,Generated customer order for finished motor supply.
1467,CO-2025-1467,17,2025-03-29,2025-04-22,Confirmed,Generated customer order for finished motor supply.
1468,CO-2025-1468,18,2025-03-29,2025-04-16,Confirmed,Generated customer order for finished motor supply.
1469,CO-2025-1469,19,2025-03-29,2025-04-21,Confirmed,Generated customer order for finished motor supply.
1470,CO-2025-1470,20,2025-03-29,2025-04-21,Confirmed,Generated customer order for finished motor supply.
1471,CO-2025-1471,21,2025-03-29,2025-04-26,Confirmed,Generated customer order for finished motor supply.
1472,CO-2025-1472,22,2025-03-30,2025-04-21,Confirmed,Generated customer order for finished motor supply.
1473,CO-2025-1473,23,2025-03-31,2025-04-23,Confirmed,Generated customer order for finished motor supply.
1474,CO-2025-1474,24,2025-03-31,2025-04-26,Confirmed,Generated customer order for finished motor supply.
1475,CO-2025-1475,25,2025-03-31,2025-04-20,Confirmed,Generated customer order for finished motor supply.
1476,CO-2025-1476,1,2025-03-31,2025-04-23,Confirmed,Generated customer order for finished motor supply.
1477,CO-2025-1477,2,2025-04-01,2025-04-13,Confirmed,Generated customer order for finished motor supply.
1478,CO-2025-1478,3,2025-04-01,2025-05-03,Confirmed,Generated customer order for finished motor supply.
1479,CO-2025-1479,4,2025-04-01,2025-04-14,Confirmed,Generated customer order for finished motor supply.
1480,CO-2025-1480,5,2025-04-01,2025-05-03,Confirmed,Generated customer order for finished motor supply.
1481,CO-2025-1481,6,2025-04-01,2025-04-30,Confirmed,Generated customer order for finished motor supply.
1482,CO-2025-1482,7,2025-04-02,2025-05-06,Confirmed,Generated customer order for finished motor supply.
