production_order_item_id,production_order_id,item_id,planned_quantity,produced_quantity,accepted_quantity,rejected_quantity,uom,production_stage,line_status,remarks
1172,1172,101,17.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1173,1173,102,55.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1174,1174,100,29.000,27.000,27.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1175,1175,101,10.000,7.000,7.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1176,1176,102,16.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1177,1177,100,28.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1178,1178,101,38.000,36.000,36.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1179,1179,102,44.000,40.000,39.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1180,1180,100,18.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1181,1181,101,26.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1182,1182,102,21.000,19.000,18.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1183,1183,100,38.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1184,1184,101,25.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1185,1185,102,17.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1186,1186,100,53.000,51.000,50.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1187,1187,101,37.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1188,1188,102,33.000,30.000,29.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1189,1189,100,14.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1190,1190,101,8.000,6.000,6.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1191,1191,102,49.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1192,1192,100,60.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1193,1193,101,39.000,37.000,36.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1194,1194,102,9.000,6.000,6.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1195,1195,100,34.000,30.000,30.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1196,1196,101,24.000,20.000,20.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1197,1197,102,10.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1198,1198,100,13.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1199,1199,101,35.000,32.000,31.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1200,1200,102,30.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1201,1201,100,37.000,35.000,34.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1202,1202,101,46.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1203,1203,102,21.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1204,1204,100,24.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1205,1205,101,42.000,41.000,41.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1206,1206,102,18.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1207,1207,100,14.000,10.000,9.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1208,1208,101,53.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1209,1209,102,18.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1210,1210,100,12.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1211,1211,101,47.000,45.000,44.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1212,1212,102,38.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1213,1213,100,12.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1214,1214,101,54.000,52.000,52.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1215,1215,102,20.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1216,1216,100,45.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1217,1217,101,44.000,42.000,41.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1218,1218,102,50.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1219,1219,100,47.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1220,1220,101,44.000,43.000,42.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1221,1221,102,10.000,6.000,5.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1222,1222,100,58.000,55.000,55.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1223,1223,101,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1224,1224,102,22.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1225,1225,100,32.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1226,1226,101,21.000,20.000,20.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1227,1227,102,42.000,38.000,37.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1228,1228,100,11.000,7.000,7.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1229,1229,101,33.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1230,1230,102,26.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1231,1231,100,43.000,40.000,40.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1232,1232,101,37.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1233,1233,102,49.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1234,1234,100,15.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1235,1235,101,63.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1236,1236,102,29.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1237,1237,100,26.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1238,1238,101,34.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1239,1239,102,13.000,12.000,12.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1240,1240,100,53.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1241,1241,101,21.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1242,1242,102,59.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1243,1243,100,15.000,13.000,13.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1244,1244,101,56.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1245,1245,102,32.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1246,1246,100,44.000,40.000,39.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1247,1247,101,54.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1248,1248,102,11.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1249,1249,100,26.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1250,1250,101,60.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1251,1251,102,15.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1252,1252,100,13.000,9.000,9.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1253,1253,101,36.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1254,1254,102,6.000,5.000,4.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1255,1255,100,64.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1256,1256,101,56.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1257,1257,102,16.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1258,1258,100,17.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1259,1259,101,50.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1260,1260,102,37.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1261,1261,100,52.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1262,1262,101,63.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1263,1263,102,27.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1264,1264,100,21.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1265,1265,101,41.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1266,1266,102,40.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1267,1267,100,29.000,28.000,27.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1268,1268,101,21.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1269,1269,102,20.000,18.000,17.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1270,1270,100,36.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1271,1271,101,28.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1272,1272,102,30.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1273,1273,100,10.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1274,1274,101,55.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1275,1275,102,47.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1276,1276,100,58.000,55.000,54.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1277,1277,101,55.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1278,1278,102,39.000,38.000,37.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1279,1279,100,25.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1280,1280,101,40.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1281,1281,102,36.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1282,1282,100,58.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1283,1283,101,19.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1284,1284,102,10.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1285,1285,100,13.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1286,1286,101,18.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1287,1287,102,44.000,42.000,41.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1288,1288,100,17.000,13.000,13.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1289,1289,101,15.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1290,1290,102,27.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1291,1291,100,51.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1292,1292,101,29.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1293,1293,102,24.000,21.000,20.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
