bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks,created_at,updated_at
411,47,107,79,230.000,81.949,80.500,0.000,1.449,No,ROTR_WIP,FAS017-20250725-0473,2025-07-25,1,Issued,Issued material consumption for PROD202507220047; Rotor Assembly,2025-07-25 09:04:00,2025-07-25 16:32:00
412,47,107,82,230.000,82.110,80.500,1.610,0.000,ml,ROTR_WIP,CON003-20250722-0474,2025-07-22,1,Issued,Issued material consumption for PROD202507220047; Rotor Assembly,2025-07-22 09:11:00,2025-07-22 16:43:00
413,47,107,83,230.000,81.144,80.500,0.000,0.644,g,ROTR_WIP,CON004-20250724-0475,2025-07-24,1,Issued,Issued material consumption for PROD202507220047; Rotor Assembly,2025-07-24 09:18:00,2025-07-24 16:54:00
414,47,107,26,230.000,81.949,80.500,0.000,1.449,No,ROTR_WIP,SEA001-20250726-0476,2025-07-26,1,Issued,Issued material consumption for PROD202507220047; Rotor Assembly,2025-07-26 09:25:00,2025-07-26 16:05:00
415,48,108,7,70.000,24.696,24.500,0.000,0.196,No,ROTR_WIP,MAG001-20250810-0477,2025-08-10,1,Issued,Issued material consumption for PROD202508080048; Rotor Assembly,2025-08-10 09:32:00,2025-08-10 16:16:00
416,48,108,10,87.500,31.176,30.625,0.000,0.551,No,ROTR_WIP,MEC001-20250812-0478,2025-08-12,1,Issued,Issued material consumption for PROD202508080048; Rotor Assembly,2025-08-12 09:39:00,2025-08-12 16:27:00
417,48,108,13,35.000,12.495,12.250,0.245,0.000,No,ROTR_WIP,MEC004-20250808-0479,2025-08-08,1,Issued,Issued material consumption for PROD202508080048; Rotor Assembly,2025-08-08 09:46:00,2025-08-08 16:38:00
418,48,108,23,140.000,49.392,49.000,0.000,0.392,No,ROTR_WIP,BRG001-20250810-0480,2025-08-10,1,Issued,Issued material consumption for PROD202508080048; Rotor Assembly,2025-08-10 09:53:00,2025-08-10 16:49:00
419,48,108,21,5.600,1.995,1.960,0.000,0.035,No,ROTR_WIP,MEC012-20250812-0481,2025-08-12,1,Issued,Issued material consumption for PROD202508080048; Rotor Assembly,2025-08-12 09:00:00,2025-08-12 16:00:00
420,49,100,103,12.000,12.000,12.000,0.000,0.000,No,ASMB_WIP,SFG-ST15-2025-08-12-49,2025-08-12,1,Consumed,Assembly consumption of Finished Stator 1.5kW.,2025-08-12 09:07:00,2025-08-12 16:11:00
421,49,100,106,12.000,12.000,12.000,0.000,0.000,No,ASMB_WIP,SFG-RT15-2025-08-14-49,2025-08-14,1,Closed,Assembly consumption of Finished Rotor 1.5kW.,2025-08-14 09:14:00,2025-08-14 16:22:00
422,49,100,16,12.000,12.288,12.000,0.000,0.288,No,Mechanical Store,MEC007-20250812-0487,2025-08-12,1,Consumed,Consumed material consumption for PROD202508100049; Final Motor Assembly,2025-08-12 09:42:00,2025-08-12 16:06:00
423,50,101,104,18.000,18.000,18.000,0.000,0.000,No,ASMB_WIP,SFG-ST30-2025-08-28-50,2025-08-28,1,Consumed,Assembly consumption of Finished Stator 3kW.,2025-08-28 09:49:00,2025-08-28 16:17:00
424,50,101,107,18.000,18.000,18.000,0.000,0.000,No,ASMB_WIP,SFG-RT30-2025-08-26-50,2025-08-26,1,Consumed,Assembly consumption of Finished Rotor 3kW.,2025-08-26 09:56:00,2025-08-26 16:28:00
425,50,101,17,18.000,18.432,18.000,0.000,0.432,No,Mechanical Store,MEC008-20250826-0493,2025-08-26,1,Closed,Closed material consumption for PROD202508250050; Final Motor Assembly,2025-08-26 09:24:00,2025-08-26 16:12:00
426,50,101,19,18.000,18.072,18.000,0.000,0.072,No,Mechanical Store,MEC010-20250828-0494,2025-08-28,1,Consumed,Consumed material consumption for PROD202508250050; Final Motor Assembly,2025-08-28 09:31:00,2025-08-28 16:23:00
427,51,102,105,75.000,48.000,48.000,0.000,0.000,No,ASMB_WIP,SFG-ST75-2025-06-04-51,2025-06-04,1,Partially Consumed,Assembly consumption of Finished Stator 7.5kW.,2025-06-04 09:38:00,2025-06-04 16:34:00
428,51,102,108,75.000,48.000,48.000,0.000,0.000,No,ASMB_WIP,SFG-RT75-2025-06-06-51,2025-06-06,1,Returned,Assembly consumption of Finished Rotor 7.5kW.,2025-06-06 09:45:00,2025-06-06 16:45:00
429,51,102,18,48.000,48.960,48.000,0.960,0.000,No,Mechanical Store,MEC009-20250602-0500,2025-06-02,1,Returned,Returned material consumption for PROD202506020051; Final Motor Assembly,2025-06-02 09:13:00,2025-06-02 16:29:00
430,51,102,19,48.000,31.450,31.200,0.000,0.250,No,Mechanical Store,MEC010-20250604-0501,2025-06-04,1,Partially Consumed,Partially Consumed material consumption for PROD202506020051; Final Motor Assembly,2025-06-04 09:20:00,2025-06-04 16:40:00
431,51,102,20,48.000,48.864,48.000,0.000,0.864,No,Mechanical Store,MEC011-20250606-0502,2025-06-06,1,Returned,Returned material consumption for PROD202506020051; Final Motor Assembly,2025-06-06 09:27:00,2025-06-06 16:51:00
432,52,103,29,30.000,10.689,10.500,0.000,0.189,kg,STAT_WIP,ELE001-20250927-0503,2025-09-27,1,Issued,Issued material consumption for PROD202509240052; Stator Assembly,2025-09-27 09:34:00,2025-09-27 16:02:00
433,52,103,55,37.500,24.863,24.375,0.488,0.000,No,STAT_WIP,INS001-20250925-0504,2025-09-25,1,Partially Consumed,Partially Consumed material consumption for PROD202509240052; Stator Assembly,2025-09-25 09:41:00,2025-09-25 16:13:00
434,52,103,58,15.000,5.292,5.250,0.000,0.042,No,STAT_WIP,INS004-20250927-0505,2025-09-27,1,Issued,Issued material consumption for PROD202509240052; Stator Assembly,2025-09-27 09:48:00,2025-09-27 16:24:00
435,52,103,59,60.000,21.378,21.000,0.000,0.378,No,STAT_WIP,INS005-20250925-0506,2025-09-25,1,Issued,Issued material consumption for PROD202509240052; Stator Assembly,2025-09-25 09:55:00,2025-09-25 16:35:00
436,52,103,80,2.400,1.591,1.560,0.031,0.000,ml,STAT_WIP,CON001-20250927-0507,2025-09-27,1,Partially Consumed,Partially Consumed material consumption for PROD202509240052; Stator Assembly,2025-09-27 09:02:00,2025-09-27 16:46:00
437,52,103,81,1.500,0.529,0.525,0.000,0.004,g,STAT_WIP,CON002-20250925-0508,2025-09-25,1,Issued,Issued material consumption for PROD202509240052; Stator Assembly,2025-09-25 09:09:00,2025-09-25 16:57:00
438,52,103,63,120.000,42.756,42.000,0.000,0.756,No,STAT_WIP,FAS001-20250927-0509,2025-09-27,1,Issued,Issued material consumption for PROD202509240052; Stator Assembly,2025-09-27 09:16:00,2025-09-27 16:08:00
439,52,103,66,120.000,79.560,78.000,1.560,0.000,No,STAT_WIP,FAS004-20250925-0510,2025-09-25,1,Partially Consumed,Partially Consumed material consumption for PROD202509240052; Stator Assembly,2025-09-25 09:23:00,2025-09-25 16:19:00
440,52,103,69,120.000,42.336,42.000,0.000,0.336,No,STAT_WIP,FAS007-20250927-0511,2025-09-27,1,Issued,Issued material consumption for PROD202509240052; Stator Assembly,2025-09-27 09:30:00,2025-09-27 16:30:00
441,53,104,29,60.000,0.000,0.000,0.000,0.000,kg,STAT_WIP,ELE001-20250928-0512,2025-09-28,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-28 09:37:00,2025-09-28 16:41:00
442,53,104,55,75.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS001-20250930-0513,2025-09-30,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-30 09:44:00,2025-09-30 16:52:00
443,53,104,58,30.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS004-20251002-0514,2025-10-02,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-10-02 09:51:00,2025-10-02 16:03:00
444,53,104,59,120.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS005-20250928-0515,2025-09-28,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-28 09:58:00,2025-09-28 16:14:00
445,53,104,80,4.800,0.000,0.000,0.000,0.000,ml,STAT_WIP,CON001-20250930-0516,2025-09-30,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-30 09:05:00,2025-09-30 16:25:00
446,53,104,81,3.000,0.000,0.000,0.000,0.000,g,STAT_WIP,CON002-20251002-0517,2025-10-02,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-10-02 09:12:00,2025-10-02 16:36:00
447,53,104,63,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS001-20250928-0518,2025-09-28,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-28 09:19:00,2025-09-28 16:47:00
448,53,104,66,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS004-20250930-0519,2025-09-30,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-30 09:26:00,2025-09-30 16:58:00
449,53,104,69,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS007-20251002-0520,2025-10-02,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-10-02 09:33:00,2025-10-02 16:09:00
450,53,104,72,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS010-20250928-0521,2025-09-28,1,Planned,Planned material consumption for PROD202509270053; Stator Assembly,2025-09-28 09:40:00,2025-09-28 16:20:00
451,54,105,29,75.000,0.000,0.000,0.000,0.000,kg,STAT_WIP,ELE001-20251004-0522,2025-10-04,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-04 09:47:00,2025-10-04 16:31:00
452,54,105,55,93.750,0.000,0.000,0.000,0.000,No,STAT_WIP,INS001-20250930-0523,2025-09-30,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-09-30 09:54:00,2025-09-30 16:42:00
453,54,105,58,37.500,0.000,0.000,0.000,0.000,No,STAT_WIP,INS004-20251002-0524,2025-10-02,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-02 09:01:00,2025-10-02 16:53:00
454,54,105,59,150.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS005-20251004-0525,2025-10-04,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-04 09:08:00,2025-10-04 16:04:00
455,54,105,80,6.000,0.000,0.000,0.000,0.000,ml,STAT_WIP,CON001-20250930-0526,2025-09-30,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-09-30 09:15:00,2025-09-30 16:15:00
456,54,105,81,3.750,0.000,0.000,0.000,0.000,g,STAT_WIP,CON002-20251002-0527,2025-10-02,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-02 09:22:00,2025-10-02 16:26:00
457,54,105,63,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS001-20251004-0528,2025-10-04,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-04 09:29:00,2025-10-04 16:37:00
458,54,105,66,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS004-20250930-0529,2025-09-30,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-09-30 09:36:00,2025-09-30 16:48:00
459,54,105,69,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS007-20251002-0530,2025-10-02,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-02 09:43:00,2025-10-02 16:59:00
460,54,105,72,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS010-20251004-0531,2025-10-04,1,Planned,Planned material consumption for PROD202509290054; Stator Assembly,2025-10-04 09:50:00,2025-10-04 16:10:00
461,55,106,7,17.500,17.710,17.500,0.000,0.210,No,ROTR_WIP,MAG001-20251001-0532,2025-10-01,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-01 09:57:00,2025-10-01 16:21:00
462,55,106,10,21.875,22.400,21.875,0.000,0.525,No,ROTR_WIP,MEC001-20251003-0533,2025-10-03,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-03 09:04:00,2025-10-03 16:32:00
463,55,106,13,8.750,8.873,8.750,0.088,0.035,No,ROTR_WIP,MEC004-20251002-0534,2025-10-02,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-02 09:11:00,2025-10-02 16:43:00
464,55,106,23,35.000,35.420,35.000,0.000,0.420,No,ROTR_WIP,BRG001-20251001-0535,2025-10-01,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-01 09:18:00,2025-10-01 16:54:00
465,55,106,21,1.400,1.434,1.400,0.000,0.034,No,ROTR_WIP,MEC012-20251003-0536,2025-10-03,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-03 09:25:00,2025-10-03 16:05:00
466,55,106,78,0.875,0.879,0.875,0.000,0.004,No,ROTR_WIP,FAS016-20251002-0537,2025-10-02,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-02 09:32:00,2025-10-02 16:16:00
467,55,106,79,70.000,70.840,70.000,0.000,0.840,No,ROTR_WIP,FAS017-20251001-0538,2025-10-01,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-01 09:39:00,2025-10-01 16:27:00
468,55,106,82,70.000,72.380,70.000,0.700,1.680,ml,ROTR_WIP,CON003-20251003-0539,2025-10-03,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-03 09:46:00,2025-10-03 16:38:00
469,55,106,83,70.000,70.280,70.000,0.000,0.280,g,ROTR_WIP,CON004-20251002-0540,2025-10-02,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-02 09:53:00,2025-10-02 16:49:00
470,55,106,26,70.000,70.840,70.000,0.000,0.840,No,ROTR_WIP,SEA001-20251001-0541,2025-10-01,1,Returned,Returned material consumption for PROD202509300055; Rotor Assembly,2025-10-01 09:00:00,2025-10-01 16:00:00
471,56,107,7,27.500,27.610,27.500,0.000,0.110,No,ROTR_WIP,MAG001-20250618-0542,2025-06-18,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-18 09:07:00,2025-06-18 16:11:00
472,56,107,10,34.375,34.788,34.375,0.000,0.413,No,ROTR_WIP,MEC001-20250620-0543,2025-06-20,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-20 09:14:00,2025-06-20 16:22:00
473,56,107,13,13.750,14.218,13.750,0.138,0.330,No,ROTR_WIP,MEC004-20250618-0544,2025-06-18,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-18 09:21:00,2025-06-18 16:33:00
474,56,107,23,55.000,55.220,55.000,0.000,0.220,No,ROTR_WIP,BRG001-20250620-0545,2025-06-20,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-20 09:28:00,2025-06-20 16:44:00
475,56,107,21,2.200,2.226,2.200,0.000,0.026,No,ROTR_WIP,MEC012-20250618-0546,2025-06-18,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-18 09:35:00,2025-06-18 16:55:00
476,56,107,78,1.375,1.408,1.375,0.000,0.033,No,ROTR_WIP,FAS016-20250620-0547,2025-06-20,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-20 09:42:00,2025-06-20 16:06:00
477,56,107,79,110.000,110.440,110.000,0.000,0.440,No,ROTR_WIP,FAS017-20250618-0548,2025-06-18,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-18 09:49:00,2025-06-18 16:17:00
478,56,107,82,110.000,112.420,110.000,1.100,1.320,ml,ROTR_WIP,CON003-20250620-0549,2025-06-20,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-20 09:56:00,2025-06-20 16:28:00
479,56,107,83,110.000,112.640,110.000,0.000,2.640,g,ROTR_WIP,CON004-20250618-0550,2025-06-18,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-18 09:03:00,2025-06-18 16:39:00
480,56,107,26,110.000,110.440,110.000,0.000,0.440,No,ROTR_WIP,SEA001-20250620-0551,2025-06-20,1,Returned,Returned material consumption for PROD202506170056; Rotor Assembly,2025-06-20 09:10:00,2025-06-20 16:50:00
481,57,108,7,150.000,153.600,150.000,0.000,3.600,No,ROTR_WIP,MAG001-20251005-0552,2025-10-05,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-05 09:17:00,2025-10-05 16:01:00
482,57,108,10,187.500,188.250,187.500,0.000,0.750,No,ROTR_WIP,MEC001-20251007-0553,2025-10-07,1,Closed,Closed material consumption for PROD202510040057; Rotor Assembly,2025-10-07 09:24:00,2025-10-07 16:12:00
483,57,108,13,75.000,76.650,75.000,0.750,0.900,No,ROTR_WIP,MEC004-20251004-0554,2025-10-04,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-04 09:31:00,2025-10-04 16:23:00
484,57,108,23,300.000,307.200,300.000,0.000,7.200,No,ROTR_WIP,BRG001-20251006-0555,2025-10-06,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-06 09:38:00,2025-10-06 16:34:00
485,57,108,21,12.000,12.048,12.000,0.000,0.048,No,ROTR_WIP,MEC012-20251008-0556,2025-10-08,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-08 09:45:00,2025-10-08 16:45:00
486,57,108,78,7.500,7.590,7.500,0.000,0.090,No,ROTR_WIP,FAS016-20251005-0557,2025-10-05,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-05 09:52:00,2025-10-05 16:56:00
487,57,108,79,600.000,614.400,600.000,0.000,14.400,No,ROTR_WIP,FAS017-20251007-0558,2025-10-07,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-07 09:59:00,2025-10-07 16:07:00
488,57,108,82,600.000,608.400,600.000,6.000,2.400,ml,ROTR_WIP,CON003-20251004-0559,2025-10-04,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-04 09:06:00,2025-10-04 16:18:00
489,57,108,83,600.000,607.200,600.000,0.000,7.200,g,ROTR_WIP,CON004-20251006-0560,2025-10-06,1,Closed,Closed material consumption for PROD202510040057; Rotor Assembly,2025-10-06 09:13:00,2025-10-06 16:29:00
490,57,108,26,600.000,614.400,600.000,0.000,14.400,No,ROTR_WIP,SEA001-20251008-0561,2025-10-08,1,Consumed,Consumed material consumption for PROD202510040057; Rotor Assembly,2025-10-08 09:20:00,2025-10-08 16:40:00
491,58,106,7,190.000,192.280,190.000,0.000,2.280,No,ROTR_WIP,MAG001-20251009-0562,2025-10-09,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-09 09:27:00,2025-10-09 16:51:00
492,58,106,10,237.500,243.200,237.500,0.000,5.700,No,ROTR_WIP,MEC001-20251011-0563,2025-10-11,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-11 09:34:00,2025-10-11 16:02:00
493,58,106,13,95.000,96.330,95.000,0.950,0.380,No,ROTR_WIP,MEC004-20251009-0564,2025-10-09,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-09 09:41:00,2025-10-09 16:13:00
494,58,106,23,380.000,384.560,380.000,0.000,4.560,No,ROTR_WIP,BRG001-20251011-0565,2025-10-11,1,Closed,Closed material consumption for PROD202510070058; Rotor Assembly,2025-10-11 09:48:00,2025-10-11 16:24:00
495,58,106,21,15.200,15.565,15.200,0.000,0.365,No,ROTR_WIP,MEC012-20251009-0566,2025-10-09,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-09 09:55:00,2025-10-09 16:35:00
496,58,106,78,9.500,9.538,9.500,0.000,0.038,No,ROTR_WIP,FAS016-20251011-0567,2025-10-11,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-11 09:02:00,2025-10-11 16:46:00
497,58,106,79,760.000,769.120,760.000,0.000,9.120,No,ROTR_WIP,FAS017-20251009-0568,2025-10-09,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-09 09:09:00,2025-10-09 16:57:00
498,58,106,82,760.000,785.840,760.000,7.600,18.240,ml,ROTR_WIP,CON003-20251011-0569,2025-10-11,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-11 09:16:00,2025-10-11 16:08:00
499,58,106,83,760.000,763.040,760.000,0.000,3.040,g,ROTR_WIP,CON004-20251009-0570,2025-10-09,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-09 09:23:00,2025-10-09 16:19:00
500,58,106,26,760.000,769.120,760.000,0.000,9.120,No,ROTR_WIP,SEA001-20251011-0571,2025-10-11,1,Consumed,Consumed material consumption for PROD202510070058; Rotor Assembly,2025-10-11 09:30:00,2025-10-11 16:30:00
501,59,107,7,151.000,98.543,98.150,0.000,0.393,No,ROTR_WIP,MAG001-20251017-0572,2025-10-17,1,Partially Consumed,Partially Consumed material consumption for PROD202510160059; Rotor Assembly,2025-10-17 09:37:00,2025-10-17 16:41:00
502,59,107,10,188.750,124.160,122.688,0.000,1.472,No,ROTR_WIP,MEC001-20251019-0573,2025-10-19,1,Partially Consumed,Partially Consumed material consumption for PROD202510160059; Rotor Assembly,2025-10-19 09:44:00,2025-10-19 16:52:00
503,59,107,13,75.500,50.744,49.075,0.491,1.178,No,ROTR_WIP,MEC004-20251016-0574,2025-10-16,1,Partially Consumed,Partially Consumed material consumption for PROD202510160059; Rotor Assembly,2025-10-16 09:51:00,2025-10-16 16:03:00
504,59,107,23,302.000,197.085,196.300,0.000,0.785,No,ROTR_WIP,BRG001-20251018-0575,2025-10-18,1,Partially Consumed,Partially Consumed material consumption for PROD202510160059; Rotor Assembly,2025-10-18 09:58:00,2025-10-18 16:14:00
505,59,107,21,12.080,7.946,7.852,0.000,0.094,No,ROTR_WIP,MEC012-20251020-0576,2025-10-20,1,Partially Consumed,Partially Consumed material consumption for PROD202510160059; Rotor Assembly,2025-10-20 09:05:00,2025-10-20 16:25:00
506,59,107,78,7.550,5.026,4.908,0.000,0.118,No,ROTR_WIP,FAS016-20251017-0577,2025-10-17,1,Partially Consumed,Partially Consumed material consumption for PROD202510160059; Rotor Assembly,2025-10-17 09:12:00,2025-10-17 16:36:00
