po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks,created_at,updated_at
349,117,274,28,214.500,No,38.850023,8333.33,18.00,1500.00,0.00,9833.33,2026-01-27,0.000,214.500,Ordered,PO line converted from PR item 274 for Oil Seal Heavy Duty,2026-01-20 14:27:00,2026-01-20 15:27:00
350,117,274,28,264.000,No,42.087538,11111.11,18.00,2000.00,0.00,13111.11,2026-01-28,0.000,264.000,Ordered,PO line converted from PR item 274 for Oil Seal Heavy Duty,2026-01-20 14:30:00,2026-01-20 15:30:00
351,118,275,90,606.450,Sheet,5.889076,3571.43,18.00,642.86,0.00,4214.29,2026-01-29,606.450,0.000,Fully Received,PO line converted from PR item 275 for Bubble Wrap,2026-01-22 14:33:00,2026-01-22 15:33:00
352,118,275,90,746.400,Sheet,7.177304,5357.14,18.00,964.29,0.00,6321.43,2026-01-30,522.480,223.920,Partially Received,PO line converted from PR item 275 for Bubble Wrap,2026-01-22 14:36:00,2026-01-22 15:36:00
353,118,275,90,326.550,Sheet,21.873710,7142.86,18.00,1285.71,0.00,8428.57,2026-01-25,81.638,244.912,Partially Received,PO line converted from PR item 275 for Bubble Wrap,2026-01-22 14:39:00,2026-01-22 15:39:00
354,118,275,90,466.500,Sheet,19.139486,8928.57,18.00,1607.14,0.00,10535.71,2026-01-26,186.600,279.900,Partially Received,PO line converted from PR item 275 for Bubble Wrap,2026-01-22 14:42:00,2026-01-22 15:42:00
355,119,276,50,388.800,No,6.430041,2500.00,18.00,450.00,0.00,2950.00,2026-01-31,388.800,0.000,Fully Received,PO line converted from PR item 276 for Cable Gland PG11,2026-01-23 14:45:00,2026-01-23 15:45:00
356,119,276,50,170.100,No,22.045855,3750.00,18.00,675.00,0.00,4425.00,2026-01-26,170.100,0.000,Fully Received,PO line converted from PR item 276 for Cable Gland PG11,2026-01-23 14:48:00,2026-01-23 15:48:00
357,119,276,50,243.000,No,20.576132,5000.00,18.00,900.00,0.00,5900.00,2026-01-27,243.000,0.000,Fully Received,PO line converted from PR item 276 for Cable Gland PG11,2026-01-23 14:51:00,2026-01-23 15:51:00
358,119,276,50,315.900,No,19.784742,6250.00,18.00,1125.00,0.00,7375.00,2026-01-28,315.900,0.000,Fully Received,PO line converted from PR item 276 for Cable Gland PG11,2026-01-23 14:54:00,2026-01-23 15:54:00
359,119,276,50,388.800,No,19.290123,7500.00,18.00,1350.00,0.00,8850.00,2026-01-29,388.800,0.000,Fully Received,PO line converted from PR item 276 for Cable Gland PG11,2026-01-23 14:57:00,2026-01-23 15:57:00
360,120,277,61,2331.000,m,70.699271,164800.00,18.00,29664.00,2472.00,191992.00,2026-01-30,0.000,2331.000,Cancelled,PO line converted from PR item 277 for Heat Shrink Sleeve 8 mm,2026-01-27 14:00:00,2026-01-27 15:00:00
361,121,280,71,3329.500,No,3.003454,10000.00,18.00,1800.00,0.00,11800.00,2026-02-01,0.000,3329.500,Ordered,PO line converted from PR item 280 for Flat Washer M8,2026-01-28 14:03:00,2026-01-28 15:03:00
362,121,280,71,4328.350,No,3.465524,15000.00,18.00,2700.00,0.00,17700.00,2026-02-02,0.000,4328.350,Ordered,PO line converted from PR item 280 for Flat Washer M8,2026-01-28 14:06:00,2026-01-28 15:06:00
363,122,281,3,237.900,No,1081.033123,257177.78,18.00,46292.00,0.00,303469.78,2026-02-03,237.900,0.000,Fully Received,PO line converted from PR item 281 for Stator Core 7.5 kW,2026-01-29 14:09:00,2026-01-29 15:09:00
364,122,281,3,292.800,No,1317.509119,385766.67,18.00,69438.00,0.00,455204.67,2026-02-04,204.960,87.840,Partially Received,PO line converted from PR item 281 for Stator Core 7.5 kW,2026-01-29 14:12:00,2026-01-29 15:12:00
365,122,281,3,128.100,No,4015.265808,514355.55,18.00,92584.00,0.00,606939.55,2026-02-05,32.025,96.075,Partially Received,PO line converted from PR item 281 for Stator Core 7.5 kW,2026-01-29 14:15:00,2026-01-29 15:15:00
366,123,282,14,708.000,No,26.311540,18628.57,18.00,3353.14,0.00,21981.71,2026-02-06,708.000,0.000,Fully Received,PO line converted from PR item 282 for Rotor Sleeve SS 0.6 mm,2026-01-31 14:18:00,2026-01-31 15:18:00
367,123,282,14,309.750,No,90.211009,27942.86,18.00,5029.71,0.00,32972.57,2026-02-07,309.750,0.000,Fully Received,PO line converted from PR item 282 for Rotor Sleeve SS 0.6 mm,2026-01-31 14:21:00,2026-01-31 15:21:00
368,123,282,14,442.500,No,84.196927,37257.14,18.00,6706.29,0.00,43963.43,2026-02-08,442.500,0.000,Fully Received,PO line converted from PR item 282 for Rotor Sleeve SS 0.6 mm,2026-01-31 14:24:00,2026-01-31 15:24:00
369,123,282,14,575.250,No,80.958592,46571.43,18.00,8382.86,0.00,54954.29,2026-02-03,575.250,0.000,Fully Received,PO line converted from PR item 282 for Rotor Sleeve SS 0.6 mm,2026-01-31 14:27:00,2026-01-31 15:27:00
370,124,283,25,94.150,No,154.115773,14510.00,18.00,2611.80,0.00,17121.80,2026-02-09,94.150,0.000,Closed,PO line converted from PR item 283 for Bearing 6307-2RS,2026-02-02 14:30:00,2026-02-02 15:30:00
371,124,283,25,134.500,No,161.821561,21765.00,18.00,3917.70,0.00,25682.70,2026-02-10,134.500,0.000,Closed,PO line converted from PR item 283 for Bearing 6307-2RS,2026-02-02 14:33:00,2026-02-02 15:33:00
372,124,283,25,174.850,No,165.970832,29020.00,18.00,5223.60,0.00,34243.60,2026-02-05,174.850,0.000,Closed,PO line converted from PR item 283 for Bearing 6307-2RS,2026-02-02 14:36:00,2026-02-02 15:36:00
373,124,283,25,215.200,No,168.564126,36275.00,18.00,6529.50,0.00,42804.50,2026-02-06,215.200,0.000,Closed,PO line converted from PR item 283 for Bearing 6307-2RS,2026-02-02 14:39:00,2026-02-02 15:39:00
374,124,283,25,94.150,No,462.347318,43530.00,18.00,7835.40,0.00,51365.40,2026-02-07,94.150,0.000,Closed,PO line converted from PR item 283 for Bearing 6307-2RS,2026-02-02 14:42:00,2026-02-02 15:42:00
375,125,284,36,740.000,No,356.351351,263700.00,18.00,47466.00,0.00,311166.00,2026-02-11,0.000,740.000,Ordered,PO line converted from PR item 284 for Terminal Block Heavy Duty,2026-02-03 14:45:00,2026-02-03 15:45:00
376,126,285,47,495.300,Set,96.910963,48000.00,18.00,8640.00,0.00,56640.00,2026-02-04,495.300,0.000,Fully Received,PO line converted from PR item 285 for Wiring Harness Automotive,2026-02-01 14:48:00,2026-02-01 15:48:00
377,126,285,47,609.600,Set,118.110236,72000.00,18.00,12960.00,0.00,84960.00,2026-02-05,426.720,182.880,Partially Received,PO line converted from PR item 285 for Wiring Harness Automotive,2026-02-01 14:51:00,2026-02-01 15:51:00
378,127,286,28,234.400,No,23.701195,5555.56,18.00,1000.00,83.33,6472.23,2026-02-09,234.400,0.000,Fully Received,PO line converted from PR item 286 for Oil Seal Heavy Duty,2026-02-05 14:54:00,2026-02-05 15:54:00
379,127,286,28,102.550,No,81.261141,8333.33,18.00,1500.00,125.00,9708.33,2026-02-10,102.550,0.000,Fully Received,PO line converted from PR item 286 for Oil Seal Heavy Duty,2026-02-05 14:57:00,2026-02-05 15:57:00
380,127,286,28,146.500,No,75.843754,11111.11,18.00,2000.00,166.67,12944.44,2026-02-11,146.500,0.000,Fully Received,PO line converted from PR item 286 for Oil Seal Heavy Duty,2026-02-05 14:00:00,2026-02-05 15:00:00
381,128,287,41,252.700,No,382.836803,96742.86,18.00,17413.71,0.00,114156.57,2026-02-12,0.000,252.700,Cancelled,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:03:00,2026-02-07 15:03:00
382,128,287,41,361.000,No,401.978643,145114.29,18.00,26120.57,0.00,171234.86,2026-02-13,0.000,361.000,Cancelled,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:06:00,2026-02-07 15:06:00
383,128,287,41,469.300,No,412.285766,193485.71,18.00,34827.43,0.00,228313.14,2026-02-14,0.000,469.300,Cancelled,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:09:00,2026-02-07 15:09:00
384,128,287,41,577.600,No,418.727735,241857.14,18.00,43534.29,0.00,285391.43,2026-02-15,0.000,577.600,Cancelled,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:12:00,2026-02-07 15:12:00
385,129,288,80,3612.500,ml,0.692042,2500.00,18.00,450.00,0.00,2950.00,2026-02-22,0.000,3612.500,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:15:00,2026-02-16 15:15:00
386,129,288,80,4696.250,ml,0.798509,3750.00,18.00,675.00,0.00,4425.00,2026-02-23,0.000,4696.250,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:18:00,2026-02-16 15:18:00
387,129,288,80,5780.000,ml,0.865052,5000.00,18.00,900.00,0.00,5900.00,2026-02-24,0.000,5780.000,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:21:00,2026-02-16 15:21:00
388,129,288,80,2528.750,ml,2.471577,6250.00,18.00,1125.00,0.00,7375.00,2026-02-19,0.000,2528.750,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:24:00,2026-02-16 15:24:00
389,129,288,80,3612.500,ml,2.076125,7500.00,18.00,1350.00,0.00,8850.00,2026-02-20,0.000,3612.500,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:27:00,2026-02-16 15:27:00
390,130,289,1,34.450,No,2740.203193,94400.00,18.00,16992.00,0.00,111392.00,2026-02-25,34.450,0.000,Fully Received,PO line converted from PR item 289 for Stator Core 1.5 kW,2026-02-18 14:30:00,2026-02-18 15:30:00
391,131,290,102,44.000,No,14350.000000,631400.00,18.00,113652.00,0.00,745052.00,2026-02-26,44.000,0.000,Fully Received,PO line converted from PR item 290 for PMSM Motor 7.5 kW,2026-02-18 14:33:00,2026-02-18 15:33:00
392,131,290,102,19.250,No,49200.000000,947100.00,18.00,170478.00,0.00,1117578.00,2026-02-21,19.250,0.000,Fully Received,PO line converted from PR item 290 for PMSM Motor 7.5 kW,2026-02-18 14:36:00,2026-02-18 15:36:00
393,132,291,80,2567.250,ml,2.164012,5555.56,18.00,1000.00,0.00,6555.56,2026-02-25,2567.250,0.000,Closed,PO line converted from PR item 291 for Insulating Varnish,2026-02-22 14:39:00,2026-02-22 15:39:00
394,132,291,80,3667.500,ml,2.272210,8333.33,18.00,1500.00,0.00,9833.33,2026-02-26,3667.500,0.000,Closed,PO line converted from PR item 291 for Insulating Varnish,2026-02-22 14:42:00,2026-02-22 15:42:00
395,132,291,80,4767.750,ml,2.330472,11111.11,18.00,2000.00,0.00,13111.11,2026-02-27,4767.750,0.000,Closed,PO line converted from PR item 291 for Insulating Varnish,2026-02-22 14:45:00,2026-02-22 15:45:00
396,133,292,22,273.000,No,22.972271,6271.43,18.00,1128.86,0.00,7400.29,2026-03-02,0.000,273.000,Ordered,PO line converted from PR item 292 for Bearing Spacer Alloy,2026-02-26 14:48:00,2026-02-26 15:48:00
397,133,292,22,354.900,No,26.506453,9407.14,18.00,1693.29,0.00,11100.43,2026-03-03,0.000,354.900,Ordered,PO line converted from PR item 292 for Bearing Spacer Alloy,2026-02-26 14:51:00,2026-02-26 15:51:00
398,133,292,22,436.800,No,28.715339,12542.86,18.00,2257.71,0.00,14800.57,2026-03-04,0.000,436.800,Ordered,PO line converted from PR item 292 for Bearing Spacer Alloy,2026-02-26 14:54:00,2026-02-26 15:54:00
399,133,292,22,191.100,No,82.043799,15678.57,18.00,2822.14,0.00,18500.71,2026-03-05,0.000,191.100,Ordered,PO line converted from PR item 292 for Bearing Spacer Alloy,2026-02-26 14:57:00,2026-02-26 15:57:00
400,134,293,61,4712.500,m,3.191512,15040.00,18.00,2707.20,225.60,17521.60,2026-03-04,4712.500,0.000,Fully Received,PO line converted from PR item 293 for Heat Shrink Sleeve 8 mm,2026-02-27 14:00:00,2026-02-27 15:00:00
401,134,293,61,5800.000,m,3.889655,22560.00,18.00,4060.80,338.40,26282.40,2026-03-05,4060.000,1740.000,Partially Received,PO line converted from PR item 293 for Heat Shrink Sleeve 8 mm,2026-02-27 14:03:00,2026-02-27 15:03:00
402,134,293,61,2537.500,m,11.854187,30080.00,18.00,5414.40,451.20,35043.20,2026-03-06,634.375,1903.125,Partially Received,PO line converted from PR item 293 for Heat Shrink Sleeve 8 mm,2026-02-27 14:06:00,2026-02-27 15:06:00
403,134,293,61,3625.000,m,10.372414,37600.00,18.00,6768.00,564.00,43804.00,2026-03-07,1450.000,2175.000,Partially Received,PO line converted from PR item 293 for Heat Shrink Sleeve 8 mm,2026-02-27 14:09:00,2026-02-27 15:09:00
404,134,293,61,4712.500,m,9.574536,45120.00,18.00,8121.60,676.80,52564.80,2026-03-02,4712.500,0.000,Fully Received,PO line converted from PR item 293 for Heat Shrink Sleeve 8 mm,2026-02-27 14:12:00,2026-02-27 15:12:00
405,135,294,44,141.600,No,272.598870,38600.00,18.00,6948.00,0.00,45548.00,2026-03-10,141.600,0.000,Fully Received,PO line converted from PR item 294 for PT100 Sensor,2026-03-04 14:15:00,2026-03-04 15:15:00
406,136,295,55,2523.500,No,3.962750,10000.00,18.00,1800.00,0.00,11800.00,2026-03-14,0.000,2523.500,Cancelled,PO line converted from PR item 295 for Slot Liner 0.25 mm,2026-03-07 14:18:00,2026-03-07 15:18:00
407,136,295,55,3605.000,No,4.160888,15000.00,18.00,2700.00,0.00,17700.00,2026-03-15,0.000,3605.000,Cancelled,PO line converted from PR item 295 for Slot Liner 0.25 mm,2026-03-07 14:21:00,2026-03-07 15:21:00
408,137,296,27,81.500,No,68.166380,5555.56,18.00,1000.00,0.00,6555.56,2026-03-17,0.000,81.500,Ordered,PO line converted from PR item 296 for Oil Seal Standard,2026-03-09 14:24:00,2026-03-09 15:24:00
409,137,296,27,105.950,No,78.653421,8333.33,18.00,1500.00,0.00,9833.33,2026-03-12,0.000,105.950,Ordered,PO line converted from PR item 296 for Oil Seal Standard,2026-03-09 14:27:00,2026-03-09 15:27:00
410,137,296,27,130.400,No,85.207899,11111.11,18.00,2000.00,0.00,13111.11,2026-03-13,0.000,130.400,Ordered,PO line converted from PR item 296 for Oil Seal Standard,2026-03-09 14:30:00,2026-03-09 15:30:00
411,138,298,88,1134.900,No,6.621103,7514.29,18.00,1352.57,0.00,8866.86,2026-03-20,1134.900,0.000,Fully Received,PO line converted from PR item 298 for Corrugated Carton Box,2026-03-17 14:33:00,2026-03-17 15:33:00
412,138,298,88,1396.800,No,8.069466,11271.43,18.00,2028.86,0.00,13300.29,2026-03-21,977.760,419.040,Partially Received,PO line converted from PR item 298 for Corrugated Carton Box,2026-03-17 14:36:00,2026-03-17 15:36:00
413,138,298,88,611.100,No,24.592653,15028.57,18.00,2705.14,0.00,17733.71,2026-03-22,152.775,458.325,Partially Received,PO line converted from PR item 298 for Corrugated Carton Box,2026-03-17 14:39:00,2026-03-17 15:39:00
414,138,298,88,873.000,No,21.518568,18785.71,18.00,3381.43,0.00,22167.14,2026-03-23,349.200,523.800,Partially Received,PO line converted from PR item 298 for Corrugated Carton Box,2026-03-17 14:42:00,2026-03-17 15:42:00
415,139,299,99,159.200,No,15.703518,2500.00,18.00,450.00,0.00,2950.00,2026-03-23,159.200,0.000,Fully Received,PO line converted from PR item 299 for Warranty Card,2026-03-19 14:45:00,2026-03-19 15:45:00
416,139,299,99,69.650,No,53.840632,3750.00,18.00,675.00,0.00,4425.00,2026-03-24,69.650,0.000,Fully Received,PO line converted from PR item 299 for Warranty Card,2026-03-19 14:48:00,2026-03-19 15:48:00
417,139,299,99,99.500,No,50.251256,5000.00,18.00,900.00,0.00,5900.00,2026-03-25,99.500,0.000,Fully Received,PO line converted from PR item 299 for Warranty Card,2026-03-19 14:51:00,2026-03-19 15:51:00
418,139,299,99,129.350,No,48.318516,6250.00,18.00,1125.00,0.00,7375.00,2026-03-26,129.350,0.000,Fully Received,PO line converted from PR item 299 for Warranty Card,2026-03-19 14:54:00,2026-03-19 15:54:00
419,139,299,99,159.200,No,47.110553,7500.00,18.00,1350.00,0.00,8850.00,2026-03-27,159.200,0.000,Fully Received,PO line converted from PR item 299 for Warranty Card,2026-03-19 14:57:00,2026-03-19 15:57:00
420,140,300,46,152.950,No,2121.608369,324500.00,18.00,58410.00,0.00,382910.00,2026-04-01,152.950,0.000,Closed,PO line converted from PR item 300 for Motor Connector IP68,2026-03-27 14:00:00,2026-03-27 15:00:00
421,141,1,1,43.000,No,3886.511628,167120.00,18.00,30081.60,2506.80,194694.80,2025-04-10,0.000,43.000,Ordered,PO line converted from PR item 1 for Stator Core 1.5 kW,2025-04-04 14:03:00,2025-04-04 15:03:00
422,141,2,8,244.400,No,1025.695581,250680.00,18.00,45122.40,3760.20,292042.20,2025-04-11,0.000,244.400,Ordered,PO line converted from PR item 2 for NdFeB Magnet N45,2025-04-04 14:06:00,2025-04-04 15:06:00
423,142,11,23,395.200,No,367.183983,145111.11,18.00,26120.00,0.00,171231.11,2025-04-14,395.200,0.000,Fully Received,PO line converted from PR item 11 for Bearing 6202-2RS,2025-04-07 14:09:00,2025-04-07 15:09:00
424,142,12,30,640.000,kg,340.104172,217666.67,18.00,39180.00,0.00,256846.67,2025-04-15,448.000,192.000,Partially Received,PO line converted from PR item 12 for Copper Wire 1.20 mm,2025-04-07 14:12:00,2025-04-07 15:12:00
425,142,13,37,338.800,No,856.618123,290222.22,18.00,52240.00,0.00,342462.22,2025-04-10,84.700,254.100,Partially Received,PO line converted from PR item 13 for Terminal Block Industrial,2025-04-07 14:15:00,2025-04-07 15:15:00
426,143,16,34,700.000,m,102.285714,71600.00,18.00,12888.00,0.00,84488.00,2025-04-17,700.000,0.000,Fully Received,PO line converted from PR item 16 for Phase Lead Wire 10 mm²,2025-04-09 14:18:00,2025-04-09 15:18:00
427,143,17,41,50.050,No,2145.854146,107400.00,18.00,19332.00,0.00,126732.00,2025-04-12,50.050,0.000,Fully Received,PO line converted from PR item 17 for Resolver / Encoder,2025-04-09 14:21:00,2025-04-09 15:21:00
428,143,18,48,156.500,Set,915.015974,143200.00,18.00,25776.00,0.00,168976.00,2025-04-13,156.500,0.000,Fully Received,PO line converted from PR item 18 for Wiring Harness Industrial,2025-04-09 14:24:00,2025-04-09 15:24:00
429,143,19,55,1367.600,No,130.886224,179000.00,18.00,32220.00,0.00,211220.00,2025-04-14,1367.600,0.000,Fully Received,PO line converted from PR item 19 for Slot Liner 0.25 mm,2025-04-09 14:27:00,2025-04-09 15:27:00
430,144,21,61,750.750,m,316.070596,237290.00,18.00,42712.20,0.00,280002.20,2025-04-29,0.000,750.750,Cancelled,PO line converted from PR item 21 for Heat Shrink Sleeve 8 mm,2025-04-26 14:30:00,2025-04-26 15:30:00
431,144,22,6,183.000,No,1945.000000,355935.00,18.00,64068.30,0.00,420003.30,2025-04-30,0.000,183.000,Cancelled,PO line converted from PR item 22 for Rotor Core 7.5 kW,2025-04-26 14:33:00,2025-04-26 15:33:00
432,144,23,29,578.500,kg,820.363008,474580.00,18.00,85424.40,0.00,560004.40,2025-05-01,0.000,578.500,Cancelled,PO line converted from PR item 23 for Copper Wire 1.00 mm,2025-04-26 14:36:00,2025-04-26 15:36:00
433,144,24,36,848.000,No,699.557783,593225.00,18.00,106780.50,0.00,700005.50,2025-05-02,0.000,848.000,Cancelled,PO line converted from PR item 24 for Terminal Block Heavy Duty,2025-04-26 14:39:00,2025-04-26 15:39:00
434,144,25,43,115.150,No,6182.110291,711870.00,18.00,128136.60,0.00,840006.60,2025-05-03,0.000,115.150,Cancelled,PO line converted from PR item 25 for Temperature Sensor NTC,2025-04-26 14:42:00,2025-04-26 15:42:00
435,145,26,56,1043.000,No,61.073826,63700.00,18.00,11466.00,0.00,75166.00,2025-05-06,0.000,1043.000,Ordered,PO line converted from PR item 26 for Slot Liner 0.30 mm,2025-05-02 14:45:00,2025-05-02 15:45:00
436,146,31,67,1320.800,No,12.235009,16160.00,18.00,2908.80,0.00,19068.80,2025-05-04,1320.800,0.000,Fully Received,PO line converted from PR item 31 for Hex Nut M6,2025-04-29 14:48:00,2025-04-29 15:48:00
437,146,32,74,1761.600,No,13.760218,24240.00,18.00,4363.20,0.00,28603.20,2025-05-05,1233.120,528.480,Partially Received,PO line converted from PR item 32 for Spring Washer M8,2025-04-29 14:51:00,2025-04-29 15:51:00
438,147,36,78,1822.400,No,42.166615,76844.44,18.00,13832.00,0.00,90676.44,2025-05-14,1822.400,0.000,Fully Received,PO line converted from PR item 36 for Internal Circlip,2025-05-08 14:54:00,2025-05-08 15:54:00
439,147,37,85,892.500,g,129.150331,115266.67,18.00,20748.00,0.00,136014.67,2025-05-15,892.500,0.000,Fully Received,PO line converted from PR item 37 for Solder Wire,2025-05-08 14:57:00,2025-05-08 15:57:00
440,147,38,92,1160.000,m,132.490422,153688.89,18.00,27664.00,0.00,181352.89,2025-05-16,1160.000,0.000,Fully Received,PO line converted from PR item 38 for Packing Tape,2025-05-08 14:00:00,2025-05-08 15:00:00
441,148,41,89,778.400,No,169.633684,132042.86,18.00,23767.71,1980.64,153829.93,2025-05-16,778.400,0.000,Closed,PO line converted from PR item 41 for Foam Insert,2025-05-09 14:03:00,2025-05-09 15:03:00
442,148,42,96,145.000,No,1365.960621,198064.29,18.00,35651.57,2970.96,230744.90,2025-05-17,145.000,0.000,Closed,PO line converted from PR item 42 for Rating Sticker,2025-05-09 14:06:00,2025-05-09 15:06:00
